Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
17.0,Sun,2021-12-12,16:15,Osasuna,0.3,2–2,0.9,Barcelona,21427.0,Estadio El Sadar,Juan Martínez,Match Report,,22,SP1
17.0,Sun,2021-12-12,18:30,Betis,1.6,4–0,0.9,Real Sociedad,52158.0,Estadio Benito Villamarín,José Sánchez,Match Report,,22,SP1
17.0,Sun,2021-12-12,21:00,Real Madrid,0.4,2–0,0.7,Atlético Madrid,51024.0,Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Match Report,,22,SP1
17.0,Mon,2021-12-13,21:00,Cádiz,0.7,1–1,1.0,Granada,13052.0,Estadio Nuevo Mirandilla,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
18.0,Fri,2021-12-17,21:00,Celta Vigo,1.2,3–1,0.4,Espanyol,9526.0,Estadio de Balaídos,Valentín Pizarro,Match Report,,22,SP1
18.0,Sat,2021-12-18,14:00,Rayo Vallecano,1.8,2–0,0.2,Alavés,7911.0,Estadio del Rayo Vallecano,Antonio Matéu Lahoz,Match Report,,22,SP1
18.0,Sat,2021-12-18,16:15,Real Sociedad,0.9,1–3,2.9,Villarreal,29679.0,Estadio Municipal de Anoeta,Jorge Figueroa,Match Report,,22,SP1
18.0,Sat,2021-12-18,18:30,Barcelona,2.7,3–2,1.3,Elche,41664.0,Camp Nou,Alberola Rojas,Match Report,,22,SP1
18.0,Sat,2021-12-18,21:00,Sevilla,0.5,2–1,1.0,Atlético Madrid,33241.0,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,Match Report,,22,SP1
18.0,Sun,2021-12-19,14:00,Granada,1.9,4–1,0.9,Mallorca,13014.0,Estadio Nuevo Los Cármenes,Alejandro Muñíz,Match Report,,22,SP1
18.0,Sun,2021-12-19,16:15,Athletic Club,1.3,3–2,2.1,Betis,38002.0,San Mamés,Jesús Gil,Match Report,,22,SP1
18.0,Sun,2021-12-19,18:30,Getafe,1.1,1–0,0.6,Osasuna,8126.0,Coliseum Alfonso Pérez,José Luis Munuera,Match Report,,22,SP1
18.0,Sun,2021-12-19,21:00,Real Madrid,2.0,0–0,0.2,Cádiz,38818.0,Estadio Santiago Bernabéu,Santiago Jaime,Match Report,,22,SP1
18.0,Mon,2021-12-20,21:00,Levante,2.7,3–4,2.1,Valencia,18851.0,Estadio Ciudad de Valencia,Pablo González,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
4.0,Tue,2021-12-21,19:00,Villarreal,3.3,5–2,0.8,Alavés,12530.0,Estadio de la Cerámica,Valentín Pizarro,Match Report,,22,SP1
4.0,Tue,2021-12-21,21:30,Sevilla,0.3,1–1,1.8,Barcelona,31358.0,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
9.0,Wed,2021-12-22,19:00,Granada,0.6,2–1,1.5,Atlético Madrid,13304.0,Estadio Nuevo Los Cármenes,Alejandro Hernández,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
21.0,Wed,2021-12-22,21:30,Athletic Club,1.0,1–2,1.1,Real Madrid,42722.0,San Mamés,César Soto,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
19.0,Fri,2021-12-31,16:15,Valencia,0.7,1–2,2.0,Espanyol,29566.0,Estadio de Mestalla,José Sánchez,Match Report,,22,SP1
19.0,Sun,2022-01-02,14:00,Getafe,0.9,1–0,0.7,Real Madrid,11890.0,Coliseum Alfonso Pérez,Mario Melero,Match Report,,22,SP1
19.0,Sun,2022-01-02,16:15,Atlético Madrid,1.7,2–0,0.1,Rayo Vallecano,43029.0,Estadio Wanda Metropolitano,Jorge Figueroa,Match Report,,22,SP1
19.0,Sun,2022-01-02,16:15,Elche,1.2,0–0,1.1,Granada,12160.0,Estadio Manuel Martínez Valero,Adrián Cordero,Match Report,,22,SP1
19.0,Sun,2022-01-02,18:30,Alavés,1.7,1–1,0.9,Real Sociedad,13498.0,Estadio de Mendizorroza,Carlos del Cerro,Match Report,,22,SP1
19.0,Sun,2022-01-02,18:30,Betis,1.4,0–2,2.6,Celta Vigo,41656.0,Estadio Benito Villamarín,César Soto,Match Report,,22,SP1
19.0,Sun,2022-01-02,21:00,Mallorca,0.8,0–1,1.3,Barcelona,14654.0,Iberostar Estadi,Antonio Matéu Lahoz,Match Report,,22,SP1
19.0,Mon,2022-01-03,19:00,Villarreal,3.4,5–0,0.4,Levante,13462.0,Estadio de la Cerámica,Alejandro Hernández,Match Report,,22,SP1
19.0,Mon,2022-01-03,21:00,Osasuna,0.9,1–3,1.4,Athletic Club,16206.0,Estadio El Sadar,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
19.0,Mon,2022-01-03,21:15,Cádiz,0.2,0–1,0.9,Sevilla,14342.0,Estadio Nuevo Mirandilla,Alberola Rojas,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
20.0,Sat,2022-01-08,14:00,Levante,1.2,2–0,1.2,Mallorca,13330.0,Estadio Ciudad de Valencia,Jorge Figueroa,Match Report,,22,SP1
20.0,Sat,2022-01-08,16:15,Real Sociedad,1.7,1–0,0.4,Celta Vigo,27938.0,Estadio Municipal de Anoeta,Guillermo Cuadra,Match Report,,22,SP1
20.0,Sat,2022-01-08,18:30,Granada,0.9,1–1,0.6,Barcelona,14442.0,Estadio Nuevo Los Cármenes,Pablo González,Match Report,,22,SP1
20.0,Sat,2022-01-08,21:00,Real Madrid,3.9,4–1,1.3,Valencia,40617.0,Estadio Santiago Bernabéu,Alejandro Hernández,Match Report,,22,SP1
20.0,Sun,2022-01-09,14:00,Rayo Vallecano,1.2,1–1,1.3,Betis,8395.0,Estadio del Rayo Vallecano,Alejandro Muñíz,Match Report,,22,SP1
20.0,Sun,2022-01-09,16:15,Sevilla,0.7,1–0,0.1,Getafe,30801.0,Estadio Ramón Sánchez Pizjuán,Juan Martínez,Match Report,,22,SP1
20.0,Sun,2022-01-09,18:30,Osasuna,2.2,2–0,0.2,Cádiz,16292.0,Estadio El Sadar,Ricardo de Burgos,Match Report,,22,SP1
20.0,Sun,2022-01-09,18:30,Alavés,0.5,0–0,0.8,Athletic Club,14103.0,Estadio de Mendizorroza,Santiago Jaime,Match Report,,22,SP1
20.0,Sun,2022-01-09,21:00,Villarreal,2.1,2–2,0.7,Atlético Madrid,14127.0,Estadio de la Cerámica,Alberola Rojas,Match Report,,22,SP1
20.0,Mon,2022-01-10,21:00,Espanyol,1.3,1–2,1.0,Elche,11870.0,RCDE Stadium,Jesús Gil,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
21.0,Sun,2022-01-16,14:00,Elche,0.2,1–0,0.6,Villarreal,12433.0,Estadio Manuel Martínez Valero,Valentín Pizarro,Match Report,,22,SP1
21.0,Tue,2022-01-18,20:00,Betis,2.4,4–0,0.3,Alavés,38753.0,Estadio Benito Villamarín,José Sánchez,Match Report,,22,SP1
21.0,Tue,2022-01-18,21:30,Cádiz,0.9,2–2,1.7,Espanyol,10755.0,Estadio Nuevo Mirandilla,Alejandro Muñíz,Match Report,,22,SP1
21.0,Wed,2022-01-19,19:00,Celta Vigo,1.2,2–0,0.5,Osasuna,8837.0,Estadio de Balaídos,Adrián Cordero,Match Report,,22,SP1
21.0,Wed,2022-01-19,21:30,Valencia,0.5,1–1,0.9,Sevilla,26049.0,Estadio de Mestalla,César Soto,Match Report,,22,SP1
21.0,Thu,2022-01-20,19:00,Getafe,0.9,4–2,0.7,Granada,7634.0,Coliseum Alfonso Pérez,Isidro Díaz de Mera,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
22.0,Fri,2022-01-21,21:00,Espanyol,1.4,1–4,2.4,Betis,17637.0,RCDE Stadium,Alberola Rojas,Match Report,,22,SP1
22.0,Sat,2022-01-22,14:00,Levante,1.0,0–2,0.7,Cádiz,14063.0,Estadio Ciudad de Valencia,César Soto,Match Report,,22,SP1
22.0,Sat,2022-01-22,16:15,Villarreal,1.9,3–0,1.2,Mallorca,13207.0,Estadio de la Cerámica,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
22.0,Sat,2022-01-22,18:30,Sevilla,1.1,2–2,0.7,Celta Vigo,30059.0,Estadio Ramón Sánchez Pizjuán,José Sánchez,Match Report,,22,SP1
22.0,Sat,2022-01-22,21:00,Atlético Madrid,2.5,3–2,0.7,Valencia,44999.0,Estadio Wanda Metropolitano,Isidro Díaz de Mera,Match Report,,22,SP1
22.0,Sun,2022-01-23,14:00,Granada,0.7,0–2,2.1,Osasuna,12471.0,Estadio Nuevo Los Cármenes,Santiago Jaime,Match Report,,22,SP1
22.0,Sun,2022-01-23,16:15,Real Madrid,3.4,2–2,0.6,Elche,39796.0,Estadio Santiago Bernabéu,Ricardo de Burgos,Match Report,,22,SP1
22.0,Sun,2022-01-23,18:30,Real Sociedad,0.8,0–0,0.3,Getafe,27368.0,Estadio Municipal de Anoeta,José Luis Munuera,Match Report,,22,SP1
22.0,Sun,2022-01-23,18:30,Rayo Vallecano,2.0,0–1,0.4,Athletic Club,9034.0,Estadio del Rayo Vallecano,Adrián Cordero,Match Report,,22,SP1
22.0,Sun,2022-01-23,21:00,Alavés,0.6,0–1,1.5,Barcelona,14056.0,Estadio de Mendizorroza,Jorge Figueroa,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
23.0,Fri,2022-02-04,21:00,Getafe,0.8,3–0,0.5,Levante,8475.0,Coliseum Alfonso Pérez,Alejandro Muñíz,Match Report,,22,SP1
23.0,Sat,2022-02-05,14:00,Elche,0.9,3–1,0.9,Alavés,12923.0,Estadio Manuel Martínez Valero,Mario Melero,Match Report,,22,SP1
23.0,Sat,2022-02-05,16:15,Mallorca,2.3,2–1,0.8,Cádiz,12226.0,Iberostar Estadi,Carlos del Cerro,Match Report,,22,SP1
23.0,Sat,2022-02-05,18:30,Celta Vigo,0.7,2–0,0.8,Rayo Vallecano,12546.0,Estadio de Balaídos,José Luis Munuera,Match Report,,22,SP1
23.0,Sat,2022-02-05,21:00,Osasuna,0.4,0–0,1.3,Sevilla,17635.0,Estadio El Sadar,Valentín Pizarro,Match Report,,22,SP1
23.0,Sun,2022-02-06,14:00,Valencia,1.1,0–0,0.4,Real Sociedad,31351.0,Estadio de Mestalla,José Sánchez,Match Report,,22,SP1
23.0,Sun,2022-02-06,16:15,Barcelona,1.0,4–2,1.3,Atlético Madrid,74221.0,Camp Nou,Jesús Gil,Match Report,,22,SP1
23.0,Sun,2022-02-06,18:30,Betis,0.6,0–2,0.9,Villarreal,44870.0,Estadio Benito Villamarín,Pablo González,Match Report,,22,SP1
23.0,Sun,2022-02-06,21:00,Real Madrid,2.1,1–0,0.6,Granada,36665.0,Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Match Report,,22,SP1
23.0,Mon,2022-02-07,21:00,Athletic Club,0.8,2–1,0.6,Espanyol,30753.0,San Mamés,César Soto,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
24.0,Fri,2022-02-11,21:00,Sevilla,0.8,2–0,0.3,Elche,33411.0,Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
24.0,Sat,2022-02-12,14:00,Cádiz,0.7,0–0,1.0,Celta Vigo,15635.0,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz,Match Report,,22,SP1
24.0,Sat,2022-02-12,16:15,Villarreal,0.4,0–0,1.7,Real Madrid,17894.0,Estadio de la Cerámica,José Sánchez,Match Report,,22,SP1
24.0,Sat,2022-02-12,18:30,Rayo Vallecano,0.9,0–3,1.6,Osasuna,8596.0,Estadio del Rayo Vallecano,Jorge Figueroa,Match Report,,22,SP1
24.0,Sat,2022-02-12,21:00,Atlético Madrid,2.5,4–3,2.1,Getafe,49375.0,Estadio Wanda Metropolitano,Ricardo de Burgos,Match Report,,22,SP1
24.0,Sun,2022-02-13,14:00,Alavés,1.8,2–1,1.2,Valencia,12845.0,Estadio de Mendizorroza,Adrián Cordero,Match Report,,22,SP1
24.0,Sun,2022-02-13,16:15,Levante,1.7,2–4,2.2,Betis,16103.0,Estadio Ciudad de Valencia,Santiago Jaime,Match Report,,22,SP1
24.0,Sun,2022-02-13,18:30,Real Sociedad,2.9,2–0,1.2,Granada,29847.0,Estadio Municipal de Anoeta,Alberola Rojas,Match Report,,22,SP1
24.0,Sun,2022-02-13,21:00,Espanyol,1.1,2–2,1.5,Barcelona,25049.0,RCDE Stadium,Alejandro Hernández,Match Report,,22,SP1
24.0,Mon,2022-02-14,21:00,Mallorca,1.9,3–2,1.6,Athletic Club,12904.0,Iberostar Estadi,Isidro Díaz de Mera,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
21.0,Wed,2022-02-16,19:00,Atlético Madrid,1.3,0–1,0.6,Levante,43456.0,Estadio Wanda Metropolitano,José Luis Munuera,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
25.0,Fri,2022-02-18,21:00,Elche,2.5,2–1,0.7,Rayo Vallecano,14742.0,Estadio Manuel Martínez Valero,Alejandro Muñíz,Match Report,,22,SP1
25.0,Sat,2022-02-19,14:00,Granada,2.3,1–4,4.9,Villarreal,13389.0,Estadio Nuevo Los Cármenes,Jesús Gil,Match Report,,22,SP1
25.0,Sat,2022-02-19,16:15,Osasuna,0.6,0–3,1.1,Atlético Madrid,20040.0,Estadio El Sadar,Mario Melero,Match Report,,22,SP1
25.0,Sat,2022-02-19,18:30,Cádiz,0.5,1–1,0.9,Getafe,15948.0,Estadio Nuevo Mirandilla,Alberola Rojas,Match Report,,22,SP1
25.0,Sat,2022-02-19,21:00,Real Madrid,2.9,3–0,0.6,Alavés,42180.0,Estadio Santiago Bernabéu,José Luis Munuera,Match Report,,22,SP1
25.0,Sun,2022-02-20,14:00,Espanyol,1.5,1–1,0.5,Sevilla,24897.0,RCDE Stadium,Pablo González,Match Report,,22,SP1
25.0,Sun,2022-02-20,16:15,Valencia,0.8,1–4,2.0,Barcelona,38315.0,Estadio de Mestalla,Carlos del Cerro,Match Report,,22,SP1
25.0,Sun,2022-02-20,18:30,Betis,1.5,2–1,0.4,Mallorca,48652.0,Estadio Benito Villamarín,César Soto,Match Report,,22,SP1
25.0,Sun,2022-02-20,21:00,Athletic Club,2.8,4–0,0.4,Real Sociedad,40698.0,San Mamés,Juan Martínez,Match Report,,22,SP1
25.0,Mon,2022-02-21,21:00,Celta Vigo,1.2,1–1,1.7,Levante,9776.0,Estadio de Balaídos,Valentín Pizarro,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
26.0,Fri,2022-02-25,21:00,Levante,2.1,3–0,0.6,Elche,14237.0,Estadio Ciudad de Valencia,Pablo González,Match Report,,22,SP1
26.0,Sat,2022-02-26,14:00,Mallorca,1.8,0–1,0.6,Valencia,14417.0,Iberostar Estadi,Jorge Figueroa,Match Report,,22,SP1
26.0,Sat,2022-02-26,16:15,Getafe,1.1,2–2,1.0,Alavés,7720.0,Coliseum Alfonso Pérez,Santiago Jaime,Match Report,,22,SP1
26.0,Sat,2022-02-26,18:30,Rayo Vallecano,0.9,0–1,2.1,Real Madrid,9952.0,Estadio del Rayo Vallecano,Isidro Díaz de Mera,Match Report,,22,SP1
26.0,Sat,2022-02-26,21:00,Atlético Madrid,0.6,2–0,0.8,Celta Vigo,48009.0,Estadio Wanda Metropolitano,Alejandro Hernández,Match Report,,22,SP1
26.0,Sun,2022-02-27,14:00,Villarreal,4.4,5–1,1.1,Espanyol,15600.0,Estadio de la Cerámica,Ricardo de Burgos,Match Report,,22,SP1
26.0,Sun,2022-02-27,16:15,Sevilla,1.4,2–1,0.7,Betis,37250.0,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,,22,SP1
26.0,Sun,2022-02-27,18:30,Real Sociedad,1.0,1–0,0.4,Osasuna,30145.0,Estadio Municipal de Anoeta,Antonio Matéu Lahoz,Match Report,,22,SP1
26.0,Sun,2022-02-27,21:00,Barcelona,3.1,4–0,0.3,Athletic Club,69770.0,Camp Nou,Guillermo Cuadra,Match Report,,22,SP1
26.0,Mon,2022-02-28,21:00,Granada,0.2,0–0,0.7,Cádiz,14785.0,Estadio Nuevo Los Cármenes,José Sánchez,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
21.0,Wed,2022-03-02,21:00,Mallorca,0.5,0–2,1.6,Real Sociedad,11550.0,Iberostar Estadi,Mario Melero,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
27.0,Fri,2022-03-04,21:00,Alavés,1.4,0–0,1.2,Sevilla,13121.0,Estadio de Mendizorroza,Alberola Rojas,Match Report,,22,SP1
27.0,Sat,2022-03-05,14:00,Osasuna,0.8,1–0,0.5,Villarreal,16659.0,Estadio El Sadar,José Luis Munuera,Match Report,,22,SP1
27.0,Sat,2022-03-05,16:15,Espanyol,0.1,2–0,0.4,Getafe,18519.0,RCDE Stadium,Adrián Cordero,Match Report,,22,SP1
27.0,Sat,2022-03-05,18:30,Valencia,1.6,3–1,0.4,Granada,31227.0,Estadio de Mestalla,Valentín Pizarro,Match Report,,22,SP1
27.0,Sat,2022-03-05,21:00,Real Madrid,2.0,4–1,0.8,Real Sociedad,52410.0,Estadio Santiago Bernabéu,Jesús Gil,Match Report,,22,SP1
27.0,Sun,2022-03-06,14:00,Cádiz,1.1,2–0,1.1,Rayo Vallecano,15677.0,Estadio Nuevo Mirandilla,César Soto,Match Report,,22,SP1
27.0,Sun,2022-03-06,16:15,Elche,1.1,1–2,4.1,Barcelona,30146.0,Estadio Manuel Martínez Valero,Alejandro Hernández,Match Report,,22,SP1
27.0,Sun,2022-03-06,18:30,Celta Vigo,2.7,4–3,1.5,Mallorca,11320.0,Estadio de Balaídos,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
27.0,Sun,2022-03-06,21:00,Betis,1.0,1–3,2.8,Atlético Madrid,44383.0,Estadio Benito Villamarín,Guillermo Cuadra,Match Report,,22,SP1
27.0,Mon,2022-03-07,21:00,Athletic Club,3.1,3–1,0.5,Levante,29485.0,San Mamés,Alejandro Muñíz,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
28.0,Fri,2022-03-11,21:00,Atlético Madrid,0.3,2–1,0.8,Cádiz,50573.0,Estadio Wanda Metropolitano,Pablo González,Match Report,,22,SP1
28.0,Sat,2022-03-12,14:00,Levante,1.1,1–1,0.4,Espanyol,13407.0,Estadio Ciudad de Valencia,Isidro Díaz de Mera,Match Report,,22,SP1
28.0,Sat,2022-03-12,16:15,Granada,1.4,0–1,1.2,Elche,15345.0,Estadio Nuevo Los Cármenes,Carlos del Cerro,Match Report,,22,SP1
28.0,Sat,2022-03-12,18:30,Villarreal,1.3,1–0,0.8,Celta Vigo,14929.0,Estadio de la Cerámica,Santiago Jaime,Match Report,,22,SP1
28.0,Sat,2022-03-12,21:00,Getafe,0.9,0–0,0.2,Valencia,10349.0,Coliseum Alfonso Pérez,Guillermo Cuadra,Match Report,,22,SP1
28.0,Sun,2022-03-13,14:00,Rayo Vallecano,0.4,1–1,0.3,Sevilla,9073.0,Estadio del Rayo Vallecano,Juan Martínez,Match Report,,22,SP1
28.0,Sun,2022-03-13,16:15,Betis,0.7,1–0,0.5,Athletic Club,48876.0,Estadio Benito Villamarín,Antonio Matéu Lahoz,Match Report,,22,SP1
28.0,Sun,2022-03-13,18:30,Real Sociedad,2.2,1–0,0.8,Alavés,31573.0,Estadio Municipal de Anoeta,Jorge Figueroa,Match Report,,22,SP1
28.0,Sun,2022-03-13,21:00,Barcelona,3.6,4–0,0.2,Osasuna,54507.0,Camp Nou,Ricardo de Burgos,Match Report,,22,SP1
28.0,Mon,2022-03-14,21:00,Mallorca,1.4,0–3,1.8,Real Madrid,17191.0,Iberostar Estadi,José Sánchez,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
29.0,Fri,2022-03-18,21:00,Athletic Club,2.0,1–1,0.4,Getafe,37367.0,San Mamés,Jesús Gil,Match Report,,22,SP1
29.0,Sat,2022-03-19,14:00,Alavés,1.7,2–3,2.1,Granada,16209.0,Estadio de Mendizorroza,Guillermo Cuadra,Match Report,,22,SP1
29.0,Sat,2022-03-19,16:15,Elche,0.6,0–1,0.9,Valencia,15780.0,Estadio Manuel Martínez Valero,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
29.0,Sat,2022-03-19,18:30,Osasuna,2.3,3–1,1.0,Levante,19429.0,Estadio El Sadar,Alberola Rojas,Match Report,,22,SP1
29.0,Sat,2022-03-19,21:00,Rayo Vallecano,1.4,0–1,1.4,Atlético Madrid,10349.0,Estadio del Rayo Vallecano,José Luis Munuera,Match Report,,22,SP1
29.0,Sun,2022-03-20,14:00,Espanyol,1.3,1–0,0.5,Mallorca,17578.0,RCDE Stadium,Alejandro Muñíz,Match Report,,22,SP1
29.0,Sun,2022-03-20,16:15,Cádiz,1.7,1–0,0.2,Villarreal,13325.0,Estadio Nuevo Mirandilla,Alejandro Hernández,Match Report,,22,SP1
29.0,Sun,2022-03-20,16:15,Celta Vigo,0.9,0–0,0.5,Betis,13149.0,Estadio de Balaídos,Ricardo de Burgos,Match Report,,22,SP1
29.0,Sun,2022-03-20,18:30,Sevilla,0.3,0–0,1.1,Real Sociedad,24861.0,Estadio Ramón Sánchez Pizjuán,César Soto,Match Report,,22,SP1
29.0,Sun,2022-03-20,21:00,Real Madrid,0.8,0–4,3.4,Barcelona,60017.0,Estadio Santiago Bernabéu,Juan Martínez,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
30.0,Sat,2022-04-02,14:00,Getafe,1.7,1–0,0.4,Mallorca,8946.0,Coliseum Alfonso Pérez,Antonio Matéu Lahoz,Match Report,,22,SP1
30.0,Sat,2022-04-02,16:15,Levante,2.0,2–0,1.2,Villarreal,14908.0,Estadio Ciudad de Valencia,Adrián Cordero,Match Report,,22,SP1
30.0,Sat,2022-04-02,18:30,Celta Vigo,1.6,1–2,2.9,Real Madrid,15714.0,Estadio de Balaídos,Pablo González,Match Report,,22,SP1
30.0,Sat,2022-04-02,21:00,Atlético Madrid,3.0,4–1,0.5,Alavés,51467.0,Estadio Wanda Metropolitano,Mario Melero,Match Report,,22,SP1
30.0,Sun,2022-04-03,14:00,Athletic Club,1.9,2–1,0.5,Elche,34572.0,San Mamés,Jorge Figueroa,Match Report,,22,SP1
30.0,Sun,2022-04-03,16:15,Betis,4.4,4–1,0.4,Osasuna,49103.0,Estadio Benito Villamarín,Valentín Pizarro,Match Report,,22,SP1
30.0,Sun,2022-04-03,18:30,Granada,2.1,2–2,0.8,Rayo Vallecano,15823.0,Estadio Nuevo Los Cármenes,Alejandro Hernández,Match Report,,22,SP1
30.0,Sun,2022-04-03,18:30,Valencia,0.2,0–0,0.1,Cádiz,32949.0,Estadio de Mestalla,Isidro Díaz de Mera,Match Report,,22,SP1
30.0,Sun,2022-04-03,21:00,Barcelona,1.9,1–0,0.6,Sevilla,76112.0,Camp Nou,José Sánchez,Match Report,,22,SP1
30.0,Mon,2022-04-04,21:00,Real Sociedad,2.2,1–0,0.4,Espanyol,20869.0,Estadio Municipal de Anoeta,Santiago Jaime,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
31.0,Fri,2022-04-08,21:00,Sevilla,2.9,4–2,0.9,Granada,33504.0,Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
31.0,Sat,2022-04-09,14:00,Cádiz,1.3,1–2,1.3,Betis,18063.0,Estadio Nuevo Mirandilla,Jesús Gil,Match Report,,22,SP1
31.0,Sat,2022-04-09,16:15,Mallorca,1.1,1–0,0.5,Atlético Madrid,15437.0,Iberostar Estadi,Juan Martínez,Match Report,,22,SP1
31.0,Sat,2022-04-09,18:30,Villarreal,1.3,1–1,1.8,Athletic Club,16603.0,Estadio de la Cerámica,Carlos del Cerro,Match Report,,22,SP1
31.0,Sat,2022-04-09,21:00,Real Madrid,1.6,2–0,0.4,Getafe,50740.0,Estadio Santiago Bernabéu,César Soto,Match Report,,22,SP1
31.0,Sun,2022-04-10,14:00,Osasuna,2.1,1–0,0.5,Alavés,19220.0,Estadio El Sadar,Alejandro Muñíz,Match Report,,22,SP1
31.0,Sun,2022-04-10,16:15,Espanyol,1.3,1–0,0.8,Celta Vigo,18471.0,RCDE Stadium,Alberola Rojas,Match Report,,22,SP1
31.0,Sun,2022-04-10,18:30,Elche,0.6,1–2,1.7,Real Sociedad,17011.0,Estadio Manuel Martínez Valero,Guillermo Cuadra,Match Report,,22,SP1
31.0,Sun,2022-04-10,21:00,Levante,3.4,2–3,1.2,Barcelona,20785.0,Estadio Ciudad de Valencia,José Luis Munuera,Match Report,,22,SP1
31.0,Mon,2022-04-11,21:00,Rayo Vallecano,0.6,1–1,0.5,Valencia,9302.0,Estadio del Rayo Vallecano,Ricardo de Burgos,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
32.0,Fri,2022-04-15,21:00,Real Sociedad,0.9,0–0,0.5,Betis,28893.0,Estadio Municipal de Anoeta,Isidro Díaz de Mera,Match Report,,22,SP1
32.0,Sat,2022-04-16,14:00,Elche,1.6,3–0,1.5,Mallorca,20257.0,Estadio Manuel Martínez Valero,José Sánchez,Match Report,,22,SP1
32.0,Sat,2022-04-16,16:15,Alavés,0.5,1–0,1.0,Rayo Vallecano,10165.0,Estadio de Mendizorroza,Juan Martínez,Match Report,,22,SP1
32.0,Sat,2022-04-16,18:30,Valencia,1.3,1–2,1.1,Osasuna,30148.0,Estadio de Mestalla,Mario Melero,Match Report,,22,SP1
32.0,Sat,2022-04-16,21:00,Getafe,0.9,1–2,2.7,Villarreal,9657.0,Coliseum Alfonso Pérez,Pablo González,Match Report,,22,SP1
32.0,Sun,2022-04-17,14:00,Granada,1.0,1–4,3.9,Levante,15323.0,Estadio Nuevo Los Cármenes,Valentín Pizarro,Match Report,,22,SP1
32.0,Sun,2022-04-17,16:15,Atlético Madrid,1.2,2–1,0.7,Espanyol,54011.0,Estadio Wanda Metropolitano,Jorge Figueroa,Match Report,,22,SP1
32.0,Sun,2022-04-17,18:30,Athletic Club,0.5,0–2,0.4,Celta Vigo,35541.0,San Mamés,Alejandro Hernández,Match Report,,22,SP1
32.0,Sun,2022-04-17,21:00,Sevilla,0.9,2–3,1.2,Real Madrid,40629.0,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra,Match Report,,22,SP1
32.0,Mon,2022-04-18,21:00,Barcelona,1.2,0–1,1.7,Cádiz,57495.0,Camp Nou,Santiago Jaime,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
33.0,Tue,2022-04-19,19:00,Mallorca,0.8,2–1,0.6,Alavés,15264.0,Iberostar Estadi,César Soto,Match Report,,22,SP1
33.0,Tue,2022-04-19,21:00,Betis,1.2,0–1,0.6,Elche,43257.0,Estadio Benito Villamarín,Alberola Rojas,Match Report,,22,SP1
33.0,Tue,2022-04-19,21:30,Villarreal,2.4,2–0,0.3,Valencia,13570.0,Estadio de la Cerámica,José Luis Munuera,Match Report,,22,SP1
33.0,Wed,2022-04-20,19:00,Atlético Madrid,1.1,0–0,0.2,Granada,43517.0,Estadio Wanda Metropolitano,Jesús Gil,Match Report,,22,SP1
33.0,Wed,2022-04-20,20:00,Celta Vigo,0.4,0–2,1.1,Getafe,9934.0,Estadio de Balaídos,Santiago Jaime,Match Report,,22,SP1
33.0,Wed,2022-04-20,21:30,Osasuna,1.1,1–3,4.5,Real Madrid,21360.0,Estadio El Sadar,Ricardo de Burgos,Match Report,,22,SP1
