Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,22.0,Sun,2018-01-21,18:00,Genk,0–1,Anderlecht,19955.0,Luminus Arena,Erik Lambrechts,Match Report,,18,B1
Regular season,22.0,Sun,2018-01-21,20:00,Gent,3–0,Lokeren,15437.0,GHELAMCO-arena,Nicolas Laforge,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Regular season,23.0,Tue,2018-01-23,20:30,Zulte Waregem,2–1,Standard Liège,9064.0,Regenboogstadion,Lawrence Visser,Match Report,,18,B1
Regular season,23.0,Tue,2018-01-23,20:30,Excel Mouscron,0–3,Kortrijk,3994.0,Stade Le Canonnier,Bert Put,Match Report,,18,B1
Regular season,23.0,Tue,2018-01-23,20:30,Sint-Truiden,2–0,Mechelen,4652.0,Stayen,Wesley Alen,Match Report,,18,B1
Regular season,23.0,Wed,2018-01-24,20:30,Antwerp,1–1,Gent,12834.0,Bosuilstadion,Bram Van Driessche,Match Report,,18,B1
Regular season,23.0,Wed,2018-01-24,20:30,Lokeren,1–2,Genk,3386.0,Daknamstadion,Bart Vertenten,Match Report,,18,B1
Regular season,23.0,Wed,2018-01-24,20:30,Eupen,1–0,Charleroi,2597.0,Stadion am Kehrweg,Jan Boterberg,Match Report,,18,B1
Regular season,23.0,Wed,2018-01-24,20:30,Anderlecht,2–2,Waasland-Bev,18854.0,Stade Constant Vanden Stock,Jonathan Lardot,Match Report,,18,B1
Regular season,23.0,Thu,2018-01-25,20:30,Club Brugge,3–2,Oostende,20376.0,Jan Breydelstadion,Nathan Verboomen,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Regular season,24.0,Fri,2018-01-26,20:30,Mechelen,0–2,Excel Mouscron,8408.0,AFAS-stadion Achter de Kazerne,Erik Lambrechts,Match Report,,18,B1
Regular season,24.0,Sat,2018-01-27,18:00,Charleroi,1–1,Antwerp,10722.0,Stade du Pays de Charleroi,Lawrence Visser,Match Report,,18,B1
Regular season,24.0,Sat,2018-01-27,20:00,Kortrijk,0–0,Eupen,5356.0,Guldensporenstadion,Wesley Alen,Match Report,,18,B1
Regular season,24.0,Sat,2018-01-27,20:00,Waasland-Bev,2–2,Zulte Waregem,4122.0,Freethiel-Stadion,Bram Van Driessche,Match Report,,18,B1
Regular season,24.0,Sat,2018-01-27,20:30,Genk,1–1,Sint-Truiden,17625.0,Luminus Arena,Alexandre Boucaut,Match Report,,18,B1
Regular season,24.0,Sun,2018-01-28,14:30,Gent,2–0,Club Brugge,18110.0,GHELAMCO-arena,Jonathan Lardot,Match Report,,18,B1
Regular season,24.0,Sun,2018-01-28,18:00,Standard Liège,3–3,Anderlecht,23749.0,Stade Maurice Dufrasne,Sébastien Delferière,Match Report,,18,B1
Regular season,24.0,Sun,2018-01-28,20:00,Oostende,2–3,Lokeren,4285.0,Versluys Arena,Christof Dierick,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Regular season,25.0,Fri,2018-02-02,20:30,Antwerp,1–2,Waasland-Bev,11342.0,Bosuilstadion,Jan Boterberg,Match Report,,18,B1
Regular season,25.0,Sat,2018-02-03,18:00,Lokeren,0–3,Standard Liège,4731.0,Daknamstadion,Alexandre Boucaut,Match Report,,18,B1
Regular season,25.0,Sat,2018-02-03,20:00,Eupen,1–1,Gent,3348.0,Stadion am Kehrweg,Lawrence Visser,Match Report,,18,B1
Regular season,25.0,Sat,2018-02-03,20:00,Sint-Truiden,0–2,Kortrijk,5269.0,Stayen,Erik Lambrechts,Match Report,,18,B1
Regular season,25.0,Sat,2018-02-03,20:30,Excel Mouscron,0–1,Genk,6274.0,Stade Le Canonnier,Nicolas Laforge,Match Report,,18,B1
Regular season,25.0,Sun,2018-02-04,14:30,Anderlecht,2–2,Mechelen,19549.0,Stade Constant Vanden Stock,Christof Dierick,Match Report,,18,B1
Regular season,25.0,Sun,2018-02-04,18:00,Club Brugge,3–3,Charleroi,26756.0,Jan Breydelstadion,Wim Smet,Match Report,,18,B1
Regular season,25.0,Sun,2018-02-04,20:00,Zulte Waregem,1–1,Oostende,9065.0,Regenboogstadion,Bart Vertenten,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Regular season,26.0,Fri,2018-02-09,20:30,Genk,3–1,Zulte Waregem,12350.0,Luminus Arena,Nathan Verboomen,Match Report,,18,B1
Regular season,26.0,Sat,2018-02-10,18:00,Oostende,2–0,Anderlecht,6707.0,Versluys Arena,Alexandre Boucaut,Match Report,,18,B1
Regular season,26.0,Sat,2018-02-10,20:00,Mechelen,1–0,Eupen,13944.0,AFAS-stadion Achter de Kazerne,Jonathan Lardot,Match Report,,18,B1
Regular season,26.0,Sat,2018-02-10,20:00,Kortrijk,4–0,Antwerp,6631.0,Guldensporenstadion,Nicolas Laforge,Match Report,,18,B1
Regular season,26.0,Sat,2018-02-10,20:30,Gent,3–0,Sint-Truiden,15288.0,GHELAMCO-arena,Christof Dierick,Match Report,,18,B1
Regular season,26.0,Sun,2018-02-11,14:30,Waasland-Bev,1–1,Club Brugge,6973.0,Freethiel-Stadion,Lawrence Visser,Match Report,,18,B1
Regular season,26.0,Sun,2018-02-11,18:00,Standard Liège,4–3,Excel Mouscron,16500.0,Stade Maurice Dufrasne,Bram Van Driessche,Match Report,,18,B1
Regular season,26.0,Sun,2018-02-11,20:00,Charleroi,1–1,Lokeren,9124.0,Stade du Pays de Charleroi,Erik Lambrechts,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Regular season,27.0,Fri,2018-02-16,20:30,Sint-Truiden,1–0,Anderlecht,10433.0,Stayen,Nathan Verboomen,Match Report,,18,B1
Regular season,27.0,Sat,2018-02-17,18:00,Antwerp,0–0,Oostende,12347.0,Bosuilstadion,Christof Dierick,Match Report,,18,B1
Regular season,27.0,Sat,2018-02-17,20:00,Zulte Waregem,3–2,Eupen,8952.0,Regenboogstadion,Bert Put,Match Report,,18,B1
Regular season,27.0,Sat,2018-02-17,20:00,Lokeren,0–1,Kortrijk,3986.0,Daknamstadion,Jonathan Lardot,Match Report,,18,B1
Regular season,27.0,Sat,2018-02-17,20:30,Club Brugge,2–2,Genk,27531.0,Jan Breydelstadion,Sébastien Delferière,Match Report,,18,B1
Regular season,27.0,Sun,2018-02-18,14:30,Gent,2–2,Mechelen,17249.0,GHELAMCO-arena,Wim Smet,Match Report,,18,B1
Regular season,27.0,Sun,2018-02-18,18:00,Charleroi,1–1,Standard Liège,14113.0,Stade du Pays de Charleroi,Nicolas Laforge,Match Report,,18,B1
Regular season,27.0,Sun,2018-02-18,20:00,Excel Mouscron,2–2,Waasland-Bev,3876.0,Stade Le Canonnier,Bart Vertenten,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Regular season,28.0,Fri,2018-02-23,20:30,Genk,4–0,Antwerp,15250.0,Luminus Arena,Wim Smet,Match Report,,18,B1
Regular season,28.0,Sat,2018-02-24,18:00,Mechelen,1–1,Charleroi,13646.0,AFAS-stadion Achter de Kazerne,Bart Vertenten,Match Report,,18,B1
Regular season,28.0,Sat,2018-02-24,20:00,Oostende,2–0,Sint-Truiden,4560.0,Versluys Arena,Wesley Alen,Match Report,,18,B1
Regular season,28.0,Sat,2018-02-24,20:00,Eupen,3–2,Lokeren,2643.0,Stadion am Kehrweg,Bram Van Driessche,Match Report,,18,B1
Regular season,28.0,Sat,2018-02-24,20:30,Waasland-Bev,1–2,Gent,5103.0,Freethiel-Stadion,Jonathan Lardot,Match Report,,18,B1
Regular season,28.0,Sun,2018-02-25,14:30,Anderlecht,5–3,Excel Mouscron,19312.0,Stade Constant Vanden Stock,Lawrence Visser,Match Report,,18,B1
Regular season,28.0,Sun,2018-02-25,18:00,Standard Liège,1–1,Club Brugge,20884.0,Stade Maurice Dufrasne,Alexandre Boucaut,Match Report,,18,B1
Regular season,28.0,Sun,2018-02-25,20:00,Kortrijk,0–1,Zulte Waregem,7778.0,Guldensporenstadion,Erik Lambrechts,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Regular season,29.0,Sat,2018-03-03,20:00,Standard Liège,3–2,Mechelen,17863.0,Stade Maurice Dufrasne,Erik Lambrechts,Match Report,,18,B1
Regular season,29.0,Sat,2018-03-03,20:00,Zulte Waregem,2–3,Anderlecht,10515.0,Regenboogstadion,Bram Van Driessche,Match Report,,18,B1
Regular season,29.0,Sat,2018-03-03,20:00,Antwerp,2–0,Eupen,12200.0,Bosuilstadion,Bart Vertenten,Match Report,,18,B1
Regular season,29.0,Sat,2018-03-03,20:00,Gent,2–3,Oostende,16244.0,GHELAMCO-arena,Lawrence Visser,Match Report,,18,B1
Regular season,29.0,Sat,2018-03-03,20:00,Excel Mouscron,1–2,Lokeren,4303.0,Stade Le Canonnier,Nathan Verboomen,Match Report,,18,B1
Regular season,29.0,Sat,2018-03-03,20:00,Waasland-Bev,0–1,Genk,5117.0,Freethiel-Stadion,Nicolas Laforge,Match Report,,18,B1
Regular season,29.0,Sat,2018-03-03,20:00,Charleroi,0–0,Sint-Truiden,9879.0,Stade du Pays de Charleroi,Jan Boterberg,Match Report,,18,B1
Regular season,29.0,Sat,2018-03-03,20:00,Club Brugge,2–1,Kortrijk,22335.0,Jan Breydelstadion,Wim Smet,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Regular season,30.0,Sun,2018-03-11,14:30,Kortrijk,2–0,Charleroi,7195.0,Guldensporenstadion,Nathan Verboomen,Match Report,,18,B1
Regular season,30.0,Sun,2018-03-11,14:30,Genk,1–2,Gent,17250.0,Luminus Arena,Bart Vertenten,Match Report,,18,B1
Regular season,30.0,Sun,2018-03-11,14:30,Lokeren,0–2,Zulte Waregem,4630.0,Daknamstadion,Lawrence Visser,Match Report,,18,B1
Regular season,30.0,Sun,2018-03-11,14:30,Sint-Truiden,0–1,Club Brugge,10037.0,Stayen,Erik Lambrechts,Match Report,,18,B1
Regular season,30.0,Sun,2018-03-11,14:30,Anderlecht,2–1,Antwerp,19886.0,Stade Constant Vanden Stock,Nicolas Laforge,Match Report,,18,B1
Regular season,30.0,Sun,2018-03-11,14:30,Eupen,4–0,Excel Mouscron,4428.0,Stadion am Kehrweg,Jonathan Lardot,Match Report,,18,B1
Regular season,30.0,Sun,2018-03-11,14:30,Mechelen,2–0,Waasland-Bev,16149.0,AFAS-stadion Achter de Kazerne,Bram Van Driessche,Match Report,,18,B1
Regular season,30.0,Sun,2018-03-11,14:30,Oostende,2–3,Standard Liège,6381.0,Versluys Arena,Wim Smet,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Championship play-off,1.0,Fri,2018-03-30,20:30,Standard Liège,1–0,Charleroi,19450.0,Stade Maurice Dufrasne,Bart Vertenten,Match Report,,18,B1
Championship play-off,1.0,Sun,2018-04-01,18:00,Anderlecht,0–2,Gent,19246.0,Stade Constant Vanden Stock,Jonathan Lardot,Match Report,,18,B1
Championship play-off,1.0,Mon,2018-04-02,18:00,Club Brugge,1–0,Genk,26226.0,Jan Breydelstadion,Lawrence Visser,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Championship play-off,2.0,Fri,2018-04-06,20:30,Charleroi,1–2,Anderlecht,10918.0,Stade du Pays de Charleroi,Alexandre Boucaut,Match Report,,18,B1
Championship play-off,2.0,Sat,2018-04-07,20:30,Genk,1–0,Standard Liège,16130.0,Luminus Arena,Bram Van Driessche,Match Report,,18,B1
Championship play-off,2.0,Sun,2018-04-08,18:00,Gent,1–0,Club Brugge,19348.0,GHELAMCO-arena,Nicolas Laforge,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Championship play-off,3.0,Fri,2018-04-13,20:30,Charleroi,2–2,Genk,8185.0,Stade du Pays de Charleroi,Erik Lambrechts,Match Report,,18,B1
Championship play-off,3.0,Sat,2018-04-14,20:30,Standard Liège,1–0,Gent,18802.0,Stade Maurice Dufrasne,Wim Smet,Match Report,,18,B1
Championship play-off,3.0,Sun,2018-04-15,18:00,Anderlecht,1–0,Club Brugge,20391.0,Stade Constant Vanden Stock,Bart Vertenten,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Championship play-off,4.0,Tue,2018-04-17,20:30,Gent,0–0,Genk,17048.0,GHELAMCO-arena,Bart Vertenten,Match Report,,18,B1
Championship play-off,4.0,Wed,2018-04-18,20:30,Standard Liège,2–1,Anderlecht,23971.0,Stade Maurice Dufrasne,Lawrence Visser,Match Report,,18,B1
Championship play-off,4.0,Thu,2018-04-19,20:30,Club Brugge,6–0,Charleroi,26970.0,Jan Breydelstadion,Jonathan Lardot,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Championship play-off,5.0,Sat,2018-04-21,20:30,Genk,2–1,Anderlecht,15905.0,Luminus Arena,Christof Dierick,Match Report,,18,B1
Championship play-off,5.0,Sun,2018-04-22,18:00,Club Brugge,4–4,Standard Liège,26871.0,Jan Breydelstadion,Nicolas Laforge,Match Report,,18,B1
Championship play-off,5.0,Sun,2018-04-22,20:30,Charleroi,2–1,Gent,8894.0,Stade du Pays de Charleroi,Bram Van Driessche,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Championship play-off,6.0,Fri,2018-04-27,20:30,Genk,1–1,Club Brugge,19580.0,Luminus Arena,Alexandre Boucaut,Match Report,,18,B1
Championship play-off,6.0,Sun,2018-04-29,18:00,Anderlecht,3–1,Charleroi,19721.0,Stade Constant Vanden Stock,Nicolas Laforge,Match Report,,18,B1
Championship play-off,6.0,Sun,2018-04-29,20:30,Gent,1–3,Standard Liège,17542.0,GHELAMCO-arena,Jonathan Lardot,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Championship play-off,7.0,Fri,2018-05-04,20:30,Gent,0–1,Charleroi,16248.0,GHELAMCO-arena,Erik Lambrechts,Match Report,,18,B1
Championship play-off,7.0,Sun,2018-05-06,14:30,Club Brugge,1–2,Anderlecht,27671.0,Jan Breydelstadion,Lawrence Visser,Match Report,,18,B1
Championship play-off,7.0,Sun,2018-05-06,18:00,Standard Liège,5–0,Genk,20683.0,Stade Maurice Dufrasne,Nicolas Laforge,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Championship play-off,8.0,Thu,2018-05-10,14:30,Anderlecht,1–3,Standard Liège,19500.0,Stade Constant Vanden Stock,Bart Vertenten,Match Report,,18,B1
Championship play-off,8.0,Thu,2018-05-10,18:00,Charleroi,1–3,Club Brugge,11156.0,Stade du Pays de Charleroi,Wim Smet,Match Report,,18,B1
Championship play-off,8.0,Thu,2018-05-10,20:30,Genk,1–1,Gent,16150.0,Luminus Arena,Lawrence Visser,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Championship play-off,9.0,Sun,2018-05-13,18:00,Standard Liège,1–1,Club Brugge,27602.0,Stade Maurice Dufrasne,Bram Van Driessche,Match Report,,18,B1
Championship play-off,9.0,Sun,2018-05-13,18:00,Gent,1–0,Anderlecht,19999.0,GHELAMCO-arena,Wim Smet,Match Report,,18,B1
Championship play-off,9.0,Sun,2018-05-13,18:00,Genk,4–1,Charleroi,13850.0,Luminus Arena,Bart Vertenten,Match Report,,18,B1
,,,,,,,,,,,,,18,B1
Championship play-off,10.0,Sun,2018-05-20,18:00,Anderlecht,1–2,Genk,17000.0,Stade Constant Vanden Stock,Bram Van Driessche,Match Report,,18,B1
Championship play-off,10.0,Sun,2018-05-20,18:00,Charleroi,0–0,Standard Liège,9654.0,Stade du Pays de Charleroi,Jonathan Lardot,Match Report,,18,B1
Championship play-off,10.0,Sun,2018-05-20,18:00,Club Brugge,0–1,Gent,27790.0,Jan Breydelstadion,Nicolas Laforge,Match Report,,18,B1
