Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,18.0,Fri,2017-12-08,20:00,Lorient,2–1,Sochaux,8000.0,Stade Yves Allainmat - Le Moustoir,Alexandre Castro,Match Report,,18,F2
Regular season,18.0,Fri,2017-12-08,20:00,Brest,3–0,Bourg-Péronnas,6456.0,Stade Francis-Le Blé,Bastien Dechepy,Match Report,,18,F2
Regular season,18.0,Fri,2017-12-08,20:00,Auxerre,1–2,Châteauroux,4279.0,Stade de l'Abbé Deschamps,Cédric Dos Santos,Match Report,,18,F2
Regular season,18.0,Fri,2017-12-08,20:00,Paris FC,2–2,Lens,5568.0,Stade Sébastien Charléty,Aurélien Petit,Match Report,,18,F2
Regular season,18.0,Sat,2017-12-09,15:00,Ajaccio,1–0,Le Havre,2874.0,Stade François Coty,Antony Gautier,Match Report,,18,F2
Regular season,18.0,Mon,2017-12-11,20:45,Nîmes,3–1,Clermont Foot,6713.0,Stade des Costières,Sébastien Desiage,Match Report,,18,F2
Regular season,18.0,Tue,2017-12-12,19:00,Orléans,2–0,Gazélec Ajaccio,2578.0,Stade de la Source,Stéphanie Frappart,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,19.0,Fri,2017-12-15,20:00,Quevilly-Rouen,1–4,Brest,2435.0,Stade Robert Diochon,Alexandre Perreau Niel,Match Report,,18,F2
Regular season,19.0,Fri,2017-12-15,20:00,Ajaccio,3–1,Auxerre,3866.0,Stade François Coty,Mehdi Mokhtari,Match Report,,18,F2
Regular season,19.0,Fri,2017-12-15,20:00,Châteauroux,0–0,Orléans,6550.0,Stade Gaston Petit,Willy Delajod,Match Report,,18,F2
Regular season,19.0,Fri,2017-12-15,20:00,Le Havre,2–1,Niort,5924.0,Stade Océane,Sylvain Palhies,Match Report,,18,F2
Regular season,19.0,Fri,2017-12-15,20:00,Nancy,0–1,Paris FC,11165.0,Stade Marcel Picot,William Lavis,Match Report,,18,F2
Regular season,19.0,Fri,2017-12-15,20:00,Bourg-Péronnas,2–2,Lorient,2775.0,Stade Marcel-Verchère,Florent Batta,Match Report,,18,F2
Regular season,19.0,Fri,2017-12-15,20:00,Clermont Foot,0–2,Sochaux,2919.0,Stade Gabriel Montpied,Romain Delpech,Match Report,,18,F2
Regular season,19.0,Sat,2017-12-16,14:55,Reims,5–1,Valenciennes,9415.0,Stade Auguste-Delaune II,Eric Wattellier,Match Report,,18,F2
Regular season,19.0,Mon,2017-12-18,20:45,Lens,2–0,Tours,22864.0,Stade Bollaert-Delelis,Jeremy Stinat,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,20.0,Fri,2018-01-12,20:00,Paris FC,2–0,Bourg-Péronnas,2806.0,Stade Sébastien Charléty,Cédric Dos Santos,Match Report,,18,F2
Regular season,20.0,Fri,2018-01-12,20:00,Valenciennes,1–2,Châteauroux,6458.0,Stade du Hainaut,Stéphanie Frappart,Match Report,,18,F2
Regular season,20.0,Fri,2018-01-12,20:00,Niort,0–0,Nancy,3070.0,Stade René Gaillard,Romain Delpech,Match Report,,18,F2
Regular season,20.0,Fri,2018-01-12,20:00,Orléans,0–2,Reims,3480.0,Stade de la Source,Alexandre Castro,Match Report,,18,F2
Regular season,20.0,Fri,2018-01-12,20:00,Tours,0–0,Clermont Foot,3477.0,Stade de la Vallée du Cher,Florent Batta,Match Report,,18,F2
Regular season,20.0,Fri,2018-01-12,20:00,Sochaux,0–1,Quevilly-Rouen,6374.0,Stade Auguste-Bonal,Eric Wattellier,Match Report,,18,F2
Regular season,20.0,Fri,2018-01-12,20:00,Auxerre,1–1,Le Havre,4701.0,Stade de l'Abbé Deschamps,Pierre Gaillouste,Match Report,,18,F2
Regular season,20.0,Fri,2018-01-12,20:00,Nîmes,0–1,Lens,10263.0,Stade des Costières,Stéphane Jochem,Match Report,,18,F2
Regular season,20.0,Fri,2018-01-12,20:00,Brest,2–3,Ajaccio,7560.0,Stade Francis-Le Blé,Karim Abed,Match Report,,18,F2
Regular season,20.0,Sat,2018-01-13,15:00,Lorient,4–1,Gazélec Ajaccio,7771.0,Stade Yves Allainmat - Le Moustoir,Thomas Léonard,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,21.0,Tue,2018-01-16,21:00,Reims,1–0,Tours,7356.0,Stade Auguste-Delaune II,Stéphanie Frappart,Match Report,,18,F2
Regular season,21.0,Tue,2018-01-16,21:00,Gazélec Ajaccio,1–1,Brest,2651.0,Stade François Coty,Jeremy Stinat,Match Report,,18,F2
Regular season,21.0,Tue,2018-01-16,21:00,Clermont Foot,3–0,Valenciennes,2113.0,Stade Gabriel Montpied,Bastien Dechepy,Match Report,,18,F2
Regular season,21.0,Tue,2018-01-16,21:00,Nancy,0–2,Nîmes,10551.0,Stade Marcel Picot,Alexandre Castro,Match Report,,18,F2
Regular season,21.0,Tue,2018-01-16,21:00,Auxerre,5–0,Niort,3864.0,Stade de l'Abbé Deschamps,Cédric Dos Santos,Match Report,,18,F2
Regular season,21.0,Tue,2018-01-16,21:00,Le Havre,1–1,Paris FC,5891.0,Stade Océane,Willy Delajod,Match Report,,18,F2
Regular season,21.0,Tue,2018-01-16,21:00,Bourg-Péronnas,3–5,Quevilly-Rouen,3289.0,Stade Marcel-Verchère,Sylvain Palhies,Match Report,,18,F2
Regular season,21.0,Tue,2018-01-16,21:00,Châteauroux,3–1,Lorient,2812.0,Stade Gaston Petit,Faouzi Benchabane,Match Report,,18,F2
Regular season,21.0,Tue,2018-01-16,21:00,Ajaccio,1–1,Orléans,2702.0,Stade François Coty,Aurélien Petit,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,22.0,Fri,2018-01-19,20:00,Quevilly-Rouen,0–2,Gazélec Ajaccio,2361.0,Stade Robert Diochon,Faouzi Benchabane,Match Report,,18,F2
Regular season,22.0,Fri,2018-01-19,20:00,Brest,1–1,Lens,7270.0,Stade Francis-Le Blé,Eric Wattellier,Match Report,,18,F2
Regular season,22.0,Fri,2018-01-19,20:00,Tours,2–1,Niort,3021.0,Stade de la Vallée du Cher,Alexandre Perreau Niel,Match Report,,18,F2
Regular season,22.0,Fri,2018-01-19,20:00,Bourg-Péronnas,0–2,Reims,3002.0,Stade Marcel-Verchère,Pierre Gaillouste,Match Report,,18,F2
Regular season,22.0,Fri,2018-01-19,20:00,Valenciennes,1–1,Le Havre,6214.0,Stade du Hainaut,Florent Batta,Match Report,,18,F2
Regular season,22.0,Fri,2018-01-19,20:00,Orléans,2–3,Auxerre,3567.0,Stade de la Source,Romain Delpech,Match Report,,18,F2
Regular season,22.0,Fri,2018-01-19,20:00,Lorient,1–1,Clermont Foot,7025.0,Stade Yves Allainmat - Le Moustoir,Jeremy Stinat,Match Report,,18,F2
Regular season,22.0,Fri,2018-01-19,20:00,Sochaux,1–0,Nancy,6685.0,Stade Auguste-Bonal,Bastien Dechepy,Match Report,,18,F2
Regular season,22.0,Sat,2018-01-20,15:00,Nîmes,3–0,Châteauroux,7196.0,Stade des Costières,Ruddy Buquet,Match Report,,18,F2
Regular season,22.0,Mon,2018-01-22,20:45,Paris FC,2–1,Ajaccio,3089.0,Stade Sébastien Charléty,Jeremy Stinat,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,19.0,Tue,2018-01-23,19:00,Gazélec Ajaccio,2–0,Nîmes,2998.0,Stade François Coty,Sébastien Desiage,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,23.0,Fri,2018-01-26,20:00,Lens,0–1,Orléans,20705.0,Stade Bollaert-Delelis,Sylvain Palhies,Match Report,,18,F2
Regular season,23.0,Fri,2018-01-26,20:00,Gazélec Ajaccio,1–2,Bourg-Péronnas,2746.0,Stade François Coty,Stéphanie Frappart,Match Report,,18,F2
Regular season,23.0,Fri,2018-01-26,20:00,Clermont Foot,1–1,Quevilly-Rouen,2173.0,Stade Gabriel Montpied,William Lavis,Match Report,,18,F2
Regular season,23.0,Fri,2018-01-26,20:00,Niort,1–2,Valenciennes,2959.0,Stade René Gaillard,Aurélien Petit,Match Report,,18,F2
Regular season,23.0,Fri,2018-01-26,20:00,Nancy,2–2,Brest,10499.0,Stade Marcel Picot,Mehdi Mokhtari,Match Report,,18,F2
Regular season,23.0,Fri,2018-01-26,20:00,Auxerre,1–1,Paris FC,4950.0,Stade de l'Abbé Deschamps,Cédric Dos Santos,Match Report,,18,F2
Regular season,23.0,Fri,2018-01-26,20:00,Châteauroux,1–1,Sochaux,2779.0,Stade Gaston Petit,Willy Delajod,Match Report,,18,F2
Regular season,23.0,Sat,2018-01-27,14:55,Le Havre,2–1,Nîmes,7372.0,Stade Océane,Thomas Léonard,Match Report,,18,F2
Regular season,23.0,Sat,2018-01-27,15:00,Ajaccio,2–1,Tours,2860.0,Stade François Coty,Alexandre Castro,Match Report,,18,F2
Regular season,23.0,Mon,2018-01-29,20:45,Reims,0–1,Lorient,9322.0,Stade Auguste-Delaune II,Stéphane Jochem,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,21.0,Tue,2018-01-30,19:00,Lens,0–1,Sochaux,21371.0,Stade Bollaert-Delelis,William Lavis,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,24.0,Fri,2018-02-02,20:00,Nîmes,1–1,Ajaccio,7407.0,Stade des Costières,Florent Batta,Match Report,,18,F2
Regular season,24.0,Fri,2018-02-02,20:00,Tours,0–2,Auxerre,3654.0,Stade de la Vallée du Cher,Faouzi Benchabane,Match Report,,18,F2
Regular season,24.0,Fri,2018-02-02,20:00,Sochaux,4–1,Gazélec Ajaccio,6052.0,Stade Auguste-Bonal,Romain Delpech,Match Report,,18,F2
Regular season,24.0,Fri,2018-02-02,20:00,Paris FC,0–1,Niort,2914.0,Stade Sébastien Charléty,Pierre Gaillouste,Match Report,,18,F2
Regular season,24.0,Fri,2018-02-02,20:00,Orléans,2–1,Le Havre,3369.0,Stade de la Source,Eric Wattellier,Match Report,,18,F2
Regular season,24.0,Fri,2018-02-02,20:00,Quevilly-Rouen,0–1,Châteauroux,2325.0,Stade Robert Diochon,Mehdi Mokhtari,Match Report,,18,F2
Regular season,24.0,Fri,2018-02-02,20:00,Valenciennes,0–1,Nancy,6125.0,Stade du Hainaut,Alexandre Perreau Niel,Match Report,,18,F2
Regular season,24.0,Fri,2018-02-02,20:00,Bourg-Péronnas,0–2,Clermont Foot,2824.0,Stade Marcel-Verchère,Alexandre Castro,Match Report,,18,F2
Regular season,24.0,Sat,2018-02-03,14:55,Lorient,1–1,Lens,9910.0,Stade Yves Allainmat - Le Moustoir,Willy Delajod,Match Report,,18,F2
Regular season,24.0,Mon,2018-02-05,20:45,Brest,0–0,Reims,7221.0,Stade Francis-Le Blé,Franck Schneider,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,25.0,Fri,2018-02-09,20:00,Reims,3–0,Sochaux,7293.0,Stade Auguste-Delaune II,Jeremy Stinat,Match Report,,18,F2
Regular season,25.0,Fri,2018-02-09,20:00,Ajaccio,3–2,Lorient,3009.0,Stade François Coty,Benoît Millot,Match Report,,18,F2
Regular season,25.0,Fri,2018-02-09,20:00,Clermont Foot,1–0,Gazélec Ajaccio,1795.0,Stade Gabriel Montpied,Sylvain Palhies,Match Report,,18,F2
Regular season,25.0,Fri,2018-02-09,20:00,Le Havre,1–0,Brest,6775.0,Stade Océane,William Lavis,Match Report,,18,F2
Regular season,25.0,Fri,2018-02-09,20:00,Niort,2–3,Orléans,2826.0,Stade René Gaillard,Stéphanie Frappart,Match Report,,18,F2
Regular season,25.0,Fri,2018-02-09,20:00,Tours,1–2,Paris FC,2617.0,Stade de la Vallée du Cher,Bastien Dechepy,Match Report,,18,F2
Regular season,25.0,Fri,2018-02-09,20:00,Châteauroux,3–1,Bourg-Péronnas,2508.0,Stade Gaston Petit,Florent Batta,Match Report,,18,F2
Regular season,25.0,Fri,2018-02-09,20:00,Nancy,1–2,Quevilly-Rouen,7401.0,Stade Marcel Picot,Cédric Dos Santos,Match Report,,18,F2
Regular season,25.0,Sat,2018-02-10,15:00,Lens,1–1,Valenciennes,28303.0,Stade Bollaert-Delelis,Johan Hamel,Match Report,,18,F2
Regular season,25.0,Mon,2018-02-12,20:45,Auxerre,0–0,Nîmes,4721.0,Stade de l'Abbé Deschamps,Aurélien Petit,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,26.0,Fri,2018-02-16,20:00,Gazélec Ajaccio,1–2,Reims,2796.0,Stade François Coty,Eric Wattellier,Match Report,,18,F2
Regular season,26.0,Fri,2018-02-16,20:00,Sochaux,3–2,Le Havre,6242.0,Stade Auguste-Bonal,Mehdi Mokhtari,Match Report,,18,F2
Regular season,26.0,Fri,2018-02-16,20:00,Orléans,1–1,Paris FC,3713.0,Stade de la Source,Faouzi Benchabane,Match Report,,18,F2
Regular season,26.0,Fri,2018-02-16,20:00,Valenciennes,2–0,Ajaccio,7495.0,Stade du Hainaut,Bartolomeu Varela,Match Report,,18,F2
Regular season,26.0,Fri,2018-02-16,20:00,Brest,2–0,Niort,6599.0,Stade Francis-Le Blé,Willy Delajod,Match Report,,18,F2
Regular season,26.0,Fri,2018-02-16,20:00,Clermont Foot,1–1,Châteauroux,2307.0,Stade Gabriel Montpied,Romain Delpech,Match Report,,18,F2
Regular season,26.0,Fri,2018-02-16,20:00,Bourg-Péronnas,3–2,Nancy,2800.0,Stade Marcel-Verchère,Pierre Gaillouste,Match Report,,18,F2
Regular season,26.0,Fri,2018-02-16,20:00,Nîmes,2–2,Tours,6143.0,Stade des Costières,Jeremy Stinat,Match Report,,18,F2
Regular season,26.0,Sat,2018-02-17,15:00,Lorient,1–3,Auxerre,7757.0,Stade Yves Allainmat - Le Moustoir,Sylvain Palhies,Match Report,,18,F2
Regular season,26.0,Mon,2018-02-19,20:45,Quevilly-Rouen,1–2,Lens,5521.0,Stade Robert Diochon,Alexandre Perreau Niel,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,27.0,Fri,2018-02-23,20:00,Châteauroux,4–1,Gazélec Ajaccio,2725.0,Stade Gaston Petit,William Lavis,Match Report,,18,F2
Regular season,27.0,Fri,2018-02-23,20:00,Auxerre,2–0,Valenciennes,4950.0,Stade de l'Abbé Deschamps,Romain Delpech,Match Report,,18,F2
Regular season,27.0,Fri,2018-02-23,20:00,Tours,1–1,Orléans,4015.0,Stade de la Vallée du Cher,Aurélien Petit,Match Report,,18,F2
Regular season,27.0,Fri,2018-02-23,20:00,Niort,1–4,Nîmes,3457.0,Stade René Gaillard,Bartolomeu Varela,Match Report,,18,F2
Regular season,27.0,Fri,2018-02-23,20:00,Lens,0–1,Clermont Foot,20626.0,Stade Bollaert-Delelis,Eric Wattellier,Match Report,,18,F2
Regular season,27.0,Fri,2018-02-23,20:00,Le Havre,0–0,Bourg-Péronnas,5845.0,Stade Océane,Cédric Dos Santos,Match Report,,18,F2
Regular season,27.0,Fri,2018-02-23,20:00,Reims,2–1,Quevilly-Rouen,7473.0,Stade Auguste-Delaune II,Florent Batta,Match Report,,18,F2
Regular season,27.0,Fri,2018-02-23,20:00,Ajaccio,3–2,Sochaux,2937.0,Stade François Coty,Mikael Lesage,Match Report,,18,F2
Regular season,27.0,Sat,2018-02-24,15:00,Paris FC,0–1,Brest,3732.0,Stade Sébastien Charléty,Nicolas Rainville,Match Report,,18,F2
Regular season,27.0,Mon,2018-02-26,20:45,Nancy,0–2,Lorient,13021.0,Stade Marcel Picot,Alexandre Castro,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,28.0,Fri,2018-03-02,20:00,Bourg-Péronnas,5–4,Ajaccio,2774.0,Stade Marcel-Verchère,Sylvain Palhies,Match Report,,18,F2
Regular season,28.0,Fri,2018-03-02,20:00,Clermont Foot,2–1,Reims,5062.0,Stade Gabriel Montpied,Mehdi Mokhtari,Match Report,,18,F2
Regular season,28.0,Fri,2018-03-02,20:00,Châteauroux,1–0,Nancy,6624.0,Stade Gaston Petit,Bartolomeu Varela,Match Report,,18,F2
Regular season,28.0,Fri,2018-03-02,20:00,Quevilly-Rouen,1–2,Niort,2171.0,Stade Robert Diochon,Pierre Gaillouste,Match Report,,18,F2
Regular season,28.0,Fri,2018-03-02,20:00,Brest,1–3,Tours,6698.0,Stade Francis-Le Blé,Alexandre Perreau Niel,Match Report,,18,F2
Regular season,28.0,Fri,2018-03-02,20:00,Valenciennes,0–1,Orléans,5871.0,Stade du Hainaut,Bastien Dechepy,Match Report,,18,F2
Regular season,28.0,Fri,2018-03-02,21:00,Gazélec Ajaccio,1–1,Lens,2746.0,Stade François Coty,Faouzi Benchabane,Match Report,,18,F2
Regular season,28.0,Sat,2018-03-03,15:00,Nîmes,2–1,Paris FC,10341.0,Stade des Costières,Sébastien Moreira,Match Report,,18,F2
Regular season,28.0,Mon,2018-03-05,20:45,Lorient,1–0,Le Havre,8036.0,Stade Yves Allainmat - Le Moustoir,Stéphanie Frappart,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,29.0,Fri,2018-03-09,20:00,Ajaccio,2–0,Quevilly-Rouen,3012.0,Stade François Coty,Karim Abed,Match Report,,18,F2
Regular season,29.0,Fri,2018-03-09,20:00,Auxerre,1–2,Brest,8017.0,Stade de l'Abbé Deschamps,Alexandre Castro,Match Report,,18,F2
Regular season,29.0,Fri,2018-03-09,20:00,Nancy,1–0,Gazélec Ajaccio,10924.0,Stade Marcel Picot,Stéphanie Frappart,Match Report,,18,F2
Regular season,29.0,Fri,2018-03-09,20:00,Le Havre,2–1,Clermont Foot,5840.0,Stade Océane,Bartolomeu Varela,Match Report,,18,F2
Regular season,29.0,Fri,2018-03-09,20:00,Orléans,1–4,Nîmes,4403.0,Stade de la Source,Olivier Thual,Match Report,,18,F2
Regular season,29.0,Fri,2018-03-09,20:00,Reims,4–0,Châteauroux,9293.0,Stade Auguste-Delaune II,Aurélien Petit,Match Report,,18,F2
Regular season,29.0,Fri,2018-03-09,20:00,Niort,1–2,Lorient,3302.0,Stade René Gaillard,Romain Delpech,Match Report,,18,F2
Regular season,29.0,Sat,2018-03-10,15:00,Paris FC,2–0,Sochaux,3654.0,Stade Sébastien Charléty,Eric Wattellier,Match Report,,18,F2
Regular season,29.0,Mon,2018-03-12,20:45,Lens,0–1,Bourg-Péronnas,20366.0,Stade Bollaert-Delelis,William Lavis,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,28.0,Tue,2018-03-13,18:45,Sochaux,0–4,Auxerre,6613.0,Stade Auguste-Bonal,Willy Delajod,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,30.0,Fri,2018-03-16,20:00,Bourg-Péronnas,0–1,Niort,2845.0,Stade Marcel-Verchère,Alexandre Perreau Niel,Match Report,,18,F2
Regular season,30.0,Fri,2018-03-16,20:00,Sochaux,0–0,Tours,6254.0,Stade Auguste-Bonal,Pierre Gaillouste,Match Report,,18,F2
Regular season,30.0,Fri,2018-03-16,20:00,Quevilly-Rouen,4–1,Auxerre,2314.0,Stade Robert Diochon,Mehdi Mokhtari,Match Report,,18,F2
Regular season,30.0,Fri,2018-03-16,20:00,Lorient,3–1,Orléans,7331.0,Stade Yves Allainmat - Le Moustoir,Florent Batta,Match Report,,18,F2
Regular season,30.0,Fri,2018-03-16,20:00,Valenciennes,2–4,Paris FC,6918.0,Stade du Hainaut,Sylvain Palhies,Match Report,,18,F2
Regular season,30.0,Fri,2018-03-16,20:00,Gazélec Ajaccio,0–1,Ajaccio,4134.0,Stade François Coty,Bartolomeu Varela,Match Report,,18,F2
Regular season,30.0,Fri,2018-03-16,20:00,Clermont Foot,2–0,Nancy,3590.0,Stade Gabriel Montpied,Faouzi Benchabane,Match Report,,18,F2
Regular season,30.0,Fri,2018-03-16,20:00,Châteauroux,2–1,Le Havre,3235.0,Stade Gaston Petit,Bastien Dechepy,Match Report,,18,F2
Regular season,30.0,Sat,2018-03-17,15:00,Reims,3–1,Lens,220.0,Stade Auguste-Delaune II,Willy Delajod,Match Report,,18,F2
Regular season,30.0,Mon,2018-03-19,20:45,Brest,0–2,Nîmes,6516.0,Stade Francis-Le Blé,Hakim Ben El Hadj Salem,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,31.0,Fri,2018-03-30,20:00,Ajaccio,2–1,Clermont Foot,3019.0,Stade François Coty,Hakim Ben El Hadj Salem,Match Report,,18,F2
Regular season,31.0,Fri,2018-03-30,20:00,Le Havre,0–2,Quevilly-Rouen,9326.0,Stade Océane,Alexandre Castro,Match Report,,18,F2
Regular season,31.0,Fri,2018-03-30,20:00,Nîmes,1–0,Valenciennes,9561.0,Stade des Costières,Bartolomeu Varela,Match Report,,18,F2
Regular season,31.0,Fri,2018-03-30,20:00,Auxerre,3–1,Bourg-Péronnas,6674.0,Stade de l'Abbé Deschamps,Eric Wattellier,Match Report,,18,F2
Regular season,31.0,Fri,2018-03-30,20:00,Niort,1–1,Sochaux,3835.0,Stade René Gaillard,Mehdi Mokhtari,Match Report,,18,F2
Regular season,31.0,Fri,2018-03-30,20:00,Paris FC,0–0,Gazélec Ajaccio,3853.0,Stade Sébastien Charléty,Romain Delpech,Match Report,,18,F2
Regular season,31.0,Fri,2018-03-30,20:00,Tours,3–1,Lorient,3929.0,Stade de la Vallée du Cher,Bastien Dechepy,Match Report,,18,F2
Regular season,31.0,Fri,2018-03-30,20:00,Orléans,1–1,Brest,3886.0,Stade de la Source,Aurélien Petit,Match Report,,18,F2
Regular season,31.0,Sat,2018-03-31,15:00,Nancy,0–2,Reims,12427.0,Stade Marcel Picot,Florent Batta,Match Report,,18,F2
Regular season,31.0,Mon,2018-04-02,20:45,Lens,2–1,Châteauroux,20599.0,Stade Bollaert-Delelis,Stéphanie Frappart,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,29.0,Tue,2018-04-03,19:30,Tours,1–2,Valenciennes,3222.0,Stade de la Vallée du Cher,Cédric Dos Santos,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,32.0,Fri,2018-04-06,20:00,Clermont Foot,2–2,Niort,3221.0,Stade Gabriel Montpied,William Lavis,Match Report,,18,F2
Regular season,32.0,Fri,2018-04-06,20:00,Brest,3–1,Valenciennes,7498.0,Stade Francis-Le Blé,Bastien Dechepy,Match Report,,18,F2
Regular season,32.0,Fri,2018-04-06,20:00,Sochaux,3–2,Orléans,6486.0,Stade Auguste-Bonal,Cédric Dos Santos,Match Report,,18,F2
Regular season,32.0,Fri,2018-04-06,20:00,Lorient,2–0,Paris FC,11435.0,Stade Yves Allainmat - Le Moustoir,Johan Hamel,Match Report,,18,F2
Regular season,32.0,Fri,2018-04-06,20:00,Quevilly-Rouen,1–3,Nîmes,3089.0,Stade Robert Diochon,Willy Delajod,Match Report,,18,F2
Regular season,32.0,Fri,2018-04-06,20:00,Bourg-Péronnas,1–1,Tours,3724.0,Stade Marcel-Verchère,Faouzi Benchabane,Match Report,,18,F2
Regular season,32.0,Fri,2018-04-06,20:00,Gazélec Ajaccio,3–1,Auxerre,2919.0,Stade François Coty,Alexandre Castro,Match Report,,18,F2
Regular season,32.0,Fri,2018-04-06,20:00,Châteauroux,0–2,Ajaccio,3709.0,Stade Gaston Petit,Olivier Thual,Match Report,,18,F2
Regular season,32.0,Mon,2018-04-09,20:45,Lens,1–1,Nancy,33340.0,Stade Bollaert-Delelis,Bartolomeu Varela,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,33.0,Fri,2018-04-13,20:00,Ajaccio,2–0,Nancy,4207.0,Stade François Coty,Franck Schneider,Match Report,,18,F2
Regular season,33.0,Fri,2018-04-13,20:00,Tours,0–1,Châteauroux,3722.0,Stade de la Vallée du Cher,Jeremy Stinat,Match Report,,18,F2
Regular season,33.0,Fri,2018-04-13,20:00,Le Havre,2–1,Gazélec Ajaccio,5577.0,Stade Océane,Florent Batta,Match Report,,18,F2
Regular season,33.0,Fri,2018-04-13,20:00,Nîmes,0–2,Sochaux,10726.0,Stade des Costières,François Letexier,Match Report,,18,F2
Regular season,33.0,Fri,2018-04-13,20:00,Valenciennes,2–2,Bourg-Péronnas,11079.0,Stade du Hainaut,Stéphanie Frappart,Match Report,,18,F2
Regular season,33.0,Fri,2018-04-13,20:00,Orléans,2–1,Quevilly-Rouen,4355.0,Stade de la Source,Cédric Dos Santos,Match Report,,18,F2
Regular season,33.0,Fri,2018-04-13,20:00,Niort,2–2,Lens,4653.0,Stade René Gaillard,Eric Wattellier,Match Report,,18,F2
Regular season,33.0,Fri,2018-04-13,20:00,Auxerre,1–2,Clermont Foot,7180.0,Stade de l'Abbé Deschamps,Pierre Gaillouste,Match Report,,18,F2
Regular season,33.0,Sat,2018-04-14,15:00,Paris FC,0–3,Reims,5053.0,Stade Sébastien Charléty,Bartolomeu Varela,Match Report,,18,F2
Regular season,33.0,Mon,2018-04-16,20:45,Brest,3–0,Lorient,11049.0,Stade Francis-Le Blé,Amaury Delerue,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,34.0,Fri,2018-04-20,20:00,Sochaux,1–1,Brest,10036.0,Stade Auguste-Bonal,Romain Delpech,Match Report,,18,F2
Regular season,34.0,Fri,2018-04-20,20:00,Reims,1–0,Ajaccio,15945.0,Stade Auguste-Delaune II,Alexandre Castro,Match Report,,18,F2
Regular season,34.0,Fri,2018-04-20,20:00,Bourg-Péronnas,2–2,Nîmes,4189.0,Stade Marcel-Verchère,Jeremy Stinat,Match Report,,18,F2
Regular season,34.0,Fri,2018-04-20,20:00,Gazélec Ajaccio,3–2,Tours,3209.0,Stade François Coty,William Lavis,Match Report,,18,F2
Regular season,34.0,Fri,2018-04-20,20:00,Lorient,0–1,Valenciennes,8653.0,Stade Yves Allainmat - Le Moustoir,Mikael Lesage,Match Report,,18,F2
Regular season,34.0,Fri,2018-04-20,20:00,Clermont Foot,4–2,Orléans,4068.0,Stade Gabriel Montpied,Faouzi Benchabane,Match Report,,18,F2
Regular season,34.0,Fri,2018-04-20,20:00,Quevilly-Rouen,0–4,Paris FC,3014.0,Stade Robert Diochon,Bastien Dechepy,Match Report,,18,F2
Regular season,34.0,Fri,2018-04-20,20:00,Lens,3–3,Le Havre,22806.0,Stade Bollaert-Delelis,Aurélien Petit,Match Report,,18,F2
Regular season,34.0,Fri,2018-04-20,20:00,Châteauroux,2–1,Niort,3439.0,Stade Gaston Petit,Alexandre Perreau Niel,Match Report,,18,F2
Regular season,34.0,Sat,2018-04-21,15:00,Nancy,2–1,Auxerre,12733.0,Stade Marcel Picot,Sylvain Palhies,Match Report,,18,F2
,,,,,,,,,,,,,18,F2
Regular season,35.0,Mon,2018-04-23,20:45,Ajaccio,2–0,Lens,4571.0,Stade François Coty,Sébastien Moreira,Match Report,,18,F2
Regular season,35.0,Tue,2018-04-24,20:00,Paris FC,0–0,Châteauroux,3125.0,Stade Sébastien Charléty,Willy Delajod,Match Report,,18,F2
Regular season,35.0,Tue,2018-04-24,20:00,Valenciennes,2–2,Sochaux,12278.0,Stade du Hainaut,Alexandre Castro,Match Report,,18,F2
Regular season,35.0,Tue,2018-04-24,20:00,Orléans,5–1,Bourg-Péronnas,3570.0,Stade de la Source,Mehdi Mokhtari,Match Report,,18,F2
Regular season,35.0,Tue,2018-04-24,20:00,Niort,4–1,Gazélec Ajaccio,3116.0,Stade René Gaillard,Pierre Gaillouste,Match Report,,18,F2
Regular season,35.0,Tue,2018-04-24,20:00,Tours,2–2,Quevilly-Rouen,3225.0,Stade de la Vallée du Cher,Alexandre Perreau Niel,Match Report,,18,F2
Regular season,35.0,Tue,2018-04-24,20:00,Le Havre,3–0,Nancy,5771.0,Stade Océane,Hakim Ben El Hadj Salem,Match Report,,18,F2
