Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,20.0,Sat,2021-12-18,20:45,Gent,2–1,Sint-Truiden,16485.0,GHELAMCO-arena,Lothar D'Hondt,Match Report,,22,B1
Regular season,20.0,Sun,2021-12-19,13:30,Club Brugge,2–2,Anderlecht,28000.0,Jan Breydelstadion,Nathan Verboomen,Match Report,,22,B1
Regular season,20.0,Sun,2021-12-19,16:00,Eupen,0–4,Charleroi,3000.0,Stadion am Kehrweg,Arthur Denil,Match Report,,22,B1
Regular season,20.0,Sun,2021-12-19,18:30,Genk,1–1,Antwerp,14253.0,Luminus Arena,Nicolas Laforge,Match Report,,22,B1
Regular season,20.0,Sun,2021-12-19,21:00,OH Leuven,2–1,Standard Liège,4820.0,King Power at Den Dreef Stadion,Alexandre Boucaut,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,21.0,Sun,2021-12-26,13:30,Cercle Brugge,2–0,Club Brugge,,Jan Breydelstadion,Nicolas Laforge,Match Report,,22,B1
Regular season,21.0,Sun,2021-12-26,16:00,Standard Liège,0–1,Zulte Waregem,,Stade Maurice Dufrasne,Bert Put,Match Report,,22,B1
Regular season,21.0,Sun,2021-12-26,18:30,Union SG,0–0,Gent,,Stade Joseph Mariën,Lawrence Visser,Match Report,,22,B1
Regular season,21.0,Sun,2021-12-26,21:00,Oostende,0–4,Genk,,Diaz Arena,Jan Boterberg,Match Report,,22,B1
Regular season,21.0,Mon,2021-12-27,18:45,Charleroi,0–3,OH Leuven,,Stade du Pays de Charleroi,Kevin Van Damme,Match Report,,22,B1
Regular season,21.0,Mon,2021-12-27,18:45,Mechelen,2–0,R.F.C. Seraing,,AFAS-stadion Achter de Kazerne,Jasper Vergoote,Match Report,,22,B1
Regular season,21.0,Mon,2021-12-27,21:00,Sint-Truiden,2–0,Eupen,,Stayen,Bram Van Driessche,Match Report,,22,B1
Regular season,21.0,Mon,2021-12-27,21:00,Beerschot,0–7,Anderlecht,,Olympisch Stadion,Wim Smet,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,22.0,Fri,2022-01-14,20:45,Gent,2–2,Kortrijk,,GHELAMCO-arena,Wim Smet,Match Report,,22,B1
Regular season,22.0,Sat,2022-01-15,16:15,OH Leuven,5–0,Mechelen,,King Power at Den Dreef Stadion,Nathan Verboomen,Match Report,Match awarded to OH Leuven,22,B1
Regular season,22.0,Sat,2022-01-15,20:45,Club Brugge,2–0,Sint-Truiden,,Jan Breydelstadion,Erik Lambrechts,Match Report,,22,B1
Regular season,22.0,Sun,2022-01-16,13:30,Antwerp,3–0,Charleroi,,Bosuilstadion,Nicolas Laforge,Match Report,,22,B1
Regular season,22.0,Sun,2022-01-16,16:00,Eupen,0–2,Cercle Brugge,,Stadion am Kehrweg,Christof Dierick,Match Report,,22,B1
Regular season,22.0,Sun,2022-01-16,18:30,Anderlecht,1–1,Standard Liège,,Lotto Park,Bram Van Driessche,Match Report,,22,B1
Regular season,22.0,Sun,2022-01-16,21:00,Genk,4–1,Beerschot,,Luminus Arena,Lothar D'Hondt,Match Report,,22,B1
Regular season,22.0,Tue,2022-01-18,20:00,R.F.C. Seraing,0–4,Union SG,,Stade du Pairay,Wesli De Cremer,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,23.0,Fri,2022-01-21,20:45,Oostende,1–2,Antwerp,,Diaz Arena,Bert Put,Match Report,,22,B1
Regular season,23.0,Sat,2022-01-22,16:15,Kortrijk,1–1,Eupen,,Guldensporenstadion,Lawrence Visser,Match Report,,22,B1
Regular season,23.0,Sat,2022-01-22,18:30,Beerschot,3–1,OH Leuven,,Olympisch Stadion,Kevin Van Damme,Match Report,,22,B1
Regular season,23.0,Sat,2022-01-22,18:30,Sint-Truiden,3–1,R.F.C. Seraing,,Stayen,Arthur Denil,Match Report,,22,B1
Regular season,23.0,Sat,2022-01-22,20:45,Charleroi,0–0,Gent,,Stade du Pays de Charleroi,Jasper Vergoote,Match Report,,22,B1
Regular season,23.0,Sun,2022-01-23,13:30,Standard Liège,2–2,Club Brugge,,Stade Maurice Dufrasne,Jonathan Lardot,Match Report,,22,B1
Regular season,23.0,Sun,2022-01-23,16:00,Union SG,2–1,Genk,,Stade Joseph Mariën,Nathan Verboomen,Match Report,,22,B1
Regular season,23.0,Sun,2022-01-23,18:30,Mechelen,0–1,Anderlecht,,AFAS-stadion Achter de Kazerne,Jan Boterberg,Match Report,,22,B1
Regular season,23.0,Sun,2022-01-23,21:00,Cercle Brugge,3–1,Zulte Waregem,,Jan Breydelstadion,Alexandre Boucaut,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,24.0,Tue,2022-01-25,18:45,Antwerp,1–1,Sint-Truiden,,Bosuilstadion,Kevin Van Damme,Match Report,,22,B1
Regular season,24.0,Tue,2022-01-25,21:00,Charleroi,1–1,Kortrijk,,Stade du Pays de Charleroi,Lothar D'Hondt,Match Report,,22,B1
Regular season,24.0,Tue,2022-01-25,21:00,Gent,1–1,Oostende,,GHELAMCO-arena,Brent Staessens,Match Report,,22,B1
Regular season,24.0,Wed,2022-01-26,18:45,Zulte Waregem,1–1,OH Leuven,,Elindus Arena,Nicolas Laforge,Match Report,,22,B1
Regular season,24.0,Wed,2022-01-26,18:45,Eupen,0–2,Standard Liège,,Stadion am Kehrweg,Wim Smet,Match Report,,22,B1
Regular season,24.0,Wed,2022-01-26,21:00,Anderlecht,0–2,Cercle Brugge,,Lotto Park,Wesli De Cremer,Match Report,,22,B1
Regular season,24.0,Wed,2022-01-26,21:00,R.F.C. Seraing,2–1,Beerschot,,Stade du Pairay,Bram Van Driessche,Match Report,,22,B1
Regular season,24.0,Thu,2022-01-27,20:45,Club Brugge,0–0,Union SG,,Jan Breydelstadion,Lawrence Visser,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,25.0,Fri,2022-01-28,20:45,Sint-Truiden,0–1,Charleroi,2000.0,Stayen,Jonathan Lardot,Match Report,,22,B1
Regular season,25.0,Sat,2022-01-29,16:15,Beerschot,3–3,Zulte Waregem,2500.0,Olympisch Stadion,Bert Put,Match Report,,22,B1
Regular season,25.0,Sat,2022-01-29,18:30,R.F.C. Seraing,0–0,Eupen,1200.0,Stade du Pairay,Kevin Van Damme,Match Report,,22,B1
Regular season,25.0,Sat,2022-01-29,20:45,Cercle Brugge,0–1,Oostende,3200.0,Jan Breydelstadion,Arthur Denil,Match Report,,22,B1
Regular season,25.0,Sun,2022-01-30,13:30,Union SG,1–0,Anderlecht,6491.0,Stade Joseph Mariën,Erik Lambrechts,Match Report,,22,B1
Regular season,25.0,Sun,2022-01-30,16:00,Gent,0–1,Antwerp,15954.0,GHELAMCO-arena,Lothar D'Hondt,Match Report,,22,B1
Regular season,25.0,Sun,2022-01-30,18:30,Standard Liège,1–2,Mechelen,10286.0,Stade Maurice Dufrasne,Bram Van Driessche,Match Report,,22,B1
Regular season,25.0,Sun,2022-01-30,21:00,Kortrijk,0–1,Club Brugge,6214.0,Guldensporenstadion,Alexandre Boucaut,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,21.0,Wed,2022-02-02,18:45,Kortrijk,0–2,Antwerp,,Guldensporenstadion,Jasper Vergoote,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,26.0,Fri,2022-02-04,20:45,Charleroi,2–0,R.F.C. Seraing,4063.0,Stade du Pays de Charleroi,Jan Boterberg,Match Report,,22,B1
Regular season,26.0,Sat,2022-02-05,16:15,Kortrijk,1–3,Sint-Truiden,4176.0,Guldensporenstadion,Erik Lambrechts,Match Report,,22,B1
Regular season,26.0,Sat,2022-02-05,18:30,Standard Liège,1–1,Cercle Brugge,,Stade Maurice Dufrasne,Lawrence Visser,Match Report,,22,B1
Regular season,26.0,Sat,2022-02-05,18:30,Oostende,1–3,OH Leuven,2221.0,Diaz Arena,Wim Smet,Match Report,,22,B1
Regular season,26.0,Sat,2022-02-05,20:45,Antwerp,0–2,Union SG,10000.0,Bosuilstadion,Bram Van Driessche,Match Report,,22,B1
Regular season,26.0,Sun,2022-02-06,13:30,Club Brugge,1–2,Gent,14647.0,Jan Breydelstadion,Nicolas Laforge,Match Report,,22,B1
Regular season,26.0,Sun,2022-02-06,16:00,Mechelen,3–2,Beerschot,8137.0,AFAS-stadion Achter de Kazerne,Alexandre Boucaut,Match Report,,22,B1
Regular season,26.0,Sun,2022-02-06,18:30,Anderlecht,4–1,Eupen,12000.0,Lotto Park,Nathan Verboomen,Match Report,,22,B1
Regular season,26.0,Sun,2022-02-06,21:00,Genk,2–0,Zulte Waregem,10012.0,Luminus Arena,Jasper Vergoote,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,22.0,Wed,2022-02-09,18:45,Zulte Waregem,0–0,Oostende,6070.0,Elindus Arena,Jonathan Lardot,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,25.0,Wed,2022-02-09,21:00,OH Leuven,2–1,Genk,4042.0,King Power at Den Dreef Stadion,Bert Put,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,27.0,Fri,2022-02-11,20:45,R.F.C. Seraing,0–1,Antwerp,2544.0,Stade du Pairay,Arthur Denil,Match Report,,22,B1
Regular season,27.0,Sat,2022-02-12,16:15,Eupen,0–1,Gent,2000.0,Stadion am Kehrweg,Lawrence Visser,Match Report,,22,B1
Regular season,27.0,Sat,2022-02-12,18:30,Mechelen,3–0,Oostende,8000.0,AFAS-stadion Achter de Kazerne,Nicolas Laforge,Match Report,,22,B1
Regular season,27.0,Sat,2022-02-12,18:30,OH Leuven,3–2,Cercle Brugge,3898.0,King Power at Den Dreef Stadion,Alexandre Boucaut,Match Report,,22,B1
Regular season,27.0,Sat,2022-02-12,20:45,Zulte Waregem,1–2,Anderlecht,7445.0,Elindus Arena,Jan Boterberg,Match Report,,22,B1
Regular season,27.0,Sun,2022-02-13,13:30,Genk,2–0,Standard Liège,13581.0,Luminus Arena,Nathan Verboomen,Match Report,,22,B1
Regular season,27.0,Sun,2022-02-13,16:00,Union SG,0–1,Sint-Truiden,7491.0,Stade Joseph Mariën,Bert Put,Match Report,,22,B1
Regular season,27.0,Sun,2022-02-13,18:30,Club Brugge,2–0,Charleroi,15000.0,Jan Breydelstadion,Erik Lambrechts,Match Report,,22,B1
Regular season,27.0,Sun,2022-02-13,21:00,Beerschot,2–1,Kortrijk,3200.0,Olympisch Stadion,Wesli De Cremer,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,24.0,Wed,2022-02-16,18:45,Genk,4–1,Mechelen,10719.0,Luminus Arena,Jonathan Lardot,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,28.0,Sat,2022-02-19,16:15,Cercle Brugge,2–0,Beerschot,3872.0,Jan Breydelstadion,Bert Put,Match Report,,22,B1
Regular season,28.0,Sat,2022-02-19,18:30,Oostende,1–0,Standard Liège,3267.0,Diaz Arena,Erik Lambrechts,Match Report,,22,B1
Regular season,28.0,Sat,2022-02-19,18:30,Kortrijk,5–0,Zulte Waregem,6226.0,Guldensporenstadion,Lawrence Visser,Match Report,,22,B1
Regular season,28.0,Sat,2022-02-19,20:45,Charleroi,0–3,Union SG,7118.0,Stade du Pays de Charleroi,Nicolas Laforge,Match Report,,22,B1
Regular season,28.0,Sun,2022-02-20,13:30,Antwerp,1–2,Mechelen,11353.0,Bosuilstadion,Lothar D'Hondt,Match Report,,22,B1
Regular season,28.0,Sun,2022-02-20,16:00,Eupen,1–3,Club Brugge,3087.0,Stadion am Kehrweg,Jan Boterberg,Match Report,,22,B1
Regular season,28.0,Sun,2022-02-20,18:30,Anderlecht,2–0,Genk,17000.0,Lotto Park,Bram Van Driessche,Match Report,,22,B1
Regular season,28.0,Sun,2022-02-20,21:00,Sint-Truiden,2–0,OH Leuven,2471.0,Stayen,Jasper Vergoote,Match Report,,22,B1
Regular season,28.0,Wed,2022-02-23,18:45,Gent,4–0,R.F.C. Seraing,16469.0,GHELAMCO-arena,Jasper Vergoote,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,29.0,Fri,2022-02-25,20:45,Beerschot,2–3,Charleroi,3500.0,Olympisch Stadion,Alexandre Boucaut,Match Report,,22,B1
Regular season,29.0,Sat,2022-02-26,16:15,Union SG,0–0,Eupen,7600.0,Stade Joseph Mariën,Wesli De Cremer,Match Report,,22,B1
Regular season,29.0,Sat,2022-02-26,18:30,Mechelen,2–2,Cercle Brugge,9889.0,AFAS-stadion Achter de Kazerne,Bram Van Driessche,Match Report,,22,B1
Regular season,29.0,Sat,2022-02-26,18:30,Oostende,0–0,Sint-Truiden,3360.0,Diaz Arena,Kevin Van Damme,Match Report,,22,B1
Regular season,29.0,Sat,2022-02-26,20:45,OH Leuven,0–0,Anderlecht,7801.0,King Power at Den Dreef Stadion,Erik Lambrechts,Match Report,,22,B1
Regular season,29.0,Sun,2022-02-27,13:30,Club Brugge,4–1,Antwerp,23157.0,Jan Breydelstadion,Lawrence Visser,Match Report,,22,B1
Regular season,29.0,Sun,2022-02-27,16:00,Genk,2–0,Kortrijk,13834.0,Luminus Arena,Lothar D'Hondt,Match Report,,22,B1
Regular season,29.0,Sun,2022-02-27,18:30,Standard Liège,0–1,Gent,,Stade Maurice Dufrasne,Jonathan Lardot,Match Report,,22,B1
Regular season,29.0,Sun,2022-02-27,21:00,Zulte Waregem,1–0,R.F.C. Seraing,6640.0,Elindus Arena,Nathan Verboomen,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,19.0,Wed,2022-03-02,18:45,Standard Liège,1–0,Beerschot,9423.0,Stade Maurice Dufrasne,Christof Dierick,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,30.0,Fri,2022-03-04,20:45,Sint-Truiden,1–1,Mechelen,4628.0,Stayen,Bert Put,Match Report,,22,B1
Regular season,30.0,Sat,2022-03-05,16:15,Cercle Brugge,2–2,Genk,4205.0,Jan Breydelstadion,Erik Lambrechts,Match Report,,22,B1
Regular season,30.0,Sat,2022-03-05,18:30,Kortrijk,2–3,Union SG,6682.0,Guldensporenstadion,Jan Boterberg,Match Report,,22,B1
Regular season,30.0,Sat,2022-03-05,20:45,R.F.C. Seraing,0–5,Club Brugge,2400.0,Stade du Pairay,Bram Van Driessche,Match Report,,22,B1
Regular season,30.0,Sun,2022-03-06,13:30,Antwerp,2–1,Beerschot,16144.0,Bosuilstadion,Nathan Verboomen,Match Report,,22,B1
Regular season,30.0,Sun,2022-03-06,16:00,Anderlecht,3–0,Oostende,9000.0,Lotto Park,Wesli De Cremer,Match Report,,22,B1
Regular season,30.0,Sun,2022-03-06,18:30,Charleroi,0–0,Standard Liège,11503.0,Stade du Pays de Charleroi,Jasper Vergoote,Match Report,,22,B1
Regular season,30.0,Sun,2022-03-06,21:00,Eupen,3–1,OH Leuven,1200.0,Stadion am Kehrweg,Kevin Van Damme,Match Report,,22,B1
Regular season,30.0,Sun,2022-03-06,21:00,Gent,2–1,Zulte Waregem,15000.0,GHELAMCO-arena,Nicolas Laforge,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,31.0,Fri,2022-03-11,20:45,OH Leuven,1–4,Union SG,7123.0,King Power at Den Dreef Stadion,Jonathan Lardot,Match Report,,22,B1
Regular season,31.0,Sat,2022-03-12,16:15,Mechelen,2–2,Charleroi,10125.0,AFAS-stadion Achter de Kazerne,Jan Boterberg,Match Report,,22,B1
Regular season,31.0,Sat,2022-03-12,18:30,Cercle Brugge,2–0,Kortrijk,4000.0,Jan Breydelstadion,Nathan Verboomen,Match Report,,22,B1
Regular season,31.0,Sat,2022-03-12,18:30,Zulte Waregem,3–0,Eupen,6506.0,Elindus Arena,Bert Put,Match Report,,22,B1
Regular season,31.0,Sat,2022-03-12,20:45,Oostende,1–3,Club Brugge,6402.0,Diaz Arena,Alexandre Boucaut,Match Report,,22,B1
Regular season,31.0,Sun,2022-03-13,13:30,Anderlecht,2–1,Antwerp,19000.0,Lotto Park,Lawrence Visser,Match Report,,22,B1
Regular season,31.0,Sun,2022-03-13,16:00,Genk,0–1,Sint-Truiden,19436.0,Luminus Arena,Christof Dierick,Match Report,,22,B1
Regular season,31.0,Sun,2022-03-13,18:30,Beerschot,0–2,Gent,,Olympisch Stadion,Kevin Van Damme,Match Report,,22,B1
Regular season,31.0,Sun,2022-03-13,21:00,Standard Liège,0–1,R.F.C. Seraing,16167.0,Stade Maurice Dufrasne,Lothar D'Hondt,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,32.0,Fri,2022-03-18,20:45,Union SG,1–1,Oostende,7850.0,Stade Joseph Mariën,Lothar D'Hondt,Match Report,,22,B1
Regular season,32.0,Sat,2022-03-19,16:15,Eupen,1–1,Mechelen,2487.0,Stadion am Kehrweg,Jasper Vergoote,Match Report,,22,B1
Regular season,32.0,Sat,2022-03-19,18:30,R.F.C. Seraing,1–1,OH Leuven,2000.0,Stade du Pairay,Bert Put,Match Report,,22,B1
Regular season,32.0,Sat,2022-03-19,18:30,Charleroi,5–0,Cercle Brugge,5636.0,Stade du Pays de Charleroi,Bram Van Driessche,Match Report,,22,B1
Regular season,32.0,Sat,2022-03-19,20:45,Antwerp,1–0,Zulte Waregem,12330.0,Bosuilstadion,Alexandre Boucaut,Match Report,,22,B1
Regular season,32.0,Sun,2022-03-20,13:30,Club Brugge,3–1,Genk,21496.0,Jan Breydelstadion,Nicolas Laforge,Match Report,,22,B1
Regular season,32.0,Sun,2022-03-20,16:00,Kortrijk,0–1,Standard Liège,6576.0,Guldensporenstadion,Kevin Van Damme,Match Report,,22,B1
Regular season,32.0,Sun,2022-03-20,18:30,Gent,1–0,Anderlecht,19990.0,GHELAMCO-arena,Jonathan Lardot,Match Report,,22,B1
Regular season,32.0,Sun,2022-03-20,21:00,Sint-Truiden,3–2,Beerschot,2000.0,Stayen,Wesli De Cremer,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,33.0,Fri,2022-04-01,20:45,Beerschot,1–3,Club Brugge,,Olympisch Stadion,Brent Staessens,Match Report,,22,B1
Regular season,33.0,Sat,2022-04-02,16:15,Zulte Waregem,0–2,Sint-Truiden,8763.0,Elindus Arena,Lawrence Visser,Match Report,,22,B1
Regular season,33.0,Sat,2022-04-02,18:30,Oostende,2–2,R.F.C. Seraing,4086.0,Diaz Arena,Jan Boterberg,Match Report,,22,B1
Regular season,33.0,Sat,2022-04-02,18:30,Mechelen,3–2,Kortrijk,9679.0,AFAS-stadion Achter de Kazerne,Christof Dierick,Match Report,,22,B1
Regular season,33.0,Sat,2022-04-02,20:45,OH Leuven,0–1,Antwerp,6491.0,King Power at Den Dreef Stadion,Jonathan Lardot,Match Report,,22,B1
Regular season,33.0,Sun,2022-04-03,13:30,Standard Liège,1–3,Union SG,21367.0,Stade Maurice Dufrasne,Nathan Verboomen,Match Report,,22,B1
Regular season,33.0,Sun,2022-04-03,16:00,Cercle Brugge,2–2,Gent,6572.0,Jan Breydelstadion,Nicolas Laforge,Match Report,,22,B1
Regular season,33.0,Sun,2022-04-03,18:30,Anderlecht,4–0,Charleroi,19000.0,Lotto Park,Erik Lambrechts,Match Report,,22,B1
Regular season,33.0,Sun,2022-04-03,21:00,Genk,5–0,Eupen,10318.0,Luminus Arena,Alexandre Boucaut,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Regular season,34.0,Sat,2022-04-09,18:30,Eupen,0–2,Oostende,2000.0,Stadion am Kehrweg,Brent Staessens,Match Report,,22,B1
Regular season,34.0,Sat,2022-04-09,20:45,Antwerp,1–1,Cercle Brugge,12336.0,Bosuilstadion,Kevin Van Damme,Match Report,,22,B1
Regular season,34.0,Sun,2022-04-10,18:30,Sint-Truiden,3–0,Standard Liège,10076.0,Stayen,Lothar D'Hondt,Match Report,,22,B1
Regular season,34.0,Sun,2022-04-10,18:30,Club Brugge,2–0,Mechelen,21802.0,Jan Breydelstadion,Bram Van Driessche,Match Report,,22,B1
Regular season,34.0,Sun,2022-04-10,18:30,R.F.C. Seraing,0–2,Genk,2500.0,Stade du Pairay,Arthur Denil,Match Report,,22,B1
Regular season,34.0,Sun,2022-04-10,18:30,Charleroi,3–0,Zulte Waregem,7866.0,Stade du Pays de Charleroi,Wesli De Cremer,Match Report,,22,B1
Regular season,34.0,Sun,2022-04-10,18:30,Kortrijk,2–3,Anderlecht,8950.0,Guldensporenstadion,Jan Boterberg,Match Report,,22,B1
Regular season,34.0,Sun,2022-04-10,18:30,Gent,5–0,OH Leuven,19524.0,GHELAMCO-arena,Jasper Vergoote,Match Report,,22,B1
Regular season,34.0,Sun,2022-04-10,18:30,Union SG,5–0,Beerschot,6763.0,Stade Joseph Mariën,Alexandre Boucaut,Match Report,Match awarded to Union SG,22,B1
,,,,,,,,,,,,,22,B1
Belgian 1/2 Relegation/Promotion Playoff,,Sat,2022-04-23,18:30,RWD Molenbeek,0–1,R.F.C. Seraing,10000.0,Stade Edmond Machtens,Bram Van Driessche,Match Report,Leg 1 of 2,22,B1
Play-off II,1.0,Sat,2022-04-23,20:45,Mechelen,1–0,Charleroi,9068.0,AFAS-stadion Achter de Kazerne,Nicolas Laforge,Match Report,,22,B1
Play-off I,1.0,Sun,2022-04-24,13:30,Club Brugge,1–0,Antwerp,24616.0,Jan Breydelstadion,Erik Lambrechts,Match Report,,22,B1
Play-off II,1.0,Sun,2022-04-24,16:00,Gent,0–1,Genk,18474.0,GHELAMCO-arena,Nathan Verboomen,Match Report,,22,B1
Play-off I,1.0,Sun,2022-04-24,18:30,Union SG,3–1,Anderlecht,8700.0,Stade Joseph Mariën,Jonathan Lardot,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Play-off II,2.0,Fri,2022-04-29,20:45,Genk,4–2,Mechelen,14021.0,Luminus Arena,Lawrence Visser,Match Report,,22,B1
Play-off II,2.0,Sat,2022-04-30,18:30,Charleroi,1–3,Gent,4985.0,Stade du Pays de Charleroi,Erik Lambrechts,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Belgian 1/2 Relegation/Promotion Playoff,,Sat,2022-04-30,20:45,R.F.C. Seraing,0–0,RWD Molenbeek,,Stade du Pairay,Jonathan Lardot,Match Report,Leg 2 of 2; R.F.C. Seraing won,22,B1
Play-off I,2.0,Sun,2022-05-01,13:30,Antwerp,0–0,Union SG,11781.0,Bosuilstadion,Nicolas Laforge,Match Report,,22,B1
Play-off I,2.0,Sun,2022-05-01,18:30,Anderlecht,0–0,Club Brugge,19000.0,Lotto Park,Nathan Verboomen,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Play-off II,3.0,Fri,2022-05-06,20:45,Charleroi,2–2,Genk,4614.0,Stade du Pays de Charleroi,Lothar D'Hondt,Match Report,,22,B1
Play-off II,3.0,Sat,2022-05-07,20:45,Gent,1–0,Mechelen,8363.0,GHELAMCO-arena,Alexandre Boucaut,Match Report,,22,B1
Play-off I,3.0,Sun,2022-05-08,13:30,Union SG,0–2,Club Brugge,9000.0,Stade Joseph Mariën,Lawrence Visser,Match Report,,22,B1
Play-off I,3.0,Sun,2022-05-08,18:30,Antwerp,0–4,Anderlecht,13800.0,Bosuilstadion,Jonathan Lardot,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Play-off II,4.0,Tue,2022-05-10,18:45,Mechelen,1–2,Gent,8213.0,AFAS-stadion Achter de Kazerne,Jan Boterberg,Match Report,,22,B1
Play-off II,4.0,Tue,2022-05-10,21:00,Genk,3–2,Charleroi,10000.0,Luminus Arena,Jasper Vergoote,Match Report,,22,B1
Play-off I,4.0,Wed,2022-05-11,20:30,Club Brugge,1–0,Union SG,25856.0,Jan Breydelstadion,Erik Lambrechts,Match Report,,22,B1
Play-off I,4.0,Thu,2022-05-12,20:30,Anderlecht,2–1,Antwerp,19000.0,Lotto Park,Nicolas Laforge,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Play-off II,5.0,Sat,2022-05-14,20:45,Charleroi,3–2,Mechelen,4111.0,Stade du Pays de Charleroi,Wim Smet,Match Report,,22,B1
Play-off I,5.0,Sun,2022-05-15,13:30,Antwerp,1–3,Club Brugge,15126.0,Bosuilstadion,Lawrence Visser,Match Report,,22,B1
Play-off II,5.0,Sun,2022-05-15,16:00,Genk,0–2,Gent,12000.0,Luminus Arena,Nicolas Laforge,Match Report,,22,B1
Play-off I,5.0,Sun,2022-05-15,18:30,Anderlecht,0–2,Union SG,19000.0,Lotto Park,Bram Van Driessche,Match Report,,22,B1
,,,,,,,,,,,,,22,B1
Play-off II,6.0,Sat,2022-05-21,20:45,Gent,1–2,Charleroi,8747.0,GHELAMCO-arena,Wesli De Cremer,Match Report,,22,B1
Play-off II,6.0,Sat,2022-05-21,20:45,Mechelen,0–0,Genk,11278.0,AFAS-stadion Achter de Kazerne,Christof Dierick,Match Report,,22,B1
Play-off I,6.0,Sun,2022-05-22,16:00,Union SG,0–1,Antwerp,8500.0,Stade Joseph Mariën,Jasper Vergoote,Match Report,,22,B1
Play-off I,6.0,Sun,2022-05-22,18:30,Club Brugge,1–1,Anderlecht,26000.0,Jan Breydelstadion,Lothar D'Hondt,Match Report,,22,B1
