Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
20.0,Sun,2018-02-04,13:30,Osmanlıspor,0–1,Kayserispor,,Osmanlı Stadı,Umit Öztürk,Match Report,,18,T1
20.0,Sun,2018-02-04,13:30,Kasımpaşa,2–0,Akhisarspor,,Recep Tayyip Erdoğan Stadyumu,Baris Şimşek,Match Report,,18,T1
20.0,Sun,2018-02-04,16:00,Konyaspor,1–1,Başakşehir,,Konya Büyükşehir Stadı,Halis Özkahya,Match Report,,18,T1
20.0,Sun,2018-02-04,19:00,Sivasspor,2–1,Galatasaray,,Sivas Arena,Fırat Aydınus,Match Report,,18,T1
20.0,Mon,2018-02-05,20:00,Trabzonspor,0–0,Göztepe,,Şenol Güneş Stadyumu,Hüseyin Göçek,Match Report,,18,T1
,,,,,,,,,,,,18,T1
21.0,Fri,2018-02-09,20:00,Yeni Mal'spor,1–1,Kasımpaşa,,Malatya İnönü Stadyumu,Mustafa Ogretmenoglu,Match Report,,18,T1
21.0,Sat,2018-02-10,13:30,Göztepe,3–3,Osmanlıspor,,Bornova Doğanlar Stadı,Arda Kardeşler,Match Report,,18,T1
21.0,Sat,2018-02-10,16:00,Gençlerbirliği,0–0,Trabzonspor,4813.0,Ankara 19 Mayıs Stadyumu,Alper Ulusoy,Match Report,,18,T1
21.0,Sat,2018-02-10,19:00,Beşiktaş,5–0,Karabükspor,,Vodafone Arena,Bülent Yildirim,Match Report,,18,T1
21.0,Sun,2018-02-11,13:30,Kayserispor,1–1,Sivasspor,,Kadir Has Şehir Stadı,Ali Palabıyık,Match Report,,18,T1
21.0,Sun,2018-02-11,13:30,Akhisarspor,1–0,Bursaspor,,19 Mayıs Stadyumu,Serkan Çınar,Match Report,,18,T1
21.0,Sun,2018-02-11,16:00,Alanyaspor,1–2,Konyaspor,,Bahçeşehir Okulları Stadyumu,Fırat Aydınus,Match Report,,18,T1
21.0,Sun,2018-02-11,19:00,Başakşehir,0–2,Fenerbahçe,,Başakşehir Fatih Terim Stadium,Halil Meler,Match Report,,18,T1
21.0,Mon,2018-02-12,20:00,Galatasaray,3–0,Antalyaspor,,Türk Telekom Arena,Baris Şimşek,Match Report,,18,T1
,,,,,,,,,,,,18,T1
22.0,Fri,2018-02-16,20:00,Konyaspor,1–1,Beşiktaş,,Konya Büyükşehir Stadı,Alper Ulusoy,Match Report,,18,T1
22.0,Sat,2018-02-17,13:30,Antalyaspor,2–1,Kayserispor,,Antalya 100.yıl Stadyumu,Mete Kalkavan,Match Report,,18,T1
22.0,Sat,2018-02-17,16:00,Sivasspor,3–2,Osmanlıspor,,Sivas Arena,Mustafa Ogretmenoglu,Match Report,,18,T1
22.0,Sat,2018-02-17,19:00,Fenerbahçe,3–0,Alanyaspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Umit Öztürk,Match Report,,18,T1
22.0,Sun,2018-02-18,13:30,Karabükspor,0–3,Akhisarspor,,Dr. Necmettin Şeyhoğlu Stadı,Volkan Bayarslan,Match Report,,18,T1
22.0,Sun,2018-02-18,13:30,Bursaspor,0–0,Yeni Mal'spor,,Timsah Arena,Ali Palabıyık,Match Report,,18,T1
22.0,Sun,2018-02-18,16:00,Trabzonspor,0–1,Başakşehir,,Şenol Güneş Stadyumu,Bülent Yildirim,Match Report,,18,T1
22.0,Sun,2018-02-18,19:00,Kasımpaşa,2–1,Galatasaray,,Recep Tayyip Erdoğan Stadyumu,Halis Özkahya,Match Report,,18,T1
22.0,Mon,2018-02-19,20:00,Gençlerbirliği,3–0,Göztepe,,Ankara 19 Mayıs Stadyumu,Serkan Çınar,Match Report,,18,T1
,,,,,,,,,,,,18,T1
23.0,Fri,2018-02-23,20:00,Galatasaray,5–0,Bursaspor,,Türk Telekom Arena,Bülent Yildirim,Match Report,,18,T1
23.0,Fri,2018-02-23,20:00,Akhisarspor,3–0,Konyaspor,,19 Mayıs Stadyumu,Ali Palabıyık,Match Report,,18,T1
23.0,Sat,2018-02-24,16:00,Kayserispor,3–2,Kasımpaşa,,Kadir Has Şehir Stadı,Halil Meler,Match Report,,18,T1
23.0,Sat,2018-02-24,19:00,Alanyaspor,1–2,Trabzonspor,,Bahçeşehir Okulları Stadyumu,Serkan Çınar,Match Report,,18,T1
23.0,Sun,2018-02-25,13:30,Yeni Mal'spor,3–1,Karabükspor,,Malatya İnönü Stadyumu,Bahattin Şimşek,Match Report,,18,T1
23.0,Sun,2018-02-25,13:30,Osmanlıspor,0–0,Antalyaspor,,Osmanlı Stadı,Hüseyin Göçek,Match Report,,18,T1
23.0,Sun,2018-02-25,16:00,Göztepe,1–0,Sivasspor,,Bornova Doğanlar Stadı,Mete Kalkavan,Match Report,,18,T1
23.0,Sun,2018-02-25,19:00,Beşiktaş,3–1,Fenerbahçe,,Vodafone Arena,Cüneyt Çakιr,Match Report,,18,T1
23.0,Mon,2018-02-26,20:00,Başakşehir,1–1,Gençlerbirliği,,Başakşehir Fatih Terim Stadium,Umit Öztürk,Match Report,,18,T1
,,,,,,,,,,,,18,T1
24.0,Fri,2018-03-02,20:00,Bursaspor,1–0,Kayserispor,,Timsah Arena,Yaşar Kemal Uğurlu,Match Report,,18,T1
24.0,Sat,2018-03-03,13:30,Kasımpaşa,1–1,Osmanlıspor,,Recep Tayyip Erdoğan Stadyumu,Cüneyt Çakιr,Match Report,,18,T1
24.0,Sat,2018-03-03,16:00,Başakşehir,2–0,Göztepe,,Başakşehir Fatih Terim Stadium,Ali Palabıyık,Match Report,,18,T1
24.0,Sat,2018-03-03,19:00,Karabükspor,0–7,Galatasaray,,Dr. Necmettin Şeyhoğlu Stadı,Mete Kalkavan,Match Report,,18,T1
24.0,Sun,2018-03-04,13:30,Gençlerbirliği,0–1,Alanyaspor,,Ankara 19 Mayıs Stadyumu,Baris Şimşek,Match Report,,18,T1
24.0,Sun,2018-03-04,16:00,Konyaspor,0–1,Yeni Mal'spor,,Konya Büyükşehir Stadı,Umit Öztürk,Match Report,,18,T1
24.0,Sun,2018-03-04,19:00,Antalyaspor,1–4,Sivasspor,,Antalya 100.yıl Stadyumu,Bülent Yildirim,Match Report,,18,T1
24.0,Sun,2018-03-04,19:00,Fenerbahçe,2–3,Akhisarspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Arda Kardeşler,Match Report,,18,T1
24.0,Mon,2018-03-05,20:00,Trabzonspor,0–2,Beşiktaş,,Şenol Güneş Stadyumu,Halis Özkahya,Match Report,,18,T1
,,,,,,,,,,,,18,T1
25.0,Fri,2018-03-09,20:00,Alanyaspor,4–1,Başakşehir,,Bahçeşehir Okulları Stadyumu,Cüneyt Çakιr,Match Report,,18,T1
25.0,Sat,2018-03-10,13:30,Sivasspor,2–2,Kasımpaşa,,Sivas Arena,Alper Ulusoy,Match Report,,18,T1
25.0,Sat,2018-03-10,16:00,Osmanlıspor,2–1,Bursaspor,,Osmanlı Stadı,Baris Şimşek,Match Report,,18,T1
25.0,Sat,2018-03-10,19:00,Beşiktaş,1–0,Gençlerbirliği,,Vodafone Arena,Mustafa Ogretmenoglu,Match Report,,18,T1
25.0,Sun,2018-03-11,13:30,Kayserispor,3–2,Karabükspor,,Kadir Has Şehir Stadı,Suat Arslanboga,Match Report,,18,T1
25.0,Sun,2018-03-11,13:30,Göztepe,2–1,Antalyaspor,,Bornova Doğanlar Stadı,Fırat Aydınus,Match Report,,18,T1
25.0,Sun,2018-03-11,16:00,Yeni Mal'spor,0–2,Fenerbahçe,,Malatya İnönü Stadyumu,Mete Kalkavan,Match Report,,18,T1
25.0,Sun,2018-03-11,19:00,Galatasaray,2–1,Konyaspor,,Türk Telekom Arena,Halil Meler,Match Report,,18,T1
25.0,Mon,2018-03-12,20:00,Akhisarspor,1–3,Trabzonspor,,19 Mayıs Stadyumu,Umit Öztürk,Match Report,,18,T1
,,,,,,,,,,,,18,T1
26.0,Fri,2018-03-16,20:00,Karabükspor,0–4,Osmanlıspor,,Dr. Necmettin Şeyhoğlu Stadı,Arda Kardeşler,Match Report,,18,T1
26.0,Fri,2018-03-16,20:00,Kasımpaşa,2–3,Antalyaspor,,Recep Tayyip Erdoğan Stadyumu,Ali Palabıyık,Match Report,,18,T1
26.0,Sat,2018-03-17,13:30,Gençlerbirliği,1–1,Akhisarspor,,Ankara 19 Mayıs Stadyumu,Mete Kalkavan,Match Report,,18,T1
26.0,Sat,2018-03-17,16:00,Bursaspor,1–0,Sivasspor,,Timsah Arena,Hüseyin Göçek,Match Report,,18,T1
26.0,Sat,2018-03-17,19:00,Fenerbahçe,0–0,Galatasaray,45375.0,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Bülent Yildirim,Match Report,,18,T1
26.0,Sun,2018-03-18,13:30,Alanyaspor,1–1,Göztepe,,Bahçeşehir Okulları Stadyumu,Özgür Yankaya,Match Report,,18,T1
26.0,Sun,2018-03-18,13:30,Konyaspor,2–0,Kayserispor,,Konya Büyükşehir Stadı,Halis Özkahya,Match Report,,18,T1
26.0,Sun,2018-03-18,16:00,Trabzonspor,4–1,Yeni Mal'spor,,Şenol Güneş Stadyumu,Yaşar Kemal Uğurlu,Match Report,,18,T1
26.0,Sun,2018-03-18,19:00,Başakşehir,1–0,Beşiktaş,,Başakşehir Fatih Terim Stadium,Halil Meler,Match Report,,18,T1
,,,,,,,,,,,,18,T1
27.0,Fri,2018-03-30,20:00,Sivasspor,1–0,Karabükspor,,Sivas Arena,Ali Şansalan,Match Report,,18,T1
27.0,Sat,2018-03-31,13:30,Yeni Mal'spor,4–1,Gençlerbirliği,,Malatya İnönü Stadyumu,Arda Kardeşler,Match Report,,18,T1
27.0,Sat,2018-03-31,16:00,Antalyaspor,2–0,Bursaspor,,Antalya 100.yıl Stadyumu,Halil Meler,Match Report,,18,T1
27.0,Sat,2018-03-31,19:00,Beşiktaş,1–0,Alanyaspor,,Vodafone Arena,Baris Şimşek,Match Report,,18,T1
27.0,Sun,2018-04-01,13:30,Osmanlıspor,0–0,Konyaspor,,Osmanlı Stadı,Mete Kalkavan,Match Report,,18,T1
27.0,Sun,2018-04-01,13:30,Göztepe,0–2,Kasımpaşa,,Bornova Doğanlar Stadı,Hüseyin Göçek,Match Report,,18,T1
27.0,Sun,2018-04-01,16:00,Akhisarspor,1–2,Başakşehir,,19 Mayıs Stadyumu,Yaşar Kemal Uğurlu,Match Report,,18,T1
27.0,Sun,2018-04-01,19:00,Galatasaray,2–1,Trabzonspor,46934.0,Türk Telekom Arena,Fırat Aydınus,Match Report,,18,T1
27.0,Mon,2018-04-02,20:00,Kayserispor,0–5,Fenerbahçe,,Kadir Has Şehir Stadı,Umit Öztürk,Match Report,,18,T1
,,,,,,,,,,,,18,T1
28.0,Fri,2018-04-06,20:00,Başakşehir,1–0,Yeni Mal'spor,,Başakşehir Fatih Terim Stadium,Baris Şimşek,Match Report,,18,T1
28.0,Sat,2018-04-07,13:30,Karabükspor,1–2,Antalyaspor,,Dr. Necmettin Şeyhoğlu Stadı,Koray Gençerler,Match Report,,18,T1
28.0,Sat,2018-04-07,16:00,Trabzonspor,4–0,Kayserispor,,Şenol Güneş Stadyumu,Ali Palabıyık,Match Report,,18,T1
28.0,Sat,2018-04-07,19:00,Beşiktaş,5–1,Göztepe,,Vodafone Arena,Umit Öztürk,Match Report,,18,T1
28.0,Sun,2018-04-08,13:30,Konyaspor,5–0,Sivasspor,,Konya Büyükşehir Stadı,Fırat Aydınus,Match Report,,18,T1
28.0,Sun,2018-04-08,16:00,Bursaspor,0–1,Kasımpaşa,,Timsah Arena,Mete Kalkavan,Match Report,,18,T1
28.0,Sun,2018-04-08,16:00,Alanyaspor,3–1,Akhisarspor,,Bahçeşehir Okulları Stadyumu,Halis Özkahya,Match Report,,18,T1
28.0,Sun,2018-04-08,19:00,Fenerbahçe,2–0,Osmanlıspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Halil Meler,Match Report,,18,T1
28.0,Mon,2018-04-09,20:00,Gençlerbirliği,1–0,Galatasaray,,Ankara 19 Mayıs Stadyumu,Cüneyt Çakιr,Match Report,,18,T1
,,,,,,,,,,,,18,T1
29.0,Fri,2018-04-13,20:00,Akhisarspor,0–3,Beşiktaş,,19 Mayıs Stadyumu,Hüseyin Göçek,Match Report,,18,T1
29.0,Sat,2018-04-14,13:30,Kasımpaşa,2–0,Karabükspor,,Recep Tayyip Erdoğan Stadyumu,Mustafa Ogretmenoglu,Match Report,,18,T1
29.0,Sat,2018-04-14,16:00,Yeni Mal'spor,1–1,Alanyaspor,,Malatya İnönü Stadyumu,Alper Ulusoy,Match Report,,18,T1
29.0,Sat,2018-04-14,19:00,Sivasspor,1–2,Fenerbahçe,,Sivas Arena,Ali Palabıyık,Match Report,,18,T1
29.0,Sun,2018-04-15,13:30,Kayserispor,3–2,Gençlerbirliği,,Kadir Has Şehir Stadı,Fırat Aydınus,Match Report,,18,T1
29.0,Sun,2018-04-15,16:00,Göztepe,2–1,Bursaspor,,Bornova Doğanlar Stadı,Bülent Yildirim,Match Report,,18,T1
29.0,Sun,2018-04-15,16:00,Antalyaspor,0–0,Konyaspor,,Antalya 100.yıl Stadyumu,Umit Öztürk,Match Report,,18,T1
29.0,Sun,2018-04-15,19:00,Galatasaray,2–0,Başakşehir,,Türk Telekom Arena,Halil Meler,Match Report,,18,T1
29.0,Mon,2018-04-16,20:00,Osmanlıspor,3–3,Trabzonspor,,Osmanlı Stadı,Halis Özkahya,Match Report,,18,T1
,,,,,,,,,,,,18,T1
30.0,Fri,2018-04-20,20:00,Başakşehir,3–1,Kayserispor,,Başakşehir Fatih Terim Stadium,Hüseyin Göçek,Match Report,,18,T1
30.0,Sat,2018-04-21,13:30,Karabükspor,1–4,Bursaspor,,Dr. Necmettin Şeyhoğlu Stadı,Serkan Çınar,Match Report,,18,T1
30.0,Sat,2018-04-21,13:30,Gençlerbirliği,0–3,Osmanlıspor,,Ankara 19 Mayıs Stadyumu,Ali Palabıyık,Match Report,,18,T1
30.0,Sat,2018-04-21,16:00,Trabzonspor,0–2,Sivasspor,,Şenol Güneş Stadyumu,Halil Meler,Match Report,,18,T1
30.0,Sat,2018-04-21,19:00,Alanyaspor,2–3,Galatasaray,,Bahçeşehir Okulları Stadyumu,Umit Öztürk,Match Report,,18,T1
30.0,Sun,2018-04-22,16:00,Konyaspor,2–0,Kasımpaşa,,Konya Büyükşehir Stadı,Bülent Yildirim,Match Report,,18,T1
30.0,Sun,2018-04-22,16:00,Akhisarspor,1–1,Göztepe,,19 Mayıs Stadyumu,Arda Kardeşler,Match Report,,18,T1
30.0,Sun,2018-04-22,19:00,Beşiktaş,3–1,Yeni Mal'spor,,Vodafone Arena,Halis Özkahya,Match Report,,18,T1
30.0,Mon,2018-04-23,20:00,Fenerbahçe,4–1,Antalyaspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Yaşar Kemal Uğurlu,Match Report,,18,T1
,,,,,,,,,,,,18,T1
31.0,Fri,2018-04-27,20:00,Göztepe,5–0,Karabükspor,,Bornova Doğanlar Stadı,Volkan Bayarslan,Match Report,,18,T1
31.0,Sat,2018-04-28,13:30,Kayserispor,1–2,Alanyaspor,,Kadir Has Şehir Stadı,Halil Meler,Match Report,,18,T1
31.0,Sat,2018-04-28,13:30,Sivasspor,1–0,Gençlerbirliği,,Sivas Arena,Hüseyin Göçek,Match Report,,18,T1
31.0,Sat,2018-04-28,19:00,Kasımpaşa,1–4,Fenerbahçe,,Recep Tayyip Erdoğan Stadyumu,Cüneyt Çakιr,Match Report,,18,T1
31.0,Sat,2018-04-28,19:00,Antalyaspor,1–2,Trabzonspor,,Antalya 100.yıl Stadyumu,Bülent Yildirim,Match Report,,18,T1
31.0,Sun,2018-04-29,13:30,Yeni Mal'spor,0–0,Akhisarspor,,Malatya İnönü Stadyumu,Özgür Yankaya,Match Report,,18,T1
31.0,Sun,2018-04-29,16:00,Osmanlıspor,1–4,Başakşehir,,Osmanlı Stadı,Umit Öztürk,Match Report,,18,T1
31.0,Sun,2018-04-29,19:00,Galatasaray,2–0,Beşiktaş,,Türk Telekom Arena,Fırat Aydınus,Match Report,,18,T1
31.0,Mon,2018-04-30,20:00,Bursaspor,2–1,Konyaspor,,Timsah Arena,Ali Palabıyık,Match Report,,18,T1
,,,,,,,,,,,,18,T1
32.0,Fri,2018-05-04,20:00,Başakşehir,1–1,Sivasspor,,Başakşehir Fatih Terim Stadium,Yaşar Kemal Uğurlu,Match Report,,18,T1
32.0,Sat,2018-05-05,16:00,Karabükspor,0–1,Konyaspor,,Dr. Necmettin Şeyhoğlu Stadı,Özgür Yankaya,Match Report,,18,T1
32.0,Sat,2018-05-05,19:00,Alanyaspor,1–1,Osmanlıspor,,Bahçeşehir Okulları Stadyumu,Cüneyt Çakιr,Match Report,,18,T1
32.0,Sat,2018-05-05,19:00,Trabzonspor,2–5,Kasımpaşa,,Şenol Güneş Stadyumu,Umit Öztürk,Match Report,,18,T1
32.0,Sun,2018-05-06,16:00,Fenerbahçe,2–1,Bursaspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Fırat Aydınus,Match Report,,18,T1
32.0,Sun,2018-05-06,16:00,Gençlerbirliği,0–1,Antalyaspor,,Ankara 19 Mayıs Stadyumu,Halis Özkahya,Match Report,,18,T1
32.0,Sun,2018-05-06,19:00,Akhisarspor,1–2,Galatasaray,,19 Mayıs Stadyumu,Ali Palabıyık,Match Report,,18,T1
32.0,Mon,2018-05-07,20:00,Beşiktaş,2–0,Kayserispor,,Vodafone Arena,Baris Şimşek,Match Report,,18,T1
32.0,Mon,2018-05-07,20:00,Göztepe,0–0,Yeni Mal'spor,,Bornova Doğanlar Stadı,Hüseyin Göçek,Match Report,,18,T1
,,,,,,,,,,,,18,T1
33.0,Fri,2018-05-11,20:00,Antalyaspor,0–2,Başakşehir,,Antalya 100.yıl Stadyumu,Ali Palabıyık,Match Report,,18,T1
33.0,Sat,2018-05-12,16:00,Kasımpaşa,3–1,Gençlerbirliği,,Recep Tayyip Erdoğan Stadyumu,Suat Arslanboga,Match Report,,18,T1
33.0,Sat,2018-05-12,19:00,Konyaspor,1–1,Göztepe,,Konya Büyükşehir Stadı,Umit Öztürk,Match Report,,18,T1
33.0,Sat,2018-05-12,19:00,Galatasaray,2–0,Yeni Mal'spor,,Türk Telekom Arena,Bülent Yildirim,Match Report,,18,T1
33.0,Sun,2018-05-13,16:00,Bursaspor,1–3,Trabzonspor,,Timsah Arena,Yaşar Kemal Uğurlu,Match Report,,18,T1
33.0,Sun,2018-05-13,19:00,Osmanlıspor,2–3,Beşiktaş,,Osmanlı Stadı,Halis Özkahya,Match Report,,18,T1
33.0,Sun,2018-05-13,19:00,Sivasspor,2–2,Alanyaspor,,Sivas Arena,Alper Ulusoy,Match Report,,18,T1
33.0,Mon,2018-05-14,20:00,Kayserispor,1–2,Akhisarspor,,Kadir Has Şehir Stadı,Mete Kalkavan,Match Report,,18,T1
33.0,Mon,2018-05-14,20:00,Karabükspor,0–7,Fenerbahçe,,Dr. Necmettin Şeyhoğlu Stadı,Hüseyin Göçek,Match Report,,18,T1
,,,,,,,,,,,,18,T1
34.0,Fri,2018-05-18,18:00,Yeni Mal'spor,3–2,Kayserispor,,Malatya İnönü Stadyumu,Volkan Bayarslan,Match Report,,18,T1
34.0,Fri,2018-05-18,18:00,Alanyaspor,3–2,Antalyaspor,,Bahçeşehir Okulları Stadyumu,Serkan Tokat,Match Report,,18,T1
34.0,Fri,2018-05-18,18:00,Akhisarspor,2–1,Osmanlıspor,,19 Mayıs Stadyumu,Bahattin Şimşek,Match Report,,18,T1
34.0,Fri,2018-05-18,18:00,Trabzonspor,3–0,Karabükspor,,Şenol Güneş Stadyumu,Zorbay Küçük,Match Report,,18,T1
34.0,Fri,2018-05-18,18:00,Gençlerbirliği,1–0,Bursaspor,,Ankara 19 Mayıs Stadyumu,Ali Şansalan,Match Report,,18,T1
34.0,Sat,2018-05-19,19:00,Başakşehir,3–2,Kasımpaşa,,Başakşehir Fatih Terim Stadium,Fırat Aydınus,Match Report,,18,T1
34.0,Sat,2018-05-19,19:00,Göztepe,0–1,Galatasaray,,Bornova Doğanlar Stadı,Cüneyt Çakιr,Match Report,,18,T1
34.0,Sat,2018-05-19,19:00,Beşiktaş,5–1,Sivasspor,,Vodafone Arena,Bülent Yildirim,Match Report,,18,T1
34.0,Sat,2018-05-19,19:00,Fenerbahçe,3–2,Konyaspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Ali Palabıyık,Match Report,,18,T1
