Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
18.0,Wed,2021-12-22,20:00,Fatih Karagümrük,1–1,Fenerbahçe,,Atatürk Olimpiyat Stadı,Erkan Özdamar,Match Report,,22,T1
18.0,Wed,2021-12-22,20:00,Gaziantep FK,2–1,Alanyaspor,,Kalyon Arena,Tugay Kaan Numanoğlu,Match Report,,22,T1
18.0,Thu,2021-12-23,17:00,Yeni Mal'spor,2–2,Kayserispor,,Yeni Malatya Stadyumu,Hüseyin Göçek,Match Report,,22,T1
18.0,Thu,2021-12-23,20:00,Beşiktaş,2–1,Göztepe,,Vodafone Arena,Umit Öztürk,Match Report,,22,T1
,,,,,,,,,,,,22,T1
19.0,Sat,2021-12-25,13:30,Kasımpaşa,2–0,Altay,,Recep Tayyip Erdoğan Stadyumu,Tugay Kaan Numanoğlu,Match Report,,22,T1
19.0,Sat,2021-12-25,16:00,Giresunspor,0–1,Hatayspor,,Çotanak Stadyumu,Volkan Bayarslan,Match Report,,22,T1
19.0,Sat,2021-12-25,16:00,Galatasaray,2–0,Antalyaspor,,Ali Sami Yen Stadyumu,Ali Şansalan,Match Report,,22,T1
19.0,Sat,2021-12-25,19:00,Trabzonspor,0–0,Başakşehir,,Şenol Güneş Stadyumu,Halil Umut Meler,Match Report,,22,T1
19.0,Sun,2021-12-26,13:30,Rizespor,0–1,Gaziantep FK,,Yeni Rize Şehir Stadı,Cüneyt Çakιr,Match Report,,22,T1
19.0,Sun,2021-12-26,16:00,Göztepe,1–1,Adana Demirspor,,Gürsel Aksel Stadyumu,Atilla Karaoğlan,Match Report,,22,T1
19.0,Sun,2021-12-26,16:00,Alanyaspor,1–1,Fatih Karagümrük,,Bahçeşehir Okulları Stadyumu,Alper Ulusoy,Match Report,,22,T1
19.0,Sun,2021-12-26,19:00,Fenerbahçe,2–0,Yeni Mal'spor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Yaşar Kemal Uğurlu,Match Report,,22,T1
19.0,Mon,2021-12-27,20:00,Kayserispor,3–0,Sivasspor,,Kadir Has Şehir Stadı,Umit Öztürk,Match Report,,22,T1
19.0,Mon,2021-12-27,20:00,Konyaspor,1–0,Beşiktaş,,Konya Büyükşehir Stadı,Mete Kalkavan,Match Report,,22,T1
,,,,,,,,,,,,22,T1
20.0,Fri,2022-01-07,20:00,Trabzonspor,1–0,Yeni Mal'spor,,Şenol Güneş Stadyumu,Fırat Aydınus,Match Report,,22,T1
20.0,Sat,2022-01-08,13:30,Gaziantep FK,3–1,Fatih Karagümrük,,Kalyon Arena,Zorbay Küçük,Match Report,,22,T1
20.0,Sat,2022-01-08,16:00,Alanyaspor,1–1,Başakşehir,,Bahçeşehir Okulları Stadyumu,Mustafa Kürşad Filiz,Match Report,,22,T1
20.0,Sat,2022-01-08,16:00,Kasımpaşa,3–1,Hatayspor,,Recep Tayyip Erdoğan Stadyumu,Sarper Barış Saka,Match Report,,22,T1
20.0,Sat,2022-01-08,19:00,Galatasaray,0–1,Giresunspor,,Ali Sami Yen Stadyumu,Arda Kardeşler,Match Report,,22,T1
20.0,Sun,2022-01-09,13:30,Konyaspor,0–1,Sivasspor,,Konya Büyükşehir Stadı,Cüneyt Çakιr,Match Report,,22,T1
20.0,Sun,2022-01-09,16:00,Göztepe,4–0,Antalyaspor,,Gürsel Aksel Stadyumu,Hüseyin Göçek,Match Report,,22,T1
20.0,Sun,2022-01-09,16:00,Kayserispor,1–0,Altay,,Kadir Has Şehir Stadı,Yaşar Kemal Uğurlu,Match Report,,22,T1
20.0,Sun,2022-01-09,19:00,Rizespor,2–2,Beşiktaş,,Yeni Rize Şehir Stadı,Alper Ulusoy,Match Report,,22,T1
20.0,Mon,2022-01-10,20:00,Fenerbahçe,1–2,Adana Demirspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Halil Umut Meler,Match Report,,22,T1
,,,,,,,,,,,,22,T1
21.0,Fri,2022-01-14,20:00,Yeni Mal'spor,1–2,Göztepe,,Yeni Malatya Stadyumu,Cüneyt Çakιr,Match Report,,22,T1
21.0,Fri,2022-01-14,20:00,Beşiktaş,1–0,Gaziantep FK,,Vodafone Arena,Arda Kardeşler,Match Report,,22,T1
21.0,Sat,2022-01-15,13:30,Adana Demirspor,1–1,Kayserispor,,Yeni Adana Stadyumu,Sarper Barış Saka,Match Report,,22,T1
21.0,Sat,2022-01-15,16:00,Fatih Karagümrük,2–0,Rizespor,,Atatürk Olimpiyat Stadı,Umit Öztürk,Match Report,,22,T1
21.0,Sat,2022-01-15,16:00,Sivasspor,1–1,Trabzonspor,,Yeni 4 Eylül Stadyumu,Mete Kalkavan,Match Report,,22,T1
21.0,Sat,2022-01-15,19:00,Antalyaspor,1–1,Fenerbahçe,,Antalya Stadyumu,Atilla Karaoğlan,Match Report,,22,T1
21.0,Sun,2022-01-16,13:30,Altay,0–2,Alanyaspor,,Alsancak Mustafa Denizli Stadyumu,Volkan Bayarslan,Match Report,,22,T1
21.0,Sun,2022-01-16,16:00,Giresunspor,0–2,Kasımpaşa,,Çotanak Stadyumu,Yaşar Kemal Uğurlu,Match Report,,22,T1
21.0,Sun,2022-01-16,19:00,Hatayspor,4–2,Galatasaray,,Yeni Hatay Stadyumu,Erkan Özdamar,Match Report,,22,T1
,,,,,,,,,,,,22,T1
22.0,Tue,2022-01-18,20:00,Konyaspor,1–0,Adana Demirspor,,Konya Büyükşehir Stadı,Yasin Kol,Match Report,,22,T1
22.0,Tue,2022-01-18,20:00,Fatih Karagümrük,0–1,Beşiktaş,,Atatürk Olimpiyat Stadı,Halil Umut Meler,Match Report,,22,T1
22.0,Wed,2022-01-19,17:00,Göztepe,2–1,Sivasspor,,Gürsel Aksel Stadyumu,Suat Arslanboga,Match Report,,22,T1
22.0,Wed,2022-01-19,18:00,Kayserispor,1–0,Başakşehir,,Kadir Has Şehir Stadı,Volkan Bayarslan,Match Report,,22,T1
22.0,Wed,2022-01-19,20:00,Trabzonspor,1–1,Giresunspor,,Şenol Güneş Stadyumu,Alper Ulusoy,Match Report,,22,T1
22.0,Wed,2022-01-19,20:00,Fenerbahçe,2–1,Altay,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Hüseyin Göçek,Match Report,,22,T1
22.0,Thu,2022-01-20,17:00,Alanyaspor,6–0,Hatayspor,,Bahçeşehir Okulları Stadyumu,Bahattin Şimşek,Match Report,,22,T1
22.0,Thu,2022-01-20,17:00,Rizespor,2–1,Antalyaspor,,Yeni Rize Şehir Stadı,Yaşar Kemal Uğurlu,Match Report,,22,T1
22.0,Thu,2022-01-20,20:00,Galatasaray,1–3,Kasımpaşa,,Ali Sami Yen Stadyumu,Tugay Kaan Numanoğlu,Match Report,,22,T1
,,,,,,,,,,,,22,T1
23.0,Sat,2022-01-22,13:30,Yeni Mal'spor,1–1,Beşiktaş,,Yeni Malatya Stadyumu,Zorbay Küçük,Match Report,,22,T1
23.0,Sat,2022-01-22,16:00,Sivasspor,1–1,Fenerbahçe,,Yeni 4 Eylül Stadyumu,Alper Ulusoy,Match Report,,22,T1
23.0,Sat,2022-01-22,16:00,Adana Demirspor,5–0,Fatih Karagümrük,,Yeni Adana Stadyumu,Suat Arslanboga,Match Report,,22,T1
23.0,Sat,2022-01-22,19:00,Başakşehir,1–2,Göztepe,,Başakşehir Fatih Terim Stadium,Arda Kardeşler,Match Report,,22,T1
23.0,Sun,2022-01-23,13:30,Hatayspor,0–0,Rizespor,,Yeni Hatay Stadyumu,Sarper Barış Saka,Match Report,,22,T1
23.0,Sun,2022-01-23,13:30,Kasımpaşa,3–1,Kayserispor,,Recep Tayyip Erdoğan Stadyumu,Halil Umut Meler,Match Report,,22,T1
23.0,Sun,2022-01-23,16:00,Altay,0–1,Konyaspor,,Alsancak Mustafa Denizli Stadyumu,Abdulkadir Bitigen,Match Report,,22,T1
23.0,Sun,2022-01-23,16:00,Giresunspor,1–3,Alanyaspor,,Çotanak Stadyumu,Mert Güzenge,Match Report,,22,T1
23.0,Sun,2022-01-23,16:00,Antalyaspor,0–0,Gaziantep FK,,Antalya Stadyumu,Yasin Kol,Match Report,,22,T1
23.0,Sun,2022-01-23,19:00,Galatasaray,1–2,Trabzonspor,,Ali Sami Yen Stadyumu,Atilla Karaoğlan,Match Report,,22,T1
,,,,,,,,,,,,22,T1
24.0,Fri,2022-02-04,20:00,Kayserispor,4–3,Hatayspor,,Kadir Has Şehir Stadı,Kadir Sağlam,Match Report,,22,T1
24.0,Fri,2022-02-04,20:00,Konyaspor,1–0,Giresunspor,,Konya Büyükşehir Stadı,Cüneyt Çakιr,Match Report,,22,T1
24.0,Sat,2022-02-05,13:30,Gaziantep FK,5–1,Sivasspor,,Kalyon Arena,Mustafa Kürşad Filiz,Match Report,,22,T1
24.0,Sat,2022-02-05,16:00,Trabzonspor,1–0,Kasımpaşa,,Şenol Güneş Stadyumu,Zorbay Küçük,Match Report,,22,T1
24.0,Sat,2022-02-05,16:00,Fatih Karagümrük,1–0,Yeni Mal'spor,,Atatürk Olimpiyat Stadı,Ali Palabıyık,Match Report,,22,T1
24.0,Sat,2022-02-05,19:00,Fenerbahçe,0–1,Başakşehir,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Yaşar Kemal Uğurlu,Match Report,,22,T1
24.0,Sun,2022-02-06,16:00,Rizespor,1–3,Adana Demirspor,,Yeni Rize Şehir Stadı,Halil Umut Meler,Match Report,,22,T1
24.0,Sun,2022-02-06,16:00,Alanyaspor,1–1,Galatasaray,,Bahçeşehir Okulları Stadyumu,Mete Kalkavan,Match Report,,22,T1
24.0,Sun,2022-02-06,19:00,Beşiktaş,0–0,Antalyaspor,,Vodafone Arena,Abdulkadir Bitigen,Match Report,,22,T1
24.0,Sun,2022-02-06,19:00,Göztepe,0–2,Altay,,Gürsel Aksel Stadyumu,Sarper Barış Saka,Match Report,,22,T1
,,,,,,,,,,,,22,T1
25.0,Fri,2022-02-11,20:00,Altay,0–0,Rizespor,,Alsancak Mustafa Denizli Stadyumu,Fırat Aydınus,Match Report,,22,T1
25.0,Sat,2022-02-12,16:00,Giresunspor,1–2,Fenerbahçe,,Çotanak Stadyumu,Zorbay Küçük,Match Report,,22,T1
25.0,Sat,2022-02-12,16:00,Başakşehir,2–0,Gaziantep FK,,Başakşehir Fatih Terim Stadium,Cüneyt Çakιr,Match Report,,22,T1
25.0,Sat,2022-02-12,19:00,Galatasaray,1–1,Kayserispor,,Ali Sami Yen Stadyumu,Sarper Barış Saka,Match Report,,22,T1
25.0,Sun,2022-02-13,13:30,Sivasspor,2–1,Yeni Mal'spor,,Yeni 4 Eylül Stadyumu,Arda Kardeşler,Match Report,,22,T1
25.0,Sun,2022-02-13,16:00,Antalyaspor,3–0,Fatih Karagümrük,,Antalya Stadyumu,Halil Umut Meler,Match Report,,22,T1
25.0,Sun,2022-02-13,19:00,Trabzonspor,2–1,Konyaspor,,Şenol Güneş Stadyumu,Mete Kalkavan,Match Report,,22,T1
25.0,Sun,2022-02-13,19:00,Kasımpaşa,2–2,Alanyaspor,,Recep Tayyip Erdoğan Stadyumu,Yaşar Kemal Uğurlu,Match Report,,22,T1
25.0,Mon,2022-02-14,20:00,Hatayspor,2–1,Göztepe,,Yeni Hatay Stadyumu,Atilla Karaoğlan,Match Report,,22,T1
25.0,Mon,2022-02-14,20:00,Adana Demirspor,1–1,Beşiktaş,,Yeni Adana Stadyumu,Ali Şansalan,Match Report,,22,T1
,,,,,,,,,,,,22,T1
26.0,Fri,2022-02-18,20:00,Rizespor,0–2,Başakşehir,,Yeni Rize Şehir Stadı,Suat Arslanboga,Match Report,,22,T1
26.0,Fri,2022-02-18,20:00,Konyaspor,4–4,Kasımpaşa,,Konya Büyükşehir Stadı,Umit Öztürk,Match Report,,22,T1
26.0,Sat,2022-02-19,13:30,Yeni Mal'spor,1–2,Antalyaspor,,Yeni Malatya Stadyumu,Atilla Karaoğlan,Match Report,,22,T1
26.0,Sat,2022-02-19,16:00,Kayserispor,2–1,Giresunspor,,Kadir Has Şehir Stadı,Ali Palabıyık,Match Report,,22,T1
26.0,Sat,2022-02-19,19:00,Beşiktaş,1–0,Altay,,Vodafone Arena,Volkan Bayarslan,Match Report,,22,T1
26.0,Sun,2022-02-20,13:30,Gaziantep FK,0–3,Adana Demirspor,,Kalyon Arena,Kadir Sağlam,Match Report,,22,T1
26.0,Sun,2022-02-20,16:00,Alanyaspor,0–4,Trabzonspor,,Bahçeşehir Okulları Stadyumu,Halil Umut Meler,Match Report,,22,T1
26.0,Sun,2022-02-20,16:00,Fatih Karagümrük,1–0,Sivasspor,,Atatürk Olimpiyat Stadı,Mert Güzenge,Match Report,,22,T1
26.0,Sun,2022-02-20,19:00,Fenerbahçe,2–0,Hatayspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Yasin Kol,Match Report,,22,T1
26.0,Mon,2022-02-21,20:00,Göztepe,2–3,Galatasaray,,Gürsel Aksel Stadyumu,Arda Kardeşler,Match Report,,22,T1
,,,,,,,,,,,,22,T1
21.0,Tue,2022-02-22,20:00,Başakşehir,2–1,Konyaspor,,Başakşehir Fatih Terim Stadium,Sarper Barış Saka,Match Report,,22,T1
,,,,,,,,,,,,22,T1
22.0,Wed,2022-02-23,20:00,Gaziantep FK,0–0,Yeni Mal'spor,,Kalyon Arena,Umit Öztürk,Match Report,,22,T1
,,,,,,,,,,,,22,T1
27.0,Fri,2022-02-25,20:00,Trabzonspor,3–2,Kayserispor,,Şenol Güneş Stadyumu,Erkan Özdamar,Match Report,,22,T1
27.0,Fri,2022-02-25,20:00,Adana Demirspor,0–0,Antalyaspor,,Yeni Adana Stadyumu,Alper Ulusoy,Match Report,,22,T1
27.0,Sat,2022-02-26,16:00,Başakşehir,1–2,Fatih Karagümrük,,Başakşehir Fatih Terim Stadium,Yasin Kol,Match Report,,22,T1
27.0,Sat,2022-02-26,19:00,Sivasspor,2–3,Beşiktaş,,Yeni 4 Eylül Stadyumu,Sarper Barış Saka,Match Report,,22,T1
27.0,Sun,2022-02-27,13:30,Giresunspor,3–1,Göztepe,,Çotanak Stadyumu,Cüneyt Çakιr,Match Report,,22,T1
27.0,Sun,2022-02-27,13:30,Altay,3–2,Gaziantep FK,,Alsancak Mustafa Denizli Stadyumu,Yaşar Kemal Uğurlu,Match Report,,22,T1
27.0,Sun,2022-02-27,16:00,Hatayspor,5–2,Yeni Mal'spor,,Yeni Hatay Stadyumu,Çağdaş Altay,Match Report,,22,T1
27.0,Sun,2022-02-27,16:00,Alanyaspor,5–1,Konyaspor,,Bahçeşehir Okulları Stadyumu,Volkan Bayarslan,Match Report,,22,T1
27.0,Sun,2022-02-27,19:00,Galatasaray,4–2,Rizespor,,Ali Sami Yen Stadyumu,Umit Öztürk,Match Report,,22,T1
27.0,Mon,2022-02-28,20:00,Kasımpaşa,1–2,Fenerbahçe,,Recep Tayyip Erdoğan Stadyumu,Mete Kalkavan,Match Report,,22,T1
,,,,,,,,,,,,22,T1
28.0,Fri,2022-03-04,20:00,Yeni Mal'spor,1–0,Adana Demirspor,,Yeni Malatya Stadyumu,Yasin Kol,Match Report,,22,T1
28.0,Sat,2022-03-05,16:00,Rizespor,1–2,Giresunspor,,Yeni Rize Şehir Stadı,Yaşar Kemal Uğurlu,Match Report,,22,T1
28.0,Sat,2022-03-05,16:00,Göztepe,2–3,Kasımpaşa,,Gürsel Aksel Stadyumu,Atilla Karaoğlan,Match Report,,22,T1
28.0,Sat,2022-03-05,19:00,Konyaspor,2–0,Galatasaray,,Konya Büyükşehir Stadı,Ali Şansalan,Match Report,,22,T1
28.0,Sun,2022-03-06,16:00,Fatih Karagümrük,0–0,Altay,,Atatürk Olimpiyat Stadı,Sarper Barış Saka,Match Report,,22,T1
28.0,Sun,2022-03-06,19:00,Antalyaspor,1–0,Sivasspor,,Antalya Stadyumu,Cüneyt Çakιr,Match Report,,22,T1
28.0,Sun,2022-03-06,19:00,Fenerbahçe,1–1,Trabzonspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Zorbay Küçük,Match Report,,22,T1
28.0,Mon,2022-03-07,20:00,Kayserispor,1–2,Alanyaspor,,Kadir Has Şehir Stadı,Suat Arslanboga,Match Report,,22,T1
28.0,Mon,2022-03-07,20:00,Beşiktaş,2–2,Başakşehir,,Vodafone Arena,Erkan Özdamar,Match Report,,22,T1
28.0,Mon,2022-03-07,20:00,Gaziantep FK,2–2,Hatayspor,,Kalyon Arena,Hüseyin Göçek,Match Report,,22,T1
,,,,,,,,,,,,22,T1
29.0,Sat,2022-03-12,13:30,Hatayspor,3–0,Fatih Karagümrük,,Yeni Hatay Stadyumu,Yaşar Kemal Uğurlu,Match Report,,22,T1
29.0,Sat,2022-03-12,16:00,Altay,1–0,Yeni Mal'spor,,Alsancak Mustafa Denizli Stadyumu,Erkan Özdamar,Match Report,,22,T1
29.0,Sat,2022-03-12,16:00,Kasımpaşa,3–1,Rizespor,,Recep Tayyip Erdoğan Stadyumu,Sarper Barış Saka,Match Report,,22,T1
29.0,Sat,2022-03-12,19:00,Trabzonspor,4–2,Göztepe,,Şenol Güneş Stadyumu,Ali Şansalan,Match Report,,22,T1
29.0,Sun,2022-03-13,13:30,Kayserispor,2–3,Konyaspor,,Kadir Has Şehir Stadı,Yasin Kol,Match Report,,22,T1
29.0,Sun,2022-03-13,16:00,Adana Demirspor,2–3,Sivasspor,,Yeni Adana Stadyumu,Çağdaş Altay,Match Report,,22,T1
29.0,Sun,2022-03-13,19:00,Alanyaspor,2–5,Fenerbahçe,,Bahçeşehir Okulları Stadyumu,Volkan Bayarslan,Match Report,,22,T1
29.0,Mon,2022-03-14,16:00,Başakşehir,0–1,Antalyaspor,,Başakşehir Fatih Terim Stadium,Zorbay Küçük,Match Report,,22,T1
29.0,Mon,2022-03-14,20:00,Giresunspor,2–1,Gaziantep FK,,Çotanak Stadyumu,Kadir Sağlam,Match Report,,22,T1
29.0,Mon,2022-03-14,20:00,Galatasaray,2–1,Beşiktaş,,Ali Sami Yen Stadyumu,Atilla Karaoğlan,Match Report,,22,T1
,,,,,,,,,,,,22,T1
30.0,Fri,2022-03-18,20:00,Fatih Karagümrük,3–0,Kayserispor,,Atatürk Olimpiyat Stadı,Kadir Sağlam,Match Report,,22,T1
30.0,Fri,2022-03-18,20:00,Rizespor,3–2,Trabzonspor,,Yeni Rize Şehir Stadı,Volkan Bayarslan,Match Report,,22,T1
30.0,Sat,2022-03-19,13:30,Yeni Mal'spor,0–2,Kasımpaşa,,Yeni Malatya Stadyumu,Ali Şansalan,Match Report,,22,T1
30.0,Sat,2022-03-19,16:00,Göztepe,0–2,Alanyaspor,,Gürsel Aksel Stadyumu,Zorbay Küçük,Match Report,,22,T1
30.0,Sat,2022-03-19,16:00,Adana Demirspor,2–1,Başakşehir,,Yeni Adana Stadyumu,Yaşar Kemal Uğurlu,Match Report,,22,T1
30.0,Sat,2022-03-19,19:00,Beşiktaş,1–1,Hatayspor,,Vodafone Arena,Yasin Kol,Match Report,,22,T1
30.0,Sun,2022-03-20,13:30,Antalyaspor,4–1,Giresunspor,,Antalya Stadyumu,Mustafa Kürşad Filiz,Match Report,,22,T1
30.0,Sun,2022-03-20,13:30,Sivasspor,2–1,Altay,,Yeni 4 Eylül Stadyumu,Atilla Karaoğlan,Match Report,,22,T1
30.0,Sun,2022-03-20,16:00,Gaziantep FK,3–1,Galatasaray,,Kalyon Arena,Arda Kardeşler,Match Report,,22,T1
30.0,Sun,2022-03-20,19:00,Fenerbahçe,2–1,Konyaspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Halil Umut Meler,Match Report,,22,T1
,,,,,,,,,,,,22,T1
31.0,Sat,2022-04-02,13:30,Giresunspor,2–2,Sivasspor,,Çotanak Stadyumu,Arda Kardeşler,Match Report,,22,T1
31.0,Sat,2022-04-02,16:00,Altay,1–2,Antalyaspor,,Alsancak Mustafa Denizli Stadyumu,Yasin Kol,Match Report,,22,T1
31.0,Sat,2022-04-02,16:00,Kayserispor,0–4,Fenerbahçe,,Kadir Has Şehir Stadı,Atilla Karaoğlan,Match Report,,22,T1
31.0,Sat,2022-04-02,20:30,Galatasaray,2–0,Fatih Karagümrük,,Ali Sami Yen Stadyumu,Ali Şansalan,Match Report,,22,T1
31.0,Sun,2022-04-03,13:30,Kasımpaşa,2–1,Gaziantep FK,,Recep Tayyip Erdoğan Stadyumu,Yaşar Kemal Uğurlu,Match Report,,22,T1
31.0,Sun,2022-04-03,16:00,Konyaspor,3–0,Göztepe,,Konya Büyükşehir Stadı,Erkan Özdamar,Match Report,,22,T1
31.0,Sun,2022-04-03,16:00,Alanyaspor,2–1,Rizespor,,Bahçeşehir Okulları Stadyumu,Halil Umut Meler,Match Report,,22,T1
31.0,Sun,2022-04-03,20:30,Trabzonspor,1–1,Beşiktaş,,Şenol Güneş Stadyumu,Zorbay Küçük,Match Report,,22,T1
31.0,Mon,2022-04-04,20:30,Başakşehir,1–0,Yeni Mal'spor,,Başakşehir Fatih Terim Stadium,Sarper Barış Saka,Match Report,,22,T1
31.0,Mon,2022-04-04,20:30,Hatayspor,0–0,Adana Demirspor,,Yeni Hatay Stadyumu,Mustafa Kürşad Filiz,Match Report,,22,T1
,,,,,,,,,,,,22,T1
32.0,Sat,2022-04-09,13:30,Fatih Karagümrük,3–2,Kasımpaşa,,Atatürk Olimpiyat Stadı,Mustafa Kürşad Filiz,Match Report,,22,T1
32.0,Sat,2022-04-09,16:00,Göztepe,1–2,Kayserispor,,Gürsel Aksel Stadyumu,Yaşar Kemal Uğurlu,Match Report,,22,T1
32.0,Sat,2022-04-09,16:00,Rizespor,2–1,Konyaspor,,Yeni Rize Şehir Stadı,Ali Şansalan,Match Report,,22,T1
32.0,Sat,2022-04-09,20:30,Beşiktaş,4–1,Alanyaspor,,Vodafone Arena,Volkan Bayarslan,Match Report,,22,T1
32.0,Sat,2022-04-09,20:30,Gaziantep FK,0–0,Trabzonspor,,Kalyon Arena,Erkan Özdamar,Match Report,,22,T1
32.0,Sun,2022-04-10,13:30,Yeni Mal'spor,0–1,Giresunspor,,Yeni Malatya Stadyumu,Yasin Kol,Match Report,,22,T1
32.0,Sun,2022-04-10,16:00,Sivasspor,0–2,Başakşehir,,Sivas Arena,Halil Umut Meler,Match Report,,22,T1
32.0,Sun,2022-04-10,16:00,Adana Demirspor,3–1,Altay,,Yeni Adana Stadyumu,Arda Kardeşler,Match Report,,22,T1
32.0,Sun,2022-04-10,20:30,Fenerbahçe,2–0,Galatasaray,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Atilla Karaoğlan,Match Report,,22,T1
32.0,Mon,2022-04-11,20:30,Antalyaspor,4–1,Hatayspor,,Antalya Stadyumu,Kadir Sağlam,Match Report,,22,T1
,,,,,,,,,,,,22,T1
33.0,Fri,2022-04-15,20:30,Trabzonspor,1–1,Fatih Karagümrük,,Şenol Güneş Stadyumu,Halil Umut Meler,Match Report,,22,T1
33.0,Fri,2022-04-15,20:30,Kayserispor,1–1,Rizespor,,Kadir Has Şehir Stadı,Erkan Özdamar,Match Report,,22,T1
33.0,Sat,2022-04-16,13:30,Hatayspor,1–1,Sivasspor,,Yeni Hatay Stadyumu,Ozan Ergün,Match Report,,22,T1
33.0,Sat,2022-04-16,16:00,Altay,1–1,Başakşehir,,Alsancak Mustafa Denizli Stadyumu,Sarper Barış Saka,Match Report,,22,T1
33.0,Sat,2022-04-16,16:00,Alanyaspor,1–3,Antalyaspor,,Bahçeşehir Okulları Stadyumu,Yaşar Kemal Uğurlu,Match Report,,22,T1
33.0,Sat,2022-04-16,20:30,Fenerbahçe,2–0,Göztepe,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Yasin Kol,Match Report,,22,T1
33.0,Sun,2022-04-17,13:30,Konyaspor,4–1,Gaziantep FK,,Konya Büyükşehir Stadı,Volkan Bayarslan,Match Report,,22,T1
33.0,Sun,2022-04-17,16:00,Kasımpaşa,4–0,Adana Demirspor,,Recep Tayyip Erdoğan Stadyumu,Kadir Sağlam,Match Report,,22,T1
33.0,Sun,2022-04-17,20:30,Giresunspor,0–0,Beşiktaş,,Çotanak Stadyumu,Arda Kardeşler,Match Report,,22,T1
33.0,Mon,2022-04-18,20:30,Galatasaray,2–0,Yeni Mal'spor,,Ali Sami Yen Stadyumu,Mustafa Kürşad Filiz,Match Report,,22,T1
,,,,,,,,,,,,22,T1
34.0,Fri,2022-04-22,20:30,Rizespor,0–6,Fenerbahçe,,Yeni Rize Şehir Stadı,Halil Umut Meler,Match Report,,22,T1
34.0,Sat,2022-04-23,16:00,Fatih Karagümrük,2–1,Giresunspor,,Atatürk Olimpiyat Stadı,Erkan Özdamar,Match Report,,22,T1
34.0,Sat,2022-04-23,16:00,Gaziantep FK,1–1,Göztepe,,Kalyon Arena,Mustafa Kürşad Filiz,Match Report,,22,T1
34.0,Sat,2022-04-23,20:30,Adana Demirspor,1–3,Trabzonspor,,Yeni Adana Stadyumu,Yaşar Kemal Uğurlu,Match Report,,22,T1
34.0,Sun,2022-04-24,16:00,Başakşehir,3–0,Hatayspor,,Başakşehir Fatih Terim Stadium,Arda Kardeşler,Match Report,,22,T1
34.0,Sun,2022-04-24,16:00,Yeni Mal'spor,2–3,Konyaspor,,Yeni Malatya Stadyumu,Sarper Barış Saka,Match Report,,22,T1
34.0,Sun,2022-04-24,20:30,Altay,0–1,Galatasaray,,Alsancak Mustafa Denizli Stadyumu,Volkan Bayarslan,Match Report,,22,T1
34.0,Sun,2022-04-24,20:30,Antalyaspor,1–1,Kayserispor,,Antalya Stadyumu,Cüneyt Çakιr,Match Report,,22,T1
34.0,Mon,2022-04-25,20:30,Beşiktaş,0–3,Kasımpaşa,,Vodafone Arena,Yasin Kol,Match Report,,22,T1
34.0,Mon,2022-04-25,20:30,Sivasspor,1–0,Alanyaspor,,Sivas Arena,Umit Öztürk,Match Report,,22,T1
,,,,,,,,,,,,22,T1
35.0,Fri,2022-04-29,20:30,Giresunspor,2–0,Adana Demirspor,,Çotanak Stadyumu,Halil Umut Meler,Match Report,,22,T1
35.0,Fri,2022-04-29,20:30,Fenerbahçe,3–2,Gaziantep FK,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Sarper Barış Saka,Match Report,,22,T1
35.0,Sat,2022-04-30,16:00,Konyaspor,1–2,Fatih Karagümrük,,Konya Büyükşehir Stadı,Arda Kardeşler,Match Report,,22,T1
35.0,Sat,2022-04-30,16:00,Kasımpaşa,2–3,Başakşehir,,Recep Tayyip Erdoğan Stadyumu,Alper Ulusoy,Match Report,,22,T1
35.0,Sat,2022-04-30,20:30,Hatayspor,0–1,Altay,,Yeni Hatay Stadyumu,Abdulkadir Bitigen,Match Report,,22,T1
35.0,Sat,2022-04-30,20:30,Trabzonspor,2–2,Antalyaspor,,Şenol Güneş Stadyumu,Atilla Karaoğlan,Match Report,,22,T1
35.0,Sun,2022-05-01,16:00,Kayserispor,2–3,Beşiktaş,,Kadir Has Şehir Stadı,Erkan Özdamar,Match Report,,22,T1
35.0,Sun,2022-05-01,16:00,Alanyaspor,2–1,Yeni Mal'spor,,Bahçeşehir Okulları Stadyumu,Turgut Doman,Match Report,,22,T1
35.0,Sun,2022-05-01,20:30,Göztepe,1–7,Rizespor,,Gürsel Aksel Stadyumu,Volkan Bayarslan,Match Report,,22,T1
35.0,Sun,2022-05-01,20:30,Galatasaray,2–3,Sivasspor,,Ali Sami Yen Stadyumu,Kadir Sağlam,Match Report,,22,T1
,,,,,,,,,,,,22,T1
36.0,Fri,2022-05-06,20:00,Gaziantep FK,1–1,Kayserispor,,Kalyon Arena,Atilla Karaoğlan,Match Report,,22,T1
