Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
20.0,Sun,2020-02-02,19:00,Galatasaray,4–1,Kayserispor,,Türk Telekom Arena,Zorbay Küçük,Match Report,,20,T1
20.0,Mon,2020-02-03,20:00,Denizlispor,1–1,Göztepe,8956.0,Denizli Atatürk Stadyumu,Mustafa Ogretmenoglu,Match Report,,20,T1
,,,,,,,,,,,,20,T1
21.0,Fri,2020-02-07,20:00,Yeni Mal'spor,0–1,Ankaragücü,,Yeni Malatya Stadyumu,Fırat Aydınus,Match Report,,20,T1
21.0,Sat,2020-02-08,14:00,Konyaspor,0–0,Denizlispor,,Konya Büyükşehir Stadı,Volkan Bayarslan,Match Report,,20,T1
21.0,Sat,2020-02-08,17:00,Gençlerbirliği,0–2,Trabzonspor,,Eryaman Stadyumu,Hüseyin Göçek,Match Report,,20,T1
21.0,Sat,2020-02-08,17:00,Beşiktaş,3–0,Gaziantep FK,,Vodafone Arena,Alper Ulusoy,Match Report,,20,T1
21.0,Sat,2020-02-08,20:00,Fenerbahçe,1–1,Alanyaspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Umit Öztürk,Match Report,,20,T1
21.0,Sun,2020-02-09,13:30,Kayserispor,2–2,Antalyaspor,6198.0,Kadir Has Şehir Stadı,Koray Gençerler,Match Report,,20,T1
21.0,Sun,2020-02-09,16:00,Sivasspor,1–1,Başakşehir,,Sivas Arena,Halis Özkahya,Match Report,,20,T1
21.0,Sun,2020-02-09,19:00,Kasımpaşa,0–3,Galatasaray,,Recep Tayyip Erdoğan Stadyumu,Mete Kalkavan,Match Report,,20,T1
,,,,,,,,,,,,20,T1
22.0,Fri,2020-02-14,20:00,Başakşehir,1–0,Beşiktaş,,Başakşehir Fatih Terim Stadium,Abdulkadir Bitigen,Match Report,,20,T1
22.0,Sat,2020-02-15,14:00,Denizlispor,0–1,Kayserispor,,Denizli Atatürk Stadyumu,Özgür Yankaya,Match Report,,20,T1
22.0,Sat,2020-02-15,17:00,Konyaspor,1–3,Göztepe,,Konya Büyükşehir Stadı,Ali Şansalan,Match Report,,20,T1
22.0,Sat,2020-02-15,20:00,Ankaragücü,2–1,Fenerbahçe,,Eryaman Stadyumu,Mete Kalkavan,Match Report,,20,T1
22.0,Sun,2020-02-16,13:30,Alanyaspor,0–1,Gençlerbirliği,,Bahçeşehir Okulları Stadyumu,Atilla Karaoğlan,Match Report,,20,T1
22.0,Sun,2020-02-16,16:00,Trabzonspor,2–1,Sivasspor,,Şenol Güneş Stadyumu,Cüneyt Çakιr,Match Report,,20,T1
22.0,Sun,2020-02-16,19:00,Galatasaray,1–0,Yeni Mal'spor,,Türk Telekom Arena,Alper Ulusoy,Match Report,,20,T1
22.0,Mon,2020-02-17,20:00,Antalyaspor,3–1,Kasımpaşa,10763.0,Antalya 100.yıl Stadyumu,Arda Kardeşler,Match Report,,20,T1
22.0,Mon,2020-02-17,20:00,Gaziantep FK,2–0,Rizespor,,Kalyon Arena,Ali Palabıyık,Match Report,,20,T1
,,,,,,,,,,,,20,T1
23.0,Fri,2020-02-21,20:00,Sivasspor,1–0,Alanyaspor,,Sivas Arena,Zorbay Küçük,Match Report,,20,T1
23.0,Sat,2020-02-22,14:00,Kayserispor,2–2,Konyaspor,,Kadir Has Şehir Stadı,Arda Kardeşler,Match Report,,20,T1
23.0,Sat,2020-02-22,17:00,Göztepe,1–1,Gaziantep FK,,Gürsel Aksel Stadyumu,Suat Arslanboga,Match Report,,20,T1
23.0,Sat,2020-02-22,20:00,Beşiktaş,2–2,Trabzonspor,,Vodafone Arena,Fırat Aydınus,Match Report,,20,T1
23.0,Sun,2020-02-23,13:30,Yeni Mal'spor,1–2,Antalyaspor,,Yeni Malatya Stadyumu,Yaşar Kemal Uğurlu,Match Report,,20,T1
23.0,Sun,2020-02-23,16:00,Gençlerbirliği,1–0,Ankaragücü,,Eryaman Stadyumu,Ali Şansalan,Match Report,,20,T1
23.0,Sun,2020-02-23,19:00,Fenerbahçe,1–3,Galatasaray,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Halil Meler,Match Report,,20,T1
23.0,Mon,2020-02-24,20:00,Rizespor,1–2,Başakşehir,,Yeni Rize Şehir Stadı,Cüneyt Çakιr,Match Report,,20,T1
23.0,Mon,2020-02-24,20:00,Kasımpaşa,2–0,Denizlispor,,Recep Tayyip Erdoğan Stadyumu,Atilla Karaoğlan,Match Report,,20,T1
,,,,,,,,,,,,20,T1
24.0,Fri,2020-02-28,20:00,Alanyaspor,1–2,Beşiktaş,,Bahçeşehir Okulları Stadyumu,Halis Özkahya,Match Report,,20,T1
24.0,Sat,2020-02-29,14:00,Konyaspor,0–0,Kasımpaşa,,Konya Büyükşehir Stadı,Ali Palabıyık,Match Report,,20,T1
24.0,Sat,2020-02-29,17:00,Trabzonspor,5–2,Rizespor,,Şenol Güneş Stadyumu,Abdulkadir Bitigen,Match Report,,20,T1
24.0,Sat,2020-02-29,20:00,Antalyaspor,2–2,Fenerbahçe,,Antalya 100.yıl Stadyumu,Ali Şansalan,Match Report,,20,T1
24.0,Sun,2020-03-01,13:30,Denizlispor,2–0,Yeni Mal'spor,,Denizli Atatürk Stadyumu,Koray Gençerler,Match Report,,20,T1
24.0,Sun,2020-03-01,16:00,Ankaragücü,0–3,Sivasspor,,Eryaman Stadyumu,Umit Öztürk,Match Report,,20,T1
24.0,Sun,2020-03-01,19:00,Galatasaray,3–0,Gençlerbirliği,,Türk Telekom Arena,Arda Kardeşler,Match Report,,20,T1
24.0,Mon,2020-03-02,20:00,Başakşehir,3–1,Gaziantep FK,,Başakşehir Fatih Terim Stadium,Zorbay Küçük,Match Report,,20,T1
24.0,Mon,2020-03-02,20:00,Kayserispor,1–0,Göztepe,,Kadir Has Şehir Stadı,Mete Kalkavan,Match Report,,20,T1
,,,,,,,,,,,,20,T1
25.0,Fri,2020-03-06,20:00,Beşiktaş,2–1,Ankaragücü,,Vodafone Arena,Arda Kardeşler,Match Report,,20,T1
25.0,Sat,2020-03-07,14:00,Yeni Mal'spor,1–1,Konyaspor,,Yeni Malatya Stadyumu,Cüneyt Çakιr,Match Report,,20,T1
25.0,Sat,2020-03-07,17:00,Göztepe,0–3,Başakşehir,,Gürsel Aksel Stadyumu,Ali Palabıyık,Match Report,,20,T1
25.0,Sat,2020-03-07,17:00,Gaziantep FK,1–1,Trabzonspor,,Kalyon Arena,Halis Özkahya,Match Report,,20,T1
25.0,Sat,2020-03-07,20:00,Fenerbahçe,2–2,Denizlispor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Zorbay Küçük,Match Report,,20,T1
25.0,Sun,2020-03-08,13:30,Kasımpaşa,5–1,Kayserispor,,Recep Tayyip Erdoğan Stadyumu,Hüseyin Göçek,Match Report,,20,T1
25.0,Sun,2020-03-08,16:00,Rizespor,1–1,Alanyaspor,,Yeni Rize Şehir Stadı,Ali Şansalan,Match Report,,20,T1
25.0,Sun,2020-03-08,19:00,Sivasspor,2–2,Galatasaray,,Sivas Arena,Mete Kalkavan,Match Report,,20,T1
25.0,Mon,2020-03-09,20:00,Gençlerbirliği,1–1,Antalyaspor,,Eryaman Stadyumu,Halil Meler,Match Report,,20,T1
,,,,,,,,,,,,20,T1
19.0,Wed,2020-03-11,20:00,Yeni Mal'spor,1–3,Trabzonspor,,Yeni Malatya Stadyumu,Ali Palabıyık,Match Report,,20,T1
,,,,,,,,,,,,20,T1
26.0,Fri,2020-03-13,20:00,Kasımpaşa,2–0,Göztepe,,Recep Tayyip Erdoğan Stadyumu,Yaşar Kemal Uğurlu,Match Report,,20,T1
26.0,Fri,2020-03-13,20:00,Ankaragücü,2–1,Rizespor,,Eryaman Stadyumu,Halil Meler,Match Report,,20,T1
26.0,Sat,2020-03-14,14:00,Denizlispor,1–0,Gençlerbirliği,,Denizli Atatürk Stadyumu,Cüneyt Çakιr,Match Report,,20,T1
26.0,Sat,2020-03-14,17:00,Alanyaspor,1–0,Gaziantep FK,,Bahçeşehir Okulları Stadyumu,Atilla Karaoğlan,Match Report,,20,T1
26.0,Sat,2020-03-14,20:00,Konyaspor,1–0,Fenerbahçe,,Konya Büyükşehir Stadı,Hüseyin Göçek,Match Report,,20,T1
26.0,Sun,2020-03-15,13:30,Kayserispor,2–1,Yeni Mal'spor,,Kadir Has Şehir Stadı,Ali Şansalan,Match Report,,20,T1
26.0,Sun,2020-03-15,16:00,Trabzonspor,1–1,Başakşehir,,Şenol Güneş Stadyumu,Fırat Aydınus,Match Report,,20,T1
26.0,Sun,2020-03-15,19:00,Galatasaray,0–0,Beşiktaş,,Türk Telekom Arena,Abdulkadir Bitigen,Match Report,,20,T1
26.0,Mon,2020-03-16,20:00,Antalyaspor,1–0,Sivasspor,,Antalya 100.yıl Stadyumu,Özgür Yankaya,Match Report,,20,T1
,,,,,,,,,,,,20,T1
21.0,Tue,2020-03-17,20:00,Göztepe,2–0,Rizespor,,Gürsel Aksel Stadyumu,Mustafa Ogretmenoglu,Match Report,,20,T1
,,,,,,,,,,,,20,T1
27.0,Fri,2020-06-12,21:00,Fenerbahçe,2–1,Kayserispor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Atilla Karaoğlan,Match Report,,20,T1
27.0,Fri,2020-06-12,21:00,Göztepe,1–3,Trabzonspor,,Gürsel Aksel Stadyumu,Zorbay Küçük,Match Report,,20,T1
27.0,Sat,2020-06-13,18:30,Başakşehir,2–0,Alanyaspor,,Başakşehir Fatih Terim Stadium,Ali Şansalan,Match Report,,20,T1
27.0,Sat,2020-06-13,21:00,Yeni Mal'spor,1–2,Kasımpaşa,,Yeni Malatya Stadyumu,Halil Meler,Match Report,,20,T1
27.0,Sat,2020-06-13,21:00,Beşiktaş,1–2,Antalyaspor,,Vodafone Arena,Umit Öztürk,Match Report,,20,T1
27.0,Sun,2020-06-14,18:30,Gençlerbirliği,2–1,Konyaspor,,Eryaman Stadyumu,Alper Ulusoy,Match Report,,20,T1
27.0,Sun,2020-06-14,21:00,Rizespor,2–0,Galatasaray,,Yeni Rize Şehir Stadı,Yaşar Kemal Uğurlu,Match Report,,20,T1
27.0,Sun,2020-06-14,21:00,Gaziantep FK,1–1,Ankaragücü,,Kalyon Arena,Mete Kalkavan,Match Report,,20,T1
27.0,Mon,2020-06-15,21:00,Sivasspor,1–0,Denizlispor,,Sivas Arena,Abdulkadir Bitigen,Match Report,,20,T1
,,,,,,,,,,,,20,T1
28.0,Fri,2020-06-19,21:00,Ankaragücü,1–2,Başakşehir,,Eryaman Stadyumu,Hüseyin Göçek,Match Report,,20,T1
28.0,Sat,2020-06-20,18:30,Kayserispor,2–0,Gençlerbirliği,,Kadir Has Şehir Stadı,Umit Öztürk,Match Report,,20,T1
28.0,Sat,2020-06-20,21:00,Yeni Mal'spor,2–1,Göztepe,,Yeni Malatya Stadyumu,Özgür Yankaya,Match Report,,20,T1
28.0,Sat,2020-06-20,21:00,Denizlispor,1–5,Beşiktaş,,Denizli Atatürk Stadyumu,Mete Kalkavan,Match Report,,20,T1
28.0,Sun,2020-06-21,18:30,Kasımpaşa,2–0,Fenerbahçe,,Recep Tayyip Erdoğan Stadyumu,Fırat Aydınus,Match Report,,20,T1
28.0,Sun,2020-06-21,21:00,Konyaspor,2–2,Sivasspor,,Konya Büyükşehir Stadı,Halil Meler,Match Report,,20,T1
28.0,Sun,2020-06-21,21:00,Galatasaray,3–3,Gaziantep FK,,Türk Telekom Arena,Alper Ulusoy,Match Report,,20,T1
28.0,Mon,2020-06-22,21:00,Antalyaspor,3–1,Rizespor,,Antalya 100.yıl Stadyumu,Suat Arslanboga,Match Report,,20,T1
28.0,Mon,2020-06-22,21:00,Alanyaspor,2–2,Trabzonspor,,Bahçeşehir Okulları Stadyumu,Atilla Karaoğlan,Match Report,,20,T1
,,,,,,,,,,,,20,T1
29.0,Fri,2020-06-26,21:00,Beşiktaş,3–0,Konyaspor,,Vodafone Arena,Zorbay Küçük,Match Report,,20,T1
29.0,Sat,2020-06-27,18:30,Fenerbahçe,3–2,Yeni Mal'spor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Ali Şansalan,Match Report,,20,T1
29.0,Sat,2020-06-27,21:00,Göztepe,3–3,Alanyaspor,,Bornova Doğanlar Stadı,Yaşar Kemal Uğurlu,Match Report,,20,T1
29.0,Sat,2020-06-27,21:00,Trabzonspor,1–1,Ankaragücü,,Şenol Güneş Stadyumu,Abdulkadir Bitigen,Match Report,,20,T1
29.0,Sun,2020-06-28,18:30,Sivasspor,0–2,Kayserispor,,Sivas Arena,Mete Kalkavan,Match Report,,20,T1
29.0,Sun,2020-06-28,18:30,Rizespor,2–2,Denizlispor,,Yeni Rize Şehir Stadı,Cüneyt Çakιr,Match Report,,20,T1
29.0,Sun,2020-06-28,21:00,Başakşehir,1–1,Galatasaray,,Başakşehir Fatih Terim Stadium,Ali Palabıyık,Match Report,,20,T1
29.0,Sun,2020-06-28,21:00,Gaziantep FK,1–1,Antalyaspor,,Kalyon Arena,Serkan Tokat,Match Report,,20,T1
29.0,Mon,2020-06-29,21:00,Gençlerbirliği,0–2,Kasımpaşa,,Eryaman Stadyumu,Halis Özkahya,Match Report,,20,T1
,,,,,,,,,,,,20,T1
30.0,Fri,2020-07-03,21:00,Denizlispor,0–1,Gaziantep FK,,Denizli Atatürk Stadyumu,Özgür Yankaya,Match Report,,20,T1
30.0,Sat,2020-07-04,18:30,Ankaragücü,1–4,Alanyaspor,,Eryaman Stadyumu,Halil Meler,Match Report,,20,T1
30.0,Sat,2020-07-04,18:30,Yeni Mal'spor,0–0,Gençlerbirliği,,Yeni Malatya Stadyumu,Abdulkadir Bitigen,Match Report,,20,T1
30.0,Sat,2020-07-04,21:00,Fenerbahçe,2–1,Göztepe,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Bahattin Şimşek,Match Report,,20,T1
30.0,Sat,2020-07-04,21:00,Antalyaspor,0–2,Başakşehir,,Antalya 100.yıl Stadyumu,Yaşar Kemal Uğurlu,Match Report,,20,T1
30.0,Sun,2020-07-05,18:30,Kasımpaşa,0–0,Sivasspor,,Recep Tayyip Erdoğan Stadyumu,Atilla Karaoğlan,Match Report,,20,T1
30.0,Sun,2020-07-05,21:00,Galatasaray,1–3,Trabzonspor,,Türk Telekom Arena,Cüneyt Çakιr,Match Report,,20,T1
30.0,Sun,2020-07-05,21:00,Konyaspor,1–0,Rizespor,,Konya Büyükşehir Stadı,Fırat Aydınus,Match Report,,20,T1
30.0,Mon,2020-07-06,21:00,Kayserispor,3–1,Beşiktaş,,Kadir Has Şehir Stadı,Arda Kardeşler,Match Report,,20,T1
,,,,,,,,,,,,20,T1
31.0,Tue,2020-07-07,18:30,Gençlerbirliği,1–1,Fenerbahçe,,Eryaman Stadyumu,Alper Ulusoy,Match Report,,20,T1
31.0,Tue,2020-07-07,21:00,Başakşehir,2–0,Denizlispor,,Başakşehir Fatih Terim Stadium,Abdulkadir Bitigen,Match Report,,20,T1
31.0,Wed,2020-07-08,18:30,Sivasspor,0–1,Yeni Mal'spor,,Sivas Arena,Yaşar Kemal Uğurlu,Match Report,,20,T1
31.0,Wed,2020-07-08,18:30,Trabzonspor,2–2,Antalyaspor,,Şenol Güneş Stadyumu,Halil Meler,Match Report,,20,T1
31.0,Wed,2020-07-08,21:00,Göztepe,2–2,Ankaragücü,,Bornova Doğanlar Stadı,Fırat Aydınus,Match Report,,20,T1
31.0,Wed,2020-07-08,21:00,Alanyaspor,4–1,Galatasaray,,Bahçeşehir Okulları Stadyumu,Mete Kalkavan,Match Report,,20,T1
31.0,Thu,2020-07-09,18:30,Rizespor,3–2,Kayserispor,,Yeni Rize Şehir Stadı,Ali Palabıyık,Match Report,,20,T1
31.0,Thu,2020-07-09,21:00,Gaziantep FK,3–1,Konyaspor,,Kalyon Arena,Hüseyin Göçek,Match Report,,20,T1
31.0,Thu,2020-07-09,21:00,Beşiktaş,3–2,Kasımpaşa,,Vodafone Arena,Ali Şansalan,Match Report,,20,T1
,,,,,,,,,,,,20,T1
32.0,Sat,2020-07-11,21:00,Göztepe,1–3,Gençlerbirliği,,Bornova Doğanlar Stadı,Mete Kalkavan,Match Report,,20,T1
32.0,Sun,2020-07-12,18:30,Ankaragücü,1–0,Galatasaray,,Eryaman Stadyumu,Atilla Karaoğlan,Match Report,,20,T1
32.0,Sun,2020-07-12,21:00,Fenerbahçe,1–2,Sivasspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Ali Palabıyık,Match Report,,20,T1
32.0,Sun,2020-07-12,21:00,Antalyaspor,1–0,Alanyaspor,,Antalya 100.yıl Stadyumu,Halis Özkahya,Match Report,,20,T1
32.0,Mon,2020-07-13,18:30,Kasımpaşa,2–0,Rizespor,,Recep Tayyip Erdoğan Stadyumu,Arda Kardeşler,Match Report,,20,T1
32.0,Mon,2020-07-13,18:30,Kayserispor,1–1,Gaziantep FK,,Kadir Has Şehir Stadı,Halil Meler,Match Report,,20,T1
32.0,Mon,2020-07-13,21:00,Denizlispor,2–1,Trabzonspor,,Denizli Atatürk Stadyumu,Yaşar Kemal Uğurlu,Match Report,,20,T1
32.0,Mon,2020-07-13,21:00,Yeni Mal'spor,0–1,Beşiktaş,,Yeni Malatya Stadyumu,Fırat Aydınus,Match Report,,20,T1
32.0,Mon,2020-07-13,21:00,Konyaspor,4–3,Başakşehir,,Konya Büyükşehir Stadı,Cüneyt Çakιr,Match Report,,20,T1
,,,,,,,,,,,,20,T1
33.0,Sat,2020-07-18,21:00,Galatasaray,3–1,Göztepe,,Türk Telekom Arena,Koray Gençerler,Match Report,,20,T1
33.0,Sat,2020-07-18,21:00,Gaziantep FK,2–2,Kasımpaşa,,Kalyon Arena,Volkan Bayarslan,Match Report,,20,T1
33.0,Sun,2020-07-19,21:00,Sivasspor,2–0,Gençlerbirliği,,Sivas Arena,Umit Öztürk,Match Report,,20,T1
33.0,Sun,2020-07-19,21:00,Rizespor,3–0,Yeni Mal'spor,,Yeni Rize Şehir Stadı,Yaşar Kemal Uğurlu,Match Report,,20,T1
33.0,Sun,2020-07-19,21:00,Beşiktaş,2–0,Fenerbahçe,,Vodafone Arena,Halil Meler,Match Report,,20,T1
33.0,Sun,2020-07-19,21:00,Başakşehir,1–0,Kayserispor,,Başakşehir Fatih Terim Stadium,Ali Şansalan,Match Report,,20,T1
33.0,Sun,2020-07-19,21:00,Trabzonspor,3–4,Konyaspor,,Şenol Güneş Stadyumu,Atilla Karaoğlan,Match Report,,20,T1
33.0,Sun,2020-07-19,21:00,Alanyaspor,1–0,Denizlispor,,Bahçeşehir Okulları Stadyumu,Fırat Aydınus,Match Report,,20,T1
33.0,Sun,2020-07-19,21:00,Ankaragücü,0–1,Antalyaspor,,Eryaman Stadyumu,Cüneyt Çakιr,Match Report,,20,T1
,,,,,,,,,,,,20,T1
34.0,Fri,2020-07-24,21:00,Antalyaspor,2–2,Galatasaray,,Antalya 100.yıl Stadyumu,Suat Arslanboga,Match Report,,20,T1
34.0,Sat,2020-07-25,21:00,Göztepe,3–1,Sivasspor,,Bornova Doğanlar Stadı,Ali Şansalan,Match Report,,20,T1
34.0,Sat,2020-07-25,21:00,Yeni Mal'spor,0–1,Gaziantep FK,,Yeni Malatya Stadyumu,Arda Kardeşler,Match Report,,20,T1
34.0,Sat,2020-07-25,21:00,Fenerbahçe,3–1,Rizespor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Halis Özkahya,Match Report,,20,T1
34.0,Sat,2020-07-25,21:00,Gençlerbirliği,0–3,Beşiktaş,,Eryaman Stadyumu,Bahattin Şimşek,Match Report,,20,T1
34.0,Sat,2020-07-25,21:00,Konyaspor,2–3,Alanyaspor,,Konya Büyükşehir Stadı,Serkan Tokat,Match Report,,20,T1
34.0,Sat,2020-07-25,21:00,Denizlispor,0–1,Ankaragücü,,Denizli Atatürk Stadyumu,Alper Ulusoy,Match Report,,20,T1
34.0,Sat,2020-07-25,21:00,Kayserispor,1–2,Trabzonspor,,Kadir Has Şehir Stadı,Cüneyt Çakιr,Match Report,,20,T1
34.0,Sun,2020-07-26,17:00,Kasımpaşa,3–2,Başakşehir,,Recep Tayyip Erdoğan Stadyumu,Fırat Aydınus,Match Report,,20,T1
