Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,18.0,Sat,2018-01-13,15:30,Augsburg,1.2,1–0,0.4,Hamburger SV,30087.0,WWK Arena,Manuel Gräfe,Match Report,,18,D1
Regular season,18.0,Sat,2018-01-13,18:30,RB Leipzig,2.3,3–1,0.6,Schalke 04,42558.0,Red Bull Arena,Deniz Aytekin,Match Report,,18,D1
Regular season,18.0,Sun,2018-01-14,15:30,Köln,1.6,2–1,2.0,M'Gladbach,50000.0,RheinEnergieSTADION,Felix Zwayer,Match Report,,18,D1
Regular season,18.0,Sun,2018-01-14,18:00,Dortmund,2.6,0–0,1.0,Wolfsburg,80600.0,Signal Iduna Park,Tobias Stieler,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,19.0,Fri,2018-01-19,20:30,Hertha BSC,0.9,1–1,1.6,Dortmund,65893.0,Olympiastadion Berlin,Christian Dingert,Match Report,,18,D1
Regular season,19.0,Sat,2018-01-20,15:30,Wolfsburg,0.9,1–3,1.7,Eint Frankfurt,24450.0,Volkswagen Arena,Markus Schmidt,Match Report,,18,D1
Regular season,19.0,Sat,2018-01-20,15:30,Mainz 05,2.8,3–2,1.1,Stuttgart,25736.0,Opel Arena,Harm Osmers,Match Report,,18,D1
Regular season,19.0,Sat,2018-01-20,15:30,M'Gladbach,1.0,2–0,1.1,Augsburg,42016.0,Stadion im Borussia-Park,Bibiana Steinhaus,Match Report,,18,D1
Regular season,19.0,Sat,2018-01-20,15:30,Hoffenheim,0.8,1–4,2.3,Leverkusen,28017.0,Dietmar-Hopp-Stadion,Tobias Stieler,Match Report,,18,D1
Regular season,19.0,Sat,2018-01-20,15:30,Freiburg,0.6,2–1,0.7,RB Leipzig,23700.0,Schwarzwald-Stadion,Benjamin Brand,Match Report,,18,D1
Regular season,19.0,Sat,2018-01-20,18:30,Hamburger SV,0.9,0–2,1.5,Köln,52674.0,Volksparkstadion,Guido Winkmann,Match Report,,18,D1
Regular season,19.0,Sun,2018-01-21,15:30,Bayern Munich,1.9,4–2,0.9,Werder Bremen,75000.0,Allianz Arena,Robert Kampka,Match Report,,18,D1
Regular season,19.0,Sun,2018-01-21,18:00,Schalke 04,0.7,1–1,1.1,Hannover 96,60650.0,Veltins-Arena,Martin Petersen,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,20.0,Fri,2018-01-26,20:30,Eint Frankfurt,1.6,2–0,1.5,M'Gladbach,47500.0,Commerzbank-Arena,Marco Fritz,Match Report,,18,D1
Regular season,20.0,Sat,2018-01-27,15:30,RB Leipzig,1.1,1–1,1.2,Hamburger SV,42558.0,Red Bull Arena,Benjamin Cortus,Match Report,,18,D1
Regular season,20.0,Sat,2018-01-27,15:30,Dortmund,0.8,2–2,0.8,Freiburg,81360.0,Signal Iduna Park,Daniel Siebert,Match Report,,18,D1
Regular season,20.0,Sat,2018-01-27,15:30,Bayern Munich,3.2,5–2,1.0,Hoffenheim,75000.0,Allianz Arena,Manuel Gräfe,Match Report,,18,D1
Regular season,20.0,Sat,2018-01-27,15:30,Köln,1.1,1–1,1.0,Augsburg,49900.0,RheinEnergieSTADION,Christian Dingert,Match Report,,18,D1
Regular season,20.0,Sat,2018-01-27,15:30,Stuttgart,0.6,0–2,2.6,Schalke 04,55096.0,Mercedes-Benz Arena,Felix Zwayer,Match Report,,18,D1
Regular season,20.0,Sat,2018-01-27,18:30,Werder Bremen,1.6,0–0,0.9,Hertha BSC,40030.0,Weserstadion,Bastian Dankert,Match Report,,18,D1
Regular season,20.0,Sun,2018-01-28,15:30,Leverkusen,1.8,2–0,0.1,Mainz 05,25471.0,BayArena,Frank Willenborg,Match Report,,18,D1
Regular season,20.0,Sun,2018-01-28,18:00,Hannover 96,1.1,0–1,0.3,Wolfsburg,34300.0,HDI-Arena,Felix Brych,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,21.0,Fri,2018-02-02,20:30,Köln,2.0,2–3,2.3,Dortmund,50000.0,RheinEnergieSTADION,Benjamin Brand,Match Report,,18,D1
Regular season,21.0,Sat,2018-02-03,15:30,Mainz 05,1.3,0–2,1.4,Bayern Munich,34000.0,Opel Arena,Sören Storks,Match Report,,18,D1
Regular season,21.0,Sat,2018-02-03,15:30,Schalke 04,0.8,1–2,1.8,Werder Bremen,62271.0,Veltins-Arena,Guido Winkmann,Match Report,,18,D1
Regular season,21.0,Sat,2018-02-03,15:30,Hertha BSC,1.1,1–1,2.0,Hoffenheim,32598.0,Olympiastadion Berlin,Deniz Aytekin,Match Report,,18,D1
Regular season,21.0,Sat,2018-02-03,15:30,Wolfsburg,0.8,1–1,2.0,Stuttgart,24378.0,Volkswagen Arena,Robert Hartmann,Match Report,,18,D1
Regular season,21.0,Sat,2018-02-03,15:30,Freiburg,0.8,0–0,0.9,Leverkusen,24000.0,Schwarzwald-Stadion,Robert Kampka,Match Report,,18,D1
Regular season,21.0,Sat,2018-02-03,18:30,M'Gladbach,1.1,0–1,1.5,RB Leipzig,49018.0,Stadion im Borussia-Park,Tobias Stieler,Match Report,,18,D1
Regular season,21.0,Sun,2018-02-04,15:30,Augsburg,2.8,3–0,0.4,Eint Frankfurt,27188.0,WWK Arena,Harm Osmers,Match Report,,18,D1
Regular season,21.0,Sun,2018-02-04,18:00,Hamburger SV,1.4,1–1,1.4,Hannover 96,46016.0,Volksparkstadion,Sascha Stegemann,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,22.0,Fri,2018-02-09,20:30,RB Leipzig,2.1,2–0,0.8,Augsburg,34286.0,Red Bull Arena,Sven Jablonski,Match Report,,18,D1
Regular season,22.0,Sat,2018-02-10,15:30,Leverkusen,1.7,0–2,1.2,Hertha BSC,25601.0,BayArena,Patrick Ittrich,Match Report,,18,D1
Regular season,22.0,Sat,2018-02-10,15:30,Hoffenheim,2.2,4–2,1.3,Mainz 05,24105.0,Dietmar-Hopp-Stadion,Benjamin Cortus,Match Report,,18,D1
Regular season,22.0,Sat,2018-02-10,15:30,Dortmund,2.8,2–0,0.5,Hamburger SV,81360.0,Signal Iduna Park,Marco Fritz,Match Report,,18,D1
Regular season,22.0,Sat,2018-02-10,15:30,Eint Frankfurt,2.3,4–2,1.3,Köln,47700.0,Commerzbank-Arena,Daniel Siebert,Match Report,,18,D1
Regular season,22.0,Sat,2018-02-10,15:30,Hannover 96,1.0,2–1,1.3,Freiburg,37800.0,HDI-Arena,Manuel Gräfe,Match Report,,18,D1
Regular season,22.0,Sat,2018-02-10,18:30,Bayern Munich,1.4,2–1,0.6,Schalke 04,75000.0,Allianz Arena,Tobias Stieler,Match Report,,18,D1
Regular season,22.0,Sun,2018-02-11,15:30,Stuttgart,0.7,1–0,0.5,M'Gladbach,53296.0,Mercedes-Benz Arena,Frank Willenborg,Match Report,,18,D1
Regular season,22.0,Sun,2018-02-11,18:00,Werder Bremen,1.1,3–1,1.4,Wolfsburg,38062.0,Weserstadion,Deniz Aytekin,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,23.0,Fri,2018-02-16,20:30,Hertha BSC,0.5,0–2,1.4,Mainz 05,30908.0,Olympiastadion Berlin,Martin Petersen,Match Report,,18,D1
Regular season,23.0,Sat,2018-02-17,15:30,Hamburger SV,1.5,1–2,2.8,Leverkusen,45691.0,Volksparkstadion,Felix Brych,Match Report,,18,D1
Regular season,23.0,Sat,2018-02-17,15:30,Köln,0.3,1–1,1.1,Hannover 96,48400.0,RheinEnergieSTADION,Markus Schmidt,Match Report,,18,D1
Regular season,23.0,Sat,2018-02-17,15:30,Freiburg,1.8,1–0,0.4,Werder Bremen,24000.0,Schwarzwald-Stadion,Robert Hartmann,Match Report,,18,D1
Regular season,23.0,Sat,2018-02-17,15:30,Wolfsburg,0.2,1–2,3.2,Bayern Munich,30000.0,Volkswagen Arena,Sascha Stegemann,Match Report,,18,D1
Regular season,23.0,Sat,2018-02-17,18:30,Schalke 04,1.0,2–1,0.6,Hoffenheim,60741.0,Veltins-Arena,Benjamin Brand,Match Report,,18,D1
Regular season,23.0,Sun,2018-02-18,15:30,Augsburg,0.4,0–1,1.4,Stuttgart,30007.0,WWK Arena,Tobias Stieler,Match Report,,18,D1
Regular season,23.0,Sun,2018-02-18,18:00,M'Gladbach,2.4,0–1,0.3,Dortmund,54018.0,Stadion im Borussia-Park,Bastian Dankert,Match Report,,18,D1
Regular season,23.0,Mon,2018-02-19,20:30,Eint Frankfurt,1.6,2–1,0.5,RB Leipzig,45100.0,Commerzbank-Arena,Felix Zwayer,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,24.0,Fri,2018-02-23,20:30,Mainz 05,0.8,1–1,1.4,Wolfsburg,25173.0,Opel Arena,Bastian Dankert,Match Report,,18,D1
Regular season,24.0,Sat,2018-02-24,15:30,Bayern Munich,1.8,0–0,0.2,Hertha BSC,75000.0,Allianz Arena,Guido Winkmann,Match Report,,18,D1
Regular season,24.0,Sat,2018-02-24,15:30,Stuttgart,2.2,1–0,0.3,Eint Frankfurt,55418.0,Mercedes-Benz Arena,Bibiana Steinhaus,Match Report,,18,D1
Regular season,24.0,Sat,2018-02-24,15:30,Hoffenheim,0.8,1–1,1.0,Freiburg,30150.0,Dietmar-Hopp-Stadion,Christian Dingert,Match Report,,18,D1
Regular season,24.0,Sat,2018-02-24,15:30,Hannover 96,1.8,0–1,1.6,M'Gladbach,43000.0,HDI-Arena,Robert Kampka,Match Report,,18,D1
Regular season,24.0,Sat,2018-02-24,18:30,Werder Bremen,0.7,1–0,0.4,Hamburger SV,42100.0,Weserstadion,Felix Zwayer,Match Report,,18,D1
Regular season,24.0,Sun,2018-02-25,15:30,Leverkusen,0.5,0–2,2.5,Schalke 04,30210.0,BayArena,Daniel Siebert,Match Report,,18,D1
Regular season,24.0,Sun,2018-02-25,18:00,RB Leipzig,2.1,1–2,1.2,Köln,31793.0,Red Bull Arena,Harm Osmers,Match Report,,18,D1
Regular season,24.0,Mon,2018-02-26,20:30,Dortmund,1.2,1–1,1.3,Augsburg,54300.0,Signal Iduna Park,Manuel Gräfe,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,25.0,Fri,2018-03-02,20:30,M'Gladbach,2.2,2–2,1.7,Werder Bremen,52211.0,Stadion im Borussia-Park,Benjamin Cortus,Match Report,,18,D1
Regular season,25.0,Sat,2018-03-03,15:30,Schalke 04,0.4,1–0,1.0,Hertha BSC,61578.0,Veltins-Arena,Sascha Stegemann,Match Report,,18,D1
Regular season,25.0,Sat,2018-03-03,15:30,Hamburger SV,2.1,0–0,0.5,Mainz 05,46739.0,Volksparkstadion,Markus Schmidt,Match Report,,18,D1
Regular season,25.0,Sat,2018-03-03,15:30,Wolfsburg,0.3,1–2,2.1,Leverkusen,24354.0,Volkswagen Arena,Felix Zwayer,Match Report,,18,D1
Regular season,25.0,Sat,2018-03-03,15:30,Augsburg,0.5,0–2,1.8,Hoffenheim,27100.0,WWK Arena,Patrick Ittrich,Match Report,,18,D1
Regular season,25.0,Sat,2018-03-03,15:30,Eint Frankfurt,1.9,1–0,0.7,Hannover 96,48500.0,Commerzbank-Arena,Marco Fritz,Match Report,,18,D1
Regular season,25.0,Sat,2018-03-03,18:30,RB Leipzig,1.1,1–1,1.7,Dortmund,42558.0,Red Bull Arena,Felix Brych,Match Report,,18,D1
Regular season,25.0,Sun,2018-03-04,15:30,Köln,1.4,2–3,0.8,Stuttgart,50000.0,RheinEnergieSTADION,Sören Storks,Match Report,,18,D1
Regular season,25.0,Sun,2018-03-04,18:00,Freiburg,0.5,0–4,2.1,Bayern Munich,24000.0,Schwarzwald-Stadion,Frank Willenborg,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,26.0,Fri,2018-03-09,20:30,Mainz 05,0.7,0–1,0.2,Schalke 04,30655.0,Opel Arena,Felix Brych,Match Report,,18,D1
Regular season,26.0,Sat,2018-03-10,15:30,Hannover 96,1.0,1–3,2.6,Augsburg,36500.0,HDI-Arena,Bastian Dankert,Match Report,,18,D1
Regular season,26.0,Sat,2018-03-10,15:30,Hertha BSC,1.4,0–0,0.3,Freiburg,38625.0,Olympiastadion Berlin,Sven Jablonski,Match Report,,18,D1
Regular season,26.0,Sat,2018-03-10,15:30,Bayern Munich,4.7,6–0,0.0,Hamburger SV,75000.0,Allianz Arena,Christian Dingert,Match Report,,18,D1
Regular season,26.0,Sat,2018-03-10,15:30,Hoffenheim,1.3,3–0,0.3,Wolfsburg,25550.0,Dietmar-Hopp-Stadion,Manuel Gräfe,Match Report,,18,D1
Regular season,26.0,Sat,2018-03-10,18:30,Leverkusen,2.8,2–0,0.7,M'Gladbach,28809.0,BayArena,Robert Hartmann,Match Report,,18,D1
Regular season,26.0,Sun,2018-03-11,15:30,Stuttgart,1.0,0–0,0.9,RB Leipzig,53548.0,Mercedes-Benz Arena,Tobias Stieler,Match Report,,18,D1
Regular season,26.0,Sun,2018-03-11,18:00,Dortmund,1.1,3–2,1.1,Eint Frankfurt,81360.0,Signal Iduna Park,Deniz Aytekin,Match Report,,18,D1
Regular season,26.0,Mon,2018-03-12,20:30,Werder Bremen,1.4,3–1,0.5,Köln,41100.0,Weserstadion,Benjamin Brand,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,27.0,Fri,2018-03-16,20:30,Freiburg,0.4,1–2,1.5,Stuttgart,24000.0,Schwarzwald-Stadion,Benjamin Brand,Match Report,,18,D1
Regular season,27.0,Sat,2018-03-17,15:30,Hamburger SV,0.9,1–2,2.1,Hertha BSC,52159.0,Volksparkstadion,Robert Kampka,Match Report,,18,D1
Regular season,27.0,Sat,2018-03-17,15:30,Augsburg,0.6,1–3,1.9,Werder Bremen,30080.0,WWK Arena,Sascha Stegemann,Match Report,,18,D1
Regular season,27.0,Sat,2018-03-17,15:30,Eint Frankfurt,2.6,3–0,0.6,Mainz 05,49500.0,Commerzbank-Arena,Daniel Siebert,Match Report,,18,D1
Regular season,27.0,Sat,2018-03-17,15:30,M'Gladbach,2.2,3–3,1.8,Hoffenheim,51049.0,Stadion im Borussia-Park,Martin Petersen,Match Report,,18,D1
Regular season,27.0,Sat,2018-03-17,18:30,Wolfsburg,1.7,0–1,1.0,Schalke 04,27502.0,Volkswagen Arena,Benjamin Cortus,Match Report,,18,D1
Regular season,27.0,Sun,2018-03-18,13:30,Dortmund,3.4,1–0,0.7,Hannover 96,81360.0,Signal Iduna Park,Patrick Ittrich,Match Report,,18,D1
Regular season,27.0,Sun,2018-03-18,15:30,Köln,1.4,2–0,0.8,Leverkusen,50000.0,RheinEnergieSTADION,Harm Osmers,Match Report,,18,D1
Regular season,27.0,Sun,2018-03-18,18:00,RB Leipzig,2.8,2–1,1.4,Bayern Munich,42558.0,Red Bull Arena,Marco Fritz,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,28.0,Sat,2018-03-31,15:30,Hoffenheim,2.7,6–0,0.8,Köln,30150.0,Dietmar-Hopp-Stadion,Robert Hartmann,Match Report,,18,D1
Regular season,28.0,Sat,2018-03-31,15:30,Schalke 04,1.9,2–0,0.2,Freiburg,61688.0,Veltins-Arena,Tobias Stieler,Match Report,,18,D1
Regular season,28.0,Sat,2018-03-31,15:30,Hannover 96,1.4,2–3,2.7,RB Leipzig,42300.0,HDI-Arena,Guido Winkmann,Match Report,,18,D1
Regular season,28.0,Sat,2018-03-31,15:30,Leverkusen,1.0,0–0,0.4,Augsburg,25831.0,BayArena,Frank Willenborg,Match Report,,18,D1
Regular season,28.0,Sat,2018-03-31,15:30,Stuttgart,1.2,1–1,0.9,Hamburger SV,60449.0,Mercedes-Benz Arena,Felix Brych,Match Report,,18,D1
Regular season,28.0,Sat,2018-03-31,18:30,Bayern Munich,4.5,6–0,0.4,Dortmund,75000.0,Allianz Arena,Bastian Dankert,Match Report,,18,D1
Regular season,28.0,Sat,2018-03-31,20:30,Hertha BSC,0.5,0–0,1.1,Wolfsburg,34765.0,Olympiastadion Berlin,Deniz Aytekin,Match Report,,18,D1
Regular season,28.0,Sun,2018-04-01,15:30,Werder Bremen,0.9,2–1,0.9,Eint Frankfurt,42100.0,Weserstadion,Felix Zwayer,Match Report,,18,D1
Regular season,28.0,Sun,2018-04-01,18:00,Mainz 05,0.8,0–0,0.8,M'Gladbach,30173.0,Opel Arena,Manuel Gräfe,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,29.0,Fri,2018-04-06,20:30,Hannover 96,1.5,2–1,1.9,Werder Bremen,49000.0,HDI-Arena,Tobias Welz,Match Report,,18,D1
Regular season,29.0,Sat,2018-04-07,15:30,Freiburg,1.4,0–2,0.6,Wolfsburg,24000.0,Schwarzwald-Stadion,Sascha Stegemann,Match Report,,18,D1
Regular season,29.0,Sat,2018-04-07,15:30,M'Gladbach,1.3,2–1,2.4,Hertha BSC,51417.0,Stadion im Borussia-Park,Bibiana Steinhaus,Match Report,,18,D1
Regular season,29.0,Sat,2018-04-07,15:30,Köln,1.3,1–1,1.1,Mainz 05,50000.0,RheinEnergieSTADION,Benjamin Cortus,Match Report,,18,D1
Regular season,29.0,Sat,2018-04-07,15:30,Augsburg,0.9,1–4,1.8,Bayern Munich,30660.0,WWK Arena,Markus Schmidt,Match Report,,18,D1
Regular season,29.0,Sat,2018-04-07,18:30,Hamburger SV,2.5,3–2,1.1,Schalke 04,54137.0,Volksparkstadion,Christian Dingert,Match Report,,18,D1
Regular season,29.0,Sun,2018-04-08,15:30,Dortmund,1.4,3–0,0.4,Stuttgart,81360.0,Signal Iduna Park,Patrick Ittrich,Match Report,,18,D1
Regular season,29.0,Sun,2018-04-08,18:00,Eint Frankfurt,1.7,1–1,0.6,Hoffenheim,50500.0,Commerzbank-Arena,Daniel Siebert,Match Report,,18,D1
Regular season,29.0,Mon,2018-04-09,20:30,RB Leipzig,1.3,1–4,1.9,Leverkusen,35617.0,Red Bull Arena,Deniz Aytekin,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,30.0,Fri,2018-04-13,20:30,Wolfsburg,0.9,0–0,0.3,Augsburg,23512.0,Volkswagen Arena,Patrick Ittrich,Match Report,,18,D1
Regular season,30.0,Sat,2018-04-14,15:30,Hoffenheim,3.3,2–0,0.4,Hamburger SV,30150.0,Dietmar-Hopp-Stadion,Harm Osmers,Match Report,,18,D1
Regular season,30.0,Sat,2018-04-14,15:30,Leverkusen,2.3,4–1,0.9,Eint Frankfurt,30210.0,BayArena,Felix Brych,Match Report,,18,D1
Regular season,30.0,Sat,2018-04-14,15:30,Stuttgart,0.8,1–1,1.0,Hannover 96,57131.0,Mercedes-Benz Arena,Sven Jablonski,Match Report,,18,D1
Regular season,30.0,Sat,2018-04-14,15:30,Hertha BSC,1.5,2–1,1.6,Köln,49253.0,Olympiastadion Berlin,Sören Storks,Match Report,,18,D1
Regular season,30.0,Sat,2018-04-14,18:30,Bayern Munich,3.3,5–1,0.2,M'Gladbach,75000.0,Allianz Arena,Robert Kampka,Match Report,,18,D1
Regular season,30.0,Sun,2018-04-15,15:30,Schalke 04,1.0,2–0,1.0,Dortmund,61786.0,Veltins-Arena,Manuel Gräfe,Match Report,,18,D1
Regular season,30.0,Sun,2018-04-15,18:00,Werder Bremen,1.2,1–1,1.5,RB Leipzig,42100.0,Weserstadion,Christian Dingert,Match Report,,18,D1
Regular season,30.0,Mon,2018-04-16,20:30,Mainz 05,1.8,2–0,0.6,Freiburg,26407.0,Opel Arena,Guido Winkmann,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,31.0,Fri,2018-04-20,20:30,M'Gladbach,2.2,3–0,0.3,Wolfsburg,47797.0,Stadion im Borussia-Park,Tobias Stieler,Match Report,,18,D1
Regular season,31.0,Sat,2018-04-21,15:30,RB Leipzig,1.7,2–5,3.4,Hoffenheim,41780.0,Red Bull Arena,Tobias Welz,Match Report,,18,D1
Regular season,31.0,Sat,2018-04-21,15:30,Hamburger SV,1.9,1–0,1.2,Freiburg,54847.0,Volksparkstadion,Benjamin Cortus,Match Report,,18,D1
Regular season,31.0,Sat,2018-04-21,15:30,Stuttgart,2.0,2–0,0.9,Werder Bremen,58932.0,Mercedes-Benz Arena,Sören Storks,Match Report,,18,D1
Regular season,31.0,Sat,2018-04-21,15:30,Hannover 96,0.3,0–3,1.5,Bayern Munich,49000.0,HDI-Arena,Martin Petersen,Match Report,,18,D1
Regular season,31.0,Sat,2018-04-21,15:30,Eint Frankfurt,1.2,0–3,1.8,Hertha BSC,51000.0,Commerzbank-Arena,Sascha Stegemann,Match Report,,18,D1
Regular season,31.0,Sat,2018-04-21,18:30,Dortmund,3.5,4–0,0.5,Leverkusen,81360.0,Signal Iduna Park,Markus Schmidt,Match Report,,18,D1
Regular season,31.0,Sun,2018-04-22,15:30,Augsburg,2.2,2–0,0.4,Mainz 05,29110.0,WWK Arena,Frank Willenborg,Match Report,,18,D1
Regular season,31.0,Sun,2018-04-22,18:00,Köln,0.8,2–2,2.5,Schalke 04,50000.0,RheinEnergieSTADION,Marco Fritz,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,32.0,Fri,2018-04-27,20:30,Hoffenheim,1.5,3–1,1.7,Hannover 96,26452.0,Dietmar-Hopp-Stadion,Patrick Ittrich,Match Report,,18,D1
Regular season,32.0,Sat,2018-04-28,15:30,Schalke 04,1.3,1–1,1.5,M'Gladbach,62271.0,Veltins-Arena,Harm Osmers,Match Report,,18,D1
Regular season,32.0,Sat,2018-04-28,15:30,Wolfsburg,0.9,1–3,2.8,Hamburger SV,29400.0,Volkswagen Arena,Daniel Siebert,Match Report,,18,D1
Regular season,32.0,Sat,2018-04-28,15:30,Freiburg,3.5,3–2,1.2,Köln,24000.0,Schwarzwald-Stadion,Deniz Aytekin,Match Report,,18,D1
Regular season,32.0,Sat,2018-04-28,15:30,Hertha BSC,1.7,2–2,0.7,Augsburg,40935.0,Olympiastadion Berlin,Marco Fritz,Match Report,,18,D1
Regular season,32.0,Sat,2018-04-28,15:30,Bayern Munich,1.8,4–1,2.1,Eint Frankfurt,75000.0,Allianz Arena,Christian Dingert,Match Report,,18,D1
Regular season,32.0,Sat,2018-04-28,18:30,Leverkusen,2.6,0–1,0.5,Stuttgart,30210.0,BayArena,Tobias Welz,Match Report,,18,D1
Regular season,32.0,Sun,2018-04-29,15:30,Mainz 05,2.5,3–0,1.0,RB Leipzig,30083.0,Opel Arena,Bastian Dankert,Match Report,,18,D1
Regular season,32.0,Sun,2018-04-29,18:00,Werder Bremen,1.4,1–1,2.2,Dortmund,41000.0,Weserstadion,Felix Brych,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,33.0,Sat,2018-05-05,15:30,Augsburg,0.9,1–2,2.0,Schalke 04,30660.0,WWK Arena,Robert Kampka,Match Report,,18,D1
Regular season,33.0,Sat,2018-05-05,15:30,Köln,1.8,1–3,2.5,Bayern Munich,50000.0,RheinEnergieSTADION,Bibiana Steinhaus,Match Report,,18,D1
Regular season,33.0,Sat,2018-05-05,15:30,Eint Frankfurt,1.8,3–0,1.0,Hamburger SV,51500.0,Commerzbank-Arena,Deniz Aytekin,Match Report,,18,D1
Regular season,33.0,Sat,2018-05-05,15:30,M'Gladbach,2.5,3–1,1.8,Freiburg,54018.0,Stadion im Borussia-Park,Manuel Gräfe,Match Report,,18,D1
Regular season,33.0,Sat,2018-05-05,15:30,Hannover 96,1.2,3–1,1.2,Hertha BSC,49000.0,HDI-Arena,Sören Storks,Match Report,,18,D1
Regular season,33.0,Sat,2018-05-05,15:30,Stuttgart,1.6,2–0,2.5,Hoffenheim,58312.0,Mercedes-Benz Arena,Felix Zwayer,Match Report,,18,D1
Regular season,33.0,Sat,2018-05-05,15:30,Werder Bremen,0.2,0–0,0.9,Leverkusen,41000.0,Weserstadion,Robert Hartmann,Match Report,,18,D1
Regular season,33.0,Sat,2018-05-05,15:30,Dortmund,0.7,1–2,0.9,Mainz 05,81360.0,Signal Iduna Park,Daniel Siebert,Match Report,,18,D1
Regular season,33.0,Sat,2018-05-05,15:30,RB Leipzig,2.1,4–1,0.7,Wolfsburg,41487.0,Red Bull Arena,Marco Fritz,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
Regular season,34.0,Sat,2018-05-12,15:30,Mainz 05,0.6,1–2,1.0,Werder Bremen,34000.0,Opel Arena,Martin Petersen,Match Report,,18,D1
Regular season,34.0,Sat,2018-05-12,15:30,Hamburger SV,2.0,2–1,1.3,M'Gladbach,57000.0,Volksparkstadion,Felix Brych,Match Report,,18,D1
Regular season,34.0,Sat,2018-05-12,15:30,Leverkusen,4.0,3–2,1.7,Hannover 96,30210.0,BayArena,Guido Winkmann,Match Report,,18,D1
Regular season,34.0,Sat,2018-05-12,15:30,Schalke 04,1.3,1–0,0.5,Eint Frankfurt,61585.0,Veltins-Arena,Frank Willenborg,Match Report,,18,D1
Regular season,34.0,Sat,2018-05-12,15:30,Hertha BSC,1.7,2–6,1.1,RB Leipzig,60502.0,Olympiastadion Berlin,Sven Jablonski,Match Report,,18,D1
Regular season,34.0,Sat,2018-05-12,15:30,Hoffenheim,1.6,3–1,1.6,Dortmund,30150.0,Dietmar-Hopp-Stadion,Manuel Gräfe,Match Report,,18,D1
Regular season,34.0,Sat,2018-05-12,15:30,Bayern Munich,2.1,1–4,2.2,Stuttgart,75000.0,Allianz Arena,Sascha Stegemann,Match Report,,18,D1
Regular season,34.0,Sat,2018-05-12,15:30,Wolfsburg,1.9,4–1,1.2,Köln,26112.0,Volkswagen Arena,Markus Schmidt,Match Report,,18,D1
Regular season,34.0,Sat,2018-05-12,15:30,Freiburg,1.3,2–0,0.2,Augsburg,24000.0,Schwarzwald-Stadion,Bastian Dankert,Match Report,,18,D1
,,,,,,,,,,,,,,,18,D1
German 1/2 Relegation/Promotion Playoffs,,Thu,2018-05-17,20:30,Wolfsburg,,3–1,,Holstein Kiel,28800.0,Volkswagen Arena,,Match Report,Leg 1 of 2,18,D1
German 1/2 Relegation/Promotion Playoffs,,Mon,2018-05-21,20:30,Holstein Kiel,,0–1,,Wolfsburg,12000.0,Holstein-Stadion,,Match Report,Leg 2 of 2; Wolfsburg won,18,D1
