Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,18.0,Fri,2017-12-22,20:00,ADO Den Haag,4–0,Zwolle,11107.0,Cars Jeans Stadion,Kevin Blom,Match Report,,18,N1
Regular season,18.0,Sat,2017-12-23,18:30,NAC Breda,3–1,Utrecht,18769.0,Rat Verlegh Stadion,Geremi,Match Report,,18,N1
Regular season,18.0,Sat,2017-12-23,19:45,AZ Alkmaar,3–1,Heerenveen,15012.0,AFAS Stadion,Pol van Boekel,Match Report,,18,N1
Regular season,18.0,Sat,2017-12-23,19:45,PSV Eindhoven,2–1,Vitesse,33800.0,Philips Stadion,Dennis Higler,Match Report,,18,N1
Regular season,18.0,Sat,2017-12-23,20:45,Excelsior,0–0,Twente,4369.0,Van Donge & De Roo Stadion,Richard Martens,Match Report,,18,N1
Regular season,18.0,Sun,2017-12-24,12:30,Groningen,4–0,Sparta R'dam,17617.0,Hitachi Capital Mobility Stadion,Ed Janssen,Match Report,,18,N1
Regular season,18.0,Sun,2017-12-24,14:30,VVV-Venlo,3–1,Heracles Almelo,7528.0,Seacon Stadion De Koel,Christiaan Bax,Match Report,,18,N1
Regular season,18.0,Sun,2017-12-24,14:30,Ajax,3–1,Willem II,51921.0,Johan Cruyff ArenA,Jeroen Manschot,Match Report,,18,N1
Regular season,18.0,Sun,2017-12-24,16:45,Feyenoord,5–1,Roda JC,40000.0,Stadion Feijenoord,Jochem Kamphuis,Match Report,,18,N1
,,,,,,,,,,,,,18,N1
Regular season,15.0,Tue,2018-01-16,20:00,Sparta R'dam,0–1,Vitesse,10000.0,Sparta-Stadion Het Kasteel,Danny Makkelie,Match Report,,18,N1
,,,,,,,,,,,,,18,N1
Regular season,19.0,Fri,2018-01-19,20:00,Utrecht,1–1,AZ Alkmaar,18457.0,Stadion Galgenwaard,Serdar Gözübüyük,Match Report,,18,N1
Regular season,19.0,Sat,2018-01-20,18:30,Roda JC,1–1,Twente,12475.0,Parkstad Limburg Stadion,Geremi,Match Report,,18,N1
Regular season,19.0,Sat,2018-01-20,19:45,Zwolle,1–0,NAC Breda,13120.0,MAC³PARK Stadion,Jochem Kamphuis,Match Report,,18,N1
Regular season,19.0,Sat,2018-01-20,19:45,ADO Den Haag,1–1,VVV-Venlo,11008.0,Cars Jeans Stadion,Dennis Higler,Match Report,,18,N1
Regular season,19.0,Sat,2018-01-20,20:45,Vitesse,1–1,Heerenveen,15363.0,GelreDome,Allard Lindhout,Match Report,,18,N1
Regular season,19.0,Sun,2018-01-21,12:30,Sparta R'dam,2–3,Excelsior,10224.0,Sparta-Stadion Het Kasteel,Pol van Boekel,Match Report,,18,N1
Regular season,19.0,Sun,2018-01-21,14:30,Ajax,2–0,Feyenoord,53320.0,Johan Cruyff ArenA,Björn Kuipers,Match Report,,18,N1
Regular season,19.0,Sun,2018-01-21,14:30,Willem II,1–1,Groningen,12160.0,Koning Willem II Stadion,Danny Makkelie,Match Report,,18,N1
