Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
34.0,Tue,2019-04-23,19:30,Huesca,1.0,2–0,0.8,Eibar,6157.0,Estadio El Alcoraz,David Medié,Match Report,,19,SP1
34.0,Tue,2019-04-23,20:30,Valladolid,0.9,1–0,0.6,Girona,19106.0,Estadio Municipal José Zorrilla,Juan Martínez,Match Report,,19,SP1
34.0,Tue,2019-04-23,21:30,Alavés,0.3,0–2,2.5,Barcelona,18735.0,Estadio de Mendizorroza,Adrián Cordero,Match Report,,19,SP1
34.0,Wed,2019-04-24,19:30,Atlético Madrid,1.6,3–2,2.1,Valencia,43531.0,Estadio Wanda Metropolitano,Alejandro Hernández,Match Report,,19,SP1
34.0,Wed,2019-04-24,20:30,Espanyol,2.2,1–1,2.7,Celta Vigo,15680.0,RCDE Stadium,Alberto Undiano,Match Report,,19,SP1
34.0,Wed,2019-04-24,20:30,Leganés,0.6,0–1,0.6,Athletic Club,4155.0,Estadio Municipal de Butarque,Ignacio Iglesias,Match Report,,19,SP1
34.0,Wed,2019-04-24,21:30,Levante,1.4,4–0,0.4,Betis,20394.0,Estadio Ciudad de Valencia,Santiago Jaime,Match Report,,19,SP1
34.0,Thu,2019-04-25,19:30,Sevilla,3.8,5–0,0.9,Rayo Vallecano,31636.0,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra,Match Report,,19,SP1
34.0,Thu,2019-04-25,20:30,Real Sociedad,0.8,0–1,0.7,Villarreal,20060.0,Estadio Municipal de Anoeta,José Luis Munuera,Match Report,,19,SP1
34.0,Thu,2019-04-25,21:30,Getafe,0.6,0–0,1.8,Real Madrid,13135.0,Coliseum Alfonso Pérez,Ricardo de Burgos,Match Report,,19,SP1
,,,,,,,,,,,,,,19,SP1
35.0,Sat,2019-04-27,13:00,Athletic Club,1.3,1–1,1.3,Alavés,40402.0,San Mamés,Jesús Gil,Match Report,,19,SP1
35.0,Sat,2019-04-27,16:15,Atlético Madrid,0.7,1–0,0.7,Valladolid,53123.0,Estadio Wanda Metropolitano,Mario Melero,Match Report,,19,SP1
35.0,Sat,2019-04-27,18:30,Leganés,0.5,0–0,0.3,Celta Vigo,10324.0,Estadio Municipal de Butarque,Juan Martínez,Match Report,,19,SP1
35.0,Sat,2019-04-27,20:45,Barcelona,2.1,1–0,1.0,Levante,91917.0,Camp Nou,Ricardo de Burgos,Match Report,,19,SP1
35.0,Sun,2019-04-28,12:00,Valencia,0.5,0–1,1.3,Eibar,35393.0,Estadio de Mestalla,Daniel Ask,Match Report,,19,SP1
35.0,Sun,2019-04-28,14:00,Girona,1.0,1–0,0.6,Sevilla,11281.0,Estadi Municipal de Montilivi,José González,Match Report,,19,SP1
35.0,Sun,2019-04-28,16:15,Real Sociedad,2.4,2–1,0.6,Getafe,19386.0,Estadio Municipal de Anoeta,Eduardo Prieto,Match Report,,19,SP1
35.0,Sun,2019-04-28,18:30,Villarreal,1.0,1–1,1.4,Huesca,17901.0,Estadio de la Cerámica,José Sánchez,Match Report,,19,SP1
35.0,Sun,2019-04-28,20:45,Rayo Vallecano,1.8,1–0,0.5,Real Madrid,13273.0,Estadio del Rayo Vallecano,Pablo González,Match Report,,19,SP1
35.0,Mon,2019-04-29,21:00,Betis,1.4,1–1,1.1,Espanyol,30561.0,Estadio Benito Villamarín,Carlos del Cerro,Match Report,,19,SP1
,,,,,,,,,,,,,,19,SP1
36.0,Fri,2019-05-03,21:00,Sevilla,0.3,0–3,0.9,Leganés,32797.0,Estadio Ramón Sánchez Pizjuán,Alberto Undiano,Match Report,,19,SP1
36.0,Sat,2019-05-04,13:00,Levante,2.8,4–1,1.7,Rayo Vallecano,19868.0,Estadio Ciudad de Valencia,Daniel Ask,Match Report,,19,SP1
36.0,Sat,2019-05-04,16:15,Espanyol,1.6,3–0,0.7,Atlético Madrid,20207.0,RCDE Stadium,José Luis Munuera,Match Report,,19,SP1
36.0,Sat,2019-05-04,18:30,Alavés,0.8,0–1,0.8,Real Sociedad,18509.0,Estadio de Mendizorroza,Alberola Rojas,Match Report,,19,SP1
36.0,Sat,2019-05-04,20:45,Celta Vigo,1.9,2–0,0.5,Barcelona,22519.0,Estadio de Balaídos,José Sánchez,Match Report,,19,SP1
36.0,Sun,2019-05-05,12:00,Getafe,2.0,2–0,0.7,Girona,10615.0,Coliseum Alfonso Pérez,Alejandro Hernández,Match Report,,19,SP1
36.0,Sun,2019-05-05,14:00,Eibar,0.7,1–0,2.1,Betis,4725.0,Estadio Municipal de Ipurúa,Ignacio Iglesias,Match Report,,19,SP1
36.0,Sun,2019-05-05,16:15,Real Madrid,2.7,3–2,0.7,Villarreal,46294.0,Estadio Santiago Bernabéu,Jesús Gil,Match Report,,19,SP1
36.0,Sun,2019-05-05,18:30,Valladolid,0.8,1–0,1.6,Athletic Club,21151.0,Estadio Municipal José Zorrilla,Antonio Matéu Lahoz,Match Report,,19,SP1
36.0,Sun,2019-05-05,20:45,Huesca,3.1,2–6,2.4,Valencia,6378.0,Estadio El Alcoraz,Carlos del Cerro,Match Report,,19,SP1
,,,,,,,,,,,,,,19,SP1
37.0,Sun,2019-05-12,18:30,Betis,2.2,2–1,1.3,Huesca,28078.0,Estadio Benito Villamarín,Adrián Cordero,Match Report,,19,SP1
37.0,Sun,2019-05-12,18:30,Barcelona,2.4,2–0,1.2,Getafe,57088.0,Camp Nou,José González,Match Report,,19,SP1
37.0,Sun,2019-05-12,18:30,Girona,1.9,1–2,0.7,Levante,13342.0,Estadi Municipal de Montilivi,Carlos del Cerro,Match Report,,19,SP1
37.0,Sun,2019-05-12,18:30,Valencia,1.9,3–1,0.8,Alavés,37744.0,Estadio de Mestalla,Guillermo Cuadra,Match Report,,19,SP1
37.0,Sun,2019-05-12,18:30,Villarreal,1.5,1–0,0.3,Eibar,17901.0,Estadio de la Cerámica,Pablo González,Match Report,,19,SP1
37.0,Sun,2019-05-12,18:30,Leganés,0.7,0–2,3.3,Espanyol,10597.0,Estadio Municipal de Butarque,Mario Melero,Match Report,,19,SP1
37.0,Sun,2019-05-12,18:30,Athletic Club,2.1,3–1,1.1,Celta Vigo,42494.0,San Mamés,Daniel Ask,Match Report,,19,SP1
37.0,Sun,2019-05-12,18:30,Rayo Vallecano,1.9,1–2,1.4,Valladolid,10040.0,Estadio del Rayo Vallecano,José Sánchez,Match Report,,19,SP1
37.0,Sun,2019-05-12,18:30,Atlético Madrid,1.3,1–1,0.8,Sevilla,60234.0,Estadio Wanda Metropolitano,Ricardo de Burgos,Match Report,,19,SP1
37.0,Sun,2019-05-12,18:30,Real Sociedad,2.1,3–1,0.9,Real Madrid,27322.0,Estadio Municipal de Anoeta,Juan Martínez,Match Report,,19,SP1
,,,,,,,,,,,,,,19,SP1
38.0,Sat,2019-05-18,13:00,Levante,2.7,2–2,1.9,Atlético Madrid,20575.0,Estadio Ciudad de Valencia,Ignacio Iglesias,Match Report,,19,SP1
38.0,Sat,2019-05-18,16:15,Getafe,2.3,2–2,1.0,Villarreal,13579.0,Coliseum Alfonso Pérez,Daniel Ask,Match Report,,19,SP1
38.0,Sat,2019-05-18,16:15,Espanyol,1.4,2–0,0.4,Real Sociedad,26568.0,RCDE Stadium,Santiago Jaime,Match Report,,19,SP1
38.0,Sat,2019-05-18,16:15,Sevilla,1.5,2–0,0.7,Athletic Club,28060.0,Estadio Ramón Sánchez Pizjuán,José Sánchez,Match Report,,19,SP1
38.0,Sat,2019-05-18,16:15,Valladolid,0.8,0–2,1.5,Valencia,23455.0,Estadio Municipal José Zorrilla,Ricardo de Burgos,Match Report,,19,SP1
38.0,Sat,2019-05-18,20:45,Celta Vigo,2.1,2–2,1.4,Rayo Vallecano,21607.0,Estadio de Balaídos,Antonio Matéu Lahoz,Match Report,,19,SP1
38.0,Sat,2019-05-18,20:45,Huesca,0.9,2–1,0.9,Leganés,5575.0,Estadio El Alcoraz,Alberola Rojas,Match Report,,19,SP1
38.0,Sat,2019-05-18,20:45,Alavés,1.3,2–1,1.0,Girona,11549.0,Estadio de Mendizorroza,Mario Melero,Match Report,,19,SP1
38.0,Sun,2019-05-19,12:00,Real Madrid,0.9,0–2,1.3,Betis,56900.0,Estadio Santiago Bernabéu,Alberto Undiano,Match Report,,19,SP1
38.0,Sun,2019-05-19,16:15,Eibar,1.5,2–2,1.1,Barcelona,5145.0,Estadio Municipal de Ipurúa,José Luis Munuera,Match Report,,19,SP1
