Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,33.0,Wed,2019-05-15,19:30,Excelsior,2.3,4–2,2.1,AZ Alkmaar,3811.0,Van Donge & De Roo Stadion,Dennis Higler,Match Report,,19,N1
Regular season,33.0,Wed,2019-05-15,19:30,VVV-Venlo,1.2,1–3,2.2,Vitesse,6512.0,Seacon Stadion De Koel,Allard Lindhout,Match Report,,19,N1
Regular season,33.0,Wed,2019-05-15,19:30,Emmen,0.7,1–0,0.9,Groningen,8301.0,De Oude Meerdijk,Pol van Boekel,Match Report,,19,N1
Regular season,33.0,Wed,2019-05-15,19:30,Fortuna Sittard,1.2,1–4,2.4,Feyenoord,12300.0,Fortuna Sittard Stadion,Serdar Gözübüyük,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Semi-finals,,Sat,2019-05-18,18:30,Heracles Almelo,2.4,0–2,1.2,Utrecht,8322.0,Polman Stadion,Siemen Mulder,Match Report,Leg 1 of 2,19,N1
Semi-finals,,Sat,2019-05-18,20:45,Groningen,2.3,2–1,0.5,Vitesse,16783.0,Hitachi Capital Mobility Stadion,Dennis Higler,Match Report,Leg 1 of 2,19,N1
Second round,,Sun,2019-05-19,12:15,Go Ahead Eag,,2–2,,Den Bosch,9467.0,De Adelaarshorst,,Match Report,Leg 1 of 2,19,N1
Second round,,Sun,2019-05-19,14:30,RKC Waalwijk,,2–1,,Excelsior,4318.0,Mandemakers Stadion,,Match Report,Leg 1 of 2,19,N1
Second round,,Sun,2019-05-19,16:45,Oss,,0–2,,Sparta R'dam,4346.0,Frans Heesen Stadion,,Match Report,Leg 1 of 2,19,N1
Second round,,Sun,2019-05-19,20:00,Cambuur,,1–1,,De Graafschap,8028.0,Cambuurstadion,,Match Report,Leg 1 of 2,19,N1
Semi-finals,,Tue,2019-05-21,18:30,Utrecht,2.0,3–0,0.7,Heracles Almelo,11233.0,Stadion Galgenwaard,Allard Lindhout,Match Report,Leg 2 of 2; Utrecht won,19,N1
Semi-finals,,Tue,2019-05-21,20:45,Vitesse,2.4,3–1,2.1,Groningen,9756.0,GelreDome,Bas Nijhuis,Match Report,Leg 2 of 2; Vitesse won,19,N1
Second round,,Wed,2019-05-22,18:30,Den Bosch,,0–1,,Go Ahead Eag,6900.0,Timmermans Infra De Vliert,,Match Report,Leg 2 of 2; Go Ahead Eag won,19,N1
Second round,,Wed,2019-05-22,18:30,Excelsior,,1–1,,RKC Waalwijk,4400.0,Van Donge & De Roo Stadion,,Match Report,Leg 2 of 2; RKC Waalwijk won,19,N1
Second round,,Wed,2019-05-22,20:45,Sparta R'dam,,3–0,,Oss,10020.0,Sparta-Stadion Het Kasteel,,Match Report,Leg 2 of 2; Sparta R'dam won,19,N1
Second round,,Wed,2019-05-22,20:45,De Graafschap,,2–0,,Cambuur,10611.0,Stadion De Vijverberg,,Match Report,Leg 2 of 2; De Graafschap won,19,N1
Finals,,Fri,2019-05-24,20:45,Utrecht,1.6,1–1,0.7,Vitesse,18328.0,Stadion Galgenwaard,Jeroen Manschot,Match Report,Leg 1 of 2,19,N1
Third round,,Sat,2019-05-25,18:30,RKC Waalwijk,,0–0,,Go Ahead Eag,6182.0,Mandemakers Stadion,,Match Report,Leg 1 of 2,19,N1
Third round,,Sat,2019-05-25,20:45,Sparta R'dam,,1–2,,De Graafschap,10031.0,Sparta-Stadion Het Kasteel,,Match Report,Leg 1 of 2,19,N1
Third round,,Tue,2019-05-28,18:30,Go Ahead Eag,,4–5,,RKC Waalwijk,9800.0,De Adelaarshorst,,Match Report,Leg 2 of 2; RKC Waalwijk won,19,N1
Third round,,Tue,2019-05-28,20:45,De Graafschap,,0–2,,Sparta R'dam,12600.0,Stadion De Vijverberg,,Match Report,Leg 2 of 2; Sparta R'dam won,19,N1
Finals,,Tue,2019-05-28,20:45,Vitesse,0.1,0–2,1.1,Utrecht,16799.0,GelreDome,Danny Makkelie,Match Report,Leg 2 of 2; Utrecht won,19,N1
