Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,18.0,Sat,2022-01-08,15:30,Greuther Fürth,0.9,0–0,1.9,Stuttgart,,Sportpark Ronhof Thomas Sommer,Felix Brych,Match Report,,22,D1
Regular season,18.0,Sat,2022-01-08,18:30,Eint Frankfurt,1.4,2–3,2.0,Dortmund,250.0,Deutsche Bank Park,Robert Schröder,Match Report,,22,D1
Regular season,18.0,Sun,2022-01-09,15:30,Hertha BSC,1.2,1–3,1.2,Köln,3000.0,Olympiastadion Berlin,Tobias Stieler,Match Report,,22,D1
Regular season,18.0,Sun,2022-01-09,17:30,Bochum,0.9,1–0,0.4,Wolfsburg,,Vonovia Ruhrstadion,Daniel Schlager,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,19.0,Fri,2022-01-14,20:30,Dortmund,2.4,5–1,0.9,Freiburg,750.0,Signal Iduna Park,Florian Badstübner,Match Report,,22,D1
Regular season,19.0,Sat,2022-01-15,15:30,Stuttgart,1.0,0–2,1.5,RB Leipzig,500.0,Mercedes-Benz Arena,Daniel Schlager,Match Report,,22,D1
Regular season,19.0,Sat,2022-01-15,15:30,Union Berlin,1.3,2–1,0.8,Hoffenheim,3000.0,Stadion An der Alten Försterei,Martin Petersen,Match Report,,22,D1
Regular season,19.0,Sat,2022-01-15,15:30,Köln,1.0,0–4,3.3,Bayern Munich,1000.0,RheinEnergieSTADION,Tobias Welz,Match Report,,22,D1
Regular season,19.0,Sat,2022-01-15,15:30,Mainz 05,1.7,1–0,1.5,Bochum,1000.0,Mewa Arena,Frank Willenborg,Match Report,,22,D1
Regular season,19.0,Sat,2022-01-15,15:30,Wolfsburg,1.7,0–0,0.3,Hertha BSC,500.0,Volkswagen Arena,Robert Hartmann,Match Report,,22,D1
Regular season,19.0,Sat,2022-01-15,18:30,M'Gladbach,1.2,1–2,5.3,Leverkusen,750.0,Stadion im Borussia-Park,Sascha Stegemann,Match Report,,22,D1
Regular season,19.0,Sun,2022-01-16,15:30,Augsburg,1.0,1–1,2.6,Eint Frankfurt,,WWK Arena,Sven Jablonski,Match Report,,22,D1
Regular season,19.0,Sun,2022-01-16,17:30,Arminia,0.5,2–2,0.7,Greuther Fürth,750.0,SchücoArena,Christian Dingert,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,20.0,Fri,2022-01-21,20:30,Eint Frankfurt,1.9,0–2,1.3,Arminia,1000.0,Deutsche Bank Park,Tobias Reichel,Match Report,,22,D1
Regular season,20.0,Sat,2022-01-22,15:30,Leverkusen,2.8,5–1,1.5,Augsburg,750.0,BayArena,Daniel Schlager,Match Report,,22,D1
Regular season,20.0,Sat,2022-01-22,15:30,M'Gladbach,1.5,1–2,1.1,Union Berlin,750.0,Stadion im Borussia-Park,Felix Brych,Match Report,,22,D1
Regular season,20.0,Sat,2022-01-22,15:30,Greuther Fürth,1.3,2–1,1.7,Mainz 05,,Sportpark Ronhof Thomas Sommer,Robert Schröder,Match Report,,22,D1
Regular season,20.0,Sat,2022-01-22,15:30,Hoffenheim,1.7,2–3,1.6,Dortmund,500.0,PreZero Arena,Deniz Aytekin,Match Report,,22,D1
Regular season,20.0,Sat,2022-01-22,15:30,Freiburg,1.6,2–0,0.3,Stuttgart,500.0,Europa-Park Stadion,Tobias Stieler,Match Report,,22,D1
Regular season,20.0,Sat,2022-01-22,18:30,Bochum,1.8,2–2,1.1,Köln,750.0,Vonovia Ruhrstadion,Matthias Jöllenbeck,Match Report,,22,D1
Regular season,20.0,Sun,2022-01-23,15:30,RB Leipzig,1.5,2–0,0.8,Wolfsburg,1000.0,Red Bull Arena,Daniel Siebert,Match Report,,22,D1
Regular season,20.0,Sun,2022-01-23,17:30,Hertha BSC,0.9,1–4,5.5,Bayern Munich,3000.0,Olympiastadion Berlin,Bastian Dankert,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,21.0,Fri,2022-02-04,20:30,Hertha BSC,0.4,1–1,1.1,Bochum,3000.0,Olympiastadion Berlin,Marco Fritz,Match Report,,22,D1
Regular season,21.0,Sat,2022-02-05,15:30,Stuttgart,1.5,2–3,1.1,Eint Frankfurt,10000.0,Mercedes-Benz Arena,Sascha Stegemann,Match Report,,22,D1
Regular season,21.0,Sat,2022-02-05,15:30,Arminia,0.5,1–1,2.0,M'Gladbach,10000.0,SchücoArena,Benjamin Cortus,Match Report,,22,D1
Regular season,21.0,Sat,2022-02-05,15:30,Köln,1.0,1–0,0.7,Freiburg,10000.0,RheinEnergieSTADION,Felix Brych,Match Report,,22,D1
Regular season,21.0,Sat,2022-02-05,15:30,Augsburg,1.8,2–0,1.7,Union Berlin,7600.0,WWK Arena,Harm Osmers,Match Report,,22,D1
Regular season,21.0,Sat,2022-02-05,15:30,Mainz 05,2.2,2–0,1.6,Hoffenheim,6800.0,Mewa Arena,Christian Dingert,Match Report,,22,D1
Regular season,21.0,Sat,2022-02-05,18:30,Bayern Munich,3.1,3–2,2.1,RB Leipzig,10000.0,Allianz Arena,Sven Jablonski,Match Report,,22,D1
Regular season,21.0,Sun,2022-02-06,15:30,Dortmund,1.7,2–5,2.0,Leverkusen,10000.0,Signal Iduna Park,Daniel Siebert,Match Report,,22,D1
Regular season,21.0,Sun,2022-02-06,17:30,Wolfsburg,2.4,4–1,1.1,Greuther Fürth,500.0,Volkswagen Arena,Martin Petersen,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,22.0,Fri,2022-02-11,20:30,RB Leipzig,0.9,3–1,0.9,Köln,15000.0,Red Bull Arena,Florian Badstübner,Match Report,,22,D1
Regular season,22.0,Sat,2022-02-12,15:30,Freiburg,1.7,1–1,2.3,Mainz 05,10000.0,Europa-Park Stadion,Deniz Aytekin,Match Report,,22,D1
Regular season,22.0,Sat,2022-02-12,15:30,Greuther Fürth,2.4,2–1,2.1,Hertha BSC,9000.0,Sportpark Ronhof Thomas Sommer,Daniel Schlager,Match Report,,22,D1
Regular season,22.0,Sat,2022-02-12,15:30,M'Gladbach,2.4,3–2,1.6,Augsburg,10000.0,Stadion im Borussia-Park,Tobias Welz,Match Report,,22,D1
Regular season,22.0,Sat,2022-02-12,15:30,Eint Frankfurt,1.0,0–2,1.5,Wolfsburg,10000.0,Deutsche Bank Park,Frank Willenborg,Match Report,,22,D1
Regular season,22.0,Sat,2022-02-12,15:30,Bochum,1.4,4–2,1.9,Bayern Munich,10000.0,Vonovia Ruhrstadion,Robert Schröder,Match Report,,22,D1
Regular season,22.0,Sat,2022-02-12,18:30,Leverkusen,1.9,4–2,1.0,Stuttgart,10000.0,BayArena,Felix Brych,Match Report,,22,D1
Regular season,22.0,Sun,2022-02-13,15:30,Union Berlin,1.2,0–3,2.2,Dortmund,10000.0,Stadion An der Alten Försterei,Matthias Jöllenbeck,Match Report,,22,D1
Regular season,22.0,Sun,2022-02-13,17:30,Hoffenheim,2.8,2–0,0.9,Arminia,10000.0,PreZero Arena,Robert Hartmann,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,23.0,Fri,2022-02-18,20:30,Mainz 05,0.9,3–2,1.0,Leverkusen,10000.0,Mewa Arena,Benjamin Cortus,Match Report,,22,D1
Regular season,23.0,Sat,2022-02-19,15:30,Stuttgart,1.2,1–1,2.0,Bochum,20059.0,Mercedes-Benz Arena,Harm Osmers,Match Report,,22,D1
Regular season,23.0,Sat,2022-02-19,15:30,Arminia,0.8,1–0,0.9,Union Berlin,10000.0,SchücoArena,Daniel Schlager,Match Report,,22,D1
Regular season,23.0,Sat,2022-02-19,15:30,Wolfsburg,1.5,1–2,1.5,Hoffenheim,7145.0,Volkswagen Arena,Felix Zwayer,Match Report,,22,D1
Regular season,23.0,Sat,2022-02-19,15:30,Augsburg,1.1,1–2,2.0,Freiburg,15000.0,WWK Arena,Daniel Siebert,Match Report,,22,D1
Regular season,23.0,Sat,2022-02-19,18:30,Köln,1.1,1–0,0.6,Eint Frankfurt,10000.0,RheinEnergieSTADION,Christian Dingert,Match Report,,22,D1
Regular season,23.0,Sun,2022-02-20,15:30,Bayern Munich,1.8,4–1,0.8,Greuther Fürth,25000.0,Allianz Arena,Robert Hartmann,Match Report,,22,D1
Regular season,23.0,Sun,2022-02-20,17:30,Dortmund,3.8,6–0,0.9,M'Gladbach,10000.0,Signal Iduna Park,Marco Fritz,Match Report,,22,D1
Regular season,23.0,Sun,2022-02-20,19:30,Hertha BSC,1.0,1–6,3.4,RB Leipzig,10000.0,Olympiastadion Berlin,Patrick Ittrich,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,24.0,Fri,2022-02-25,20:30,Hoffenheim,2.6,2–1,1.7,Stuttgart,18099.0,PreZero Arena,Matthias Jöllenbeck,Match Report,,22,D1
Regular season,24.0,Sat,2022-02-26,15:30,Freiburg,2.6,3–0,1.3,Hertha BSC,25000.0,Europa-Park Stadion,Sven Jablonski,Match Report,,22,D1
Regular season,24.0,Sat,2022-02-26,15:30,Leverkusen,2.1,3–0,0.4,Arminia,10000.0,BayArena,Martin Petersen,Match Report,,22,D1
Regular season,24.0,Sat,2022-02-26,15:30,Greuther Fürth,0.7,1–1,0.6,Köln,9200.0,Sportpark Ronhof Thomas Sommer,Robert Schörgenhofer,Match Report,,22,D1
Regular season,24.0,Sat,2022-02-26,15:30,M'Gladbach,2.4,2–2,1.4,Wolfsburg,10000.0,Stadion im Borussia-Park,Tobias Reichel,Match Report,,22,D1
Regular season,24.0,Sat,2022-02-26,15:30,Union Berlin,1.0,3–1,1.0,Mainz 05,10000.0,Stadion An der Alten Försterei,Bastian Dankert,Match Report,,22,D1
Regular season,24.0,Sat,2022-02-26,18:30,Eint Frankfurt,0.9,0–1,2.4,Bayern Munich,25000.0,Deutsche Bank Park,Florian Badstübner,Match Report,,22,D1
Regular season,24.0,Sun,2022-02-27,15:30,Bochum,0.8,0–1,0.7,RB Leipzig,10000.0,Vonovia Ruhrstadion,Felix Brych,Match Report,,22,D1
Regular season,24.0,Sun,2022-02-27,17:30,Augsburg,0.8,1–1,0.6,Dortmund,15330.0,WWK Arena,Deniz Aytekin,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,25.0,Fri,2022-03-04,20:30,Arminia,0.2,0–1,0.5,Augsburg,19460.0,SchücoArena,Felix Brych,Match Report,,22,D1
Regular season,25.0,Sat,2022-03-05,15:30,RB Leipzig,0.6,1–1,0.4,Freiburg,24758.0,Red Bull Arena,Felix Zwayer,Match Report,,22,D1
Regular season,25.0,Sat,2022-03-05,15:30,Bayern Munich,1.6,1–1,2.1,Leverkusen,25000.0,Allianz Arena,Daniel Siebert,Match Report,,22,D1
Regular season,25.0,Sat,2022-03-05,15:30,Wolfsburg,0.5,1–0,1.2,Union Berlin,15703.0,Volkswagen Arena,Patrick Ittrich,Match Report,,22,D1
Regular season,25.0,Sat,2022-03-05,15:30,Hertha BSC,0.4,1–4,1.2,Eint Frankfurt,25000.0,Olympiastadion Berlin,Harm Osmers,Match Report,,22,D1
Regular season,25.0,Sat,2022-03-05,15:30,Bochum,1.6,2–1,0.7,Greuther Fürth,19800.0,Vonovia Ruhrstadion,Daniel Schlager,Match Report,,22,D1
Regular season,25.0,Sat,2022-03-05,18:30,Stuttgart,2.4,3–2,0.9,M'Gladbach,25000.0,Mercedes-Benz Arena,Christian Dingert,Match Report,,22,D1
Regular season,25.0,Sun,2022-03-06,17:30,Köln,1.6,0–1,2.5,Hoffenheim,37500.0,RheinEnergieSTADION,Marco Fritz,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,26.0,Sat,2022-03-12,15:30,Union Berlin,1.5,1–1,1.0,Stuttgart,16509.0,Stadion An der Alten Försterei,Robert Hartmann,Match Report,,22,D1
Regular season,26.0,Sat,2022-03-12,15:30,Hoffenheim,1.7,1–1,2.9,Bayern Munich,25600.0,PreZero Arena,Robert Schröder,Match Report,,22,D1
Regular season,26.0,Sat,2022-03-12,15:30,Freiburg,1.3,3–2,1.3,Wolfsburg,25000.0,Europa-Park Stadion,Martin Petersen,Match Report,,22,D1
Regular season,26.0,Sat,2022-03-12,18:30,M'Gladbach,1.8,2–0,0.6,Hertha BSC,30675.0,Stadion im Borussia-Park,Florian Badstübner,Match Report,,22,D1
Regular season,26.0,Sun,2022-03-13,15:30,Leverkusen,2.4,0–1,0.5,Köln,22658.0,BayArena,Sascha Stegemann,Match Report,,22,D1
Regular season,26.0,Sun,2022-03-13,17:30,Dortmund,2.0,1–0,0.7,Arminia,33000.0,Signal Iduna Park,Bastian Dankert,Match Report,,22,D1
Regular season,26.0,Sun,2022-03-13,17:30,Eint Frankfurt,1.8,2–1,1.1,Bochum,24000.0,Deutsche Bank Park,Marco Fritz,Match Report,,22,D1
Regular season,26.0,Sun,2022-03-13,19:30,Greuther Fürth,0.3,1–6,1.7,RB Leipzig,9418.0,Sportpark Ronhof Thomas Sommer,Sven Jablonski,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,25.0,Wed,2022-03-16,18:30,Mainz 05,0.9,0–1,0.8,Dortmund,25000.0,Mewa Arena,Sascha Stegemann,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,27.0,Fri,2022-03-18,20:30,Bochum,,0–2,,M'Gladbach,,Vonovia Ruhrstadion,Benjamin Cortus,Match Report,Match awarded to M'Gladbach,22,D1
Regular season,27.0,Sat,2022-03-19,15:30,Stuttgart,2.2,3–2,1.0,Augsburg,55785.0,Mercedes-Benz Arena,Patrick Ittrich,Match Report,,22,D1
Regular season,27.0,Sat,2022-03-19,15:30,Hertha BSC,1.3,3–0,0.8,Hoffenheim,25000.0,Olympiastadion Berlin,Daniel Schlager,Match Report,,22,D1
Regular season,27.0,Sat,2022-03-19,15:30,Mainz 05,4.3,4–0,0.2,Arminia,25000.0,Mewa Arena,Felix Zwayer,Match Report,,22,D1
Regular season,27.0,Sat,2022-03-19,15:30,Greuther Fürth,1.0,0–0,1.2,Freiburg,9884.0,Sportpark Ronhof Thomas Sommer,Tobias Reichel,Match Report,,22,D1
Regular season,27.0,Sat,2022-03-19,18:30,Bayern Munich,2.7,4–0,1.0,Union Berlin,37000.0,Allianz Arena,Harm Osmers,Match Report,,22,D1
Regular season,27.0,Sun,2022-03-20,15:30,RB Leipzig,1.2,0–0,0.2,Eint Frankfurt,43058.0,Red Bull Arena,Christian Dingert,Match Report,,22,D1
Regular season,27.0,Sun,2022-03-20,17:30,Wolfsburg,1.1,0–2,1.0,Leverkusen,16554.0,Volkswagen Arena,Felix Brych,Match Report,,22,D1
Regular season,27.0,Sun,2022-03-20,19:30,Köln,1.1,1–1,1.2,Dortmund,50000.0,RheinEnergieSTADION,Daniel Siebert,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,28.0,Fri,2022-04-01,20:30,Union Berlin,1.3,1–0,0.3,Köln,22012.0,Stadion An der Alten Försterei,Florian Badstübner,Match Report,,22,D1
Regular season,28.0,Sat,2022-04-02,15:30,Arminia,1.0,1–1,2.2,Stuttgart,26011.0,SchücoArena,Patrick Ittrich,Match Report,,22,D1
Regular season,28.0,Sat,2022-04-02,15:30,Hoffenheim,2.0,1–2,2.1,Bochum,15014.0,PreZero Arena,Daniel Siebert,Match Report,,22,D1
Regular season,28.0,Sat,2022-04-02,15:30,Leverkusen,1.5,2–1,0.8,Hertha BSC,23557.0,BayArena,Matthias Jöllenbeck,Match Report,,22,D1
Regular season,28.0,Sat,2022-04-02,15:30,Eint Frankfurt,1.2,0–0,0.6,Greuther Fürth,50500.0,Deutsche Bank Park,Bastian Dankert,Match Report,,22,D1
Regular season,28.0,Sat,2022-04-02,15:30,Freiburg,0.6,1–4,2.1,Bayern Munich,34700.0,Europa-Park Stadion,Christian Dingert,Match Report,,22,D1
Regular season,28.0,Sat,2022-04-02,18:30,Dortmund,0.7,1–4,1.1,RB Leipzig,81365.0,Signal Iduna Park,Marco Fritz,Match Report,,22,D1
Regular season,28.0,Sun,2022-04-03,15:30,Augsburg,1.6,3–0,1.1,Wolfsburg,23143.0,WWK Arena,Sascha Stegemann,Match Report,,22,D1
Regular season,28.0,Sun,2022-04-03,17:30,M'Gladbach,1.5,1–1,1.8,Mainz 05,44156.0,Stadion im Borussia-Park,Daniel Schlager,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,26.0,Wed,2022-04-06,18:30,Augsburg,1.8,2–1,1.8,Mainz 05,18122.0,WWK Arena,Matthias Jöllenbeck,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,29.0,Fri,2022-04-08,20:30,Stuttgart,1.7,0–2,1.9,Dortmund,58248.0,Mercedes-Benz Arena,Harm Osmers,Match Report,,22,D1
Regular season,29.0,Sat,2022-04-09,15:30,Bayern Munich,1.5,1–0,0.2,Augsburg,75000.0,Allianz Arena,Patrick Ittrich,Match Report,,22,D1
Regular season,29.0,Sat,2022-04-09,15:30,Greuther Fürth,0.5,0–2,2.7,M'Gladbach,13900.0,Sportpark Ronhof Thomas Sommer,Tobias Stieler,Match Report,,22,D1
Regular season,29.0,Sat,2022-04-09,15:30,Köln,1.8,3–2,0.9,Mainz 05,49800.0,RheinEnergieSTADION,Martin Petersen,Match Report,,22,D1
Regular season,29.0,Sat,2022-04-09,15:30,Wolfsburg,2.0,4–0,0.4,Arminia,22512.0,Volkswagen Arena,Benjamin Brand,Match Report,,22,D1
Regular season,29.0,Sat,2022-04-09,18:30,Hertha BSC,0.7,1–4,1.8,Union Berlin,74667.0,Olympiastadion Berlin,Sven Jablonski,Match Report,,22,D1
Regular season,29.0,Sun,2022-04-10,15:30,Bochum,0.7,0–0,1.4,Leverkusen,25000.0,Vonovia Ruhrstadion,Felix Zwayer,Match Report,,22,D1
Regular season,29.0,Sun,2022-04-10,17:30,Eint Frankfurt,0.9,1–2,1.0,Freiburg,47000.0,Deutsche Bank Park,Felix Brych,Match Report,,22,D1
Regular season,29.0,Sun,2022-04-10,19:30,RB Leipzig,1.5,3–0,0.2,Hoffenheim,35112.0,Red Bull Arena,Bastian Dankert,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,30.0,Sat,2022-04-16,15:30,Dortmund,3.0,6–1,1.5,Wolfsburg,79200.0,Signal Iduna Park,Robert Schröder,Match Report,,22,D1
Regular season,30.0,Sat,2022-04-16,15:30,Mainz 05,0.6,0–0,0.7,Stuttgart,30128.0,Mewa Arena,Florian Badstübner,Match Report,,22,D1
Regular season,30.0,Sat,2022-04-16,15:30,Freiburg,2.2,3–0,0.4,Bochum,34000.0,Europa-Park Stadion,Sascha Stegemann,Match Report,,22,D1
Regular season,30.0,Sat,2022-04-16,15:30,Augsburg,1.0,0–1,1.1,Hertha BSC,28533.0,WWK Arena,Marco Fritz,Match Report,,22,D1
Regular season,30.0,Sat,2022-04-16,18:30,M'Gladbach,1.2,1–3,2.0,Köln,54042.0,Stadion im Borussia-Park,Deniz Aytekin,Match Report,,22,D1
Regular season,30.0,Sun,2022-04-17,15:30,Arminia,0.4,0–3,2.7,Bayern Munich,26419.0,SchücoArena,Matthias Jöllenbeck,Match Report,,22,D1
Regular season,30.0,Sun,2022-04-17,17:30,Union Berlin,1.1,2–0,0.5,Eint Frankfurt,22000.0,Stadion An der Alten Försterei,Frank Willenborg,Match Report,,22,D1
Regular season,30.0,Sun,2022-04-17,17:30,Hoffenheim,1.0,0–0,0.3,Greuther Fürth,16110.0,PreZero Arena,Felix Zwayer,Match Report,,22,D1
Regular season,30.0,Sun,2022-04-17,19:30,Leverkusen,0.8,0–1,0.5,RB Leipzig,26119.0,BayArena,Daniel Siebert,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,31.0,Fri,2022-04-22,20:30,Wolfsburg,3.7,5–0,0.7,Mainz 05,19055.0,Volkswagen Arena,Harm Osmers,Match Report,,22,D1
Regular season,31.0,Sat,2022-04-23,15:30,Eint Frankfurt,1.3,2–2,0.7,Hoffenheim,50500.0,Deutsche Bank Park,Sven Jablonski,Match Report,,22,D1
Regular season,31.0,Sat,2022-04-23,15:30,Köln,2.0,3–1,0.9,Arminia,50000.0,RheinEnergieSTADION,Tobias Stieler,Match Report,,22,D1
Regular season,31.0,Sat,2022-04-23,15:30,Freiburg,2.3,3–3,1.6,M'Gladbach,34700.0,Europa-Park Stadion,Benjamin Brand,Match Report,,22,D1
Regular season,31.0,Sat,2022-04-23,15:30,RB Leipzig,0.6,1–2,1.4,Union Berlin,45770.0,Red Bull Arena,Daniel Schlager,Match Report,,22,D1
Regular season,31.0,Sat,2022-04-23,15:30,Greuther Fürth,0.9,1–4,2.5,Leverkusen,11579.0,Sportpark Ronhof Thomas Sommer,Tobias Reichel,Match Report,,22,D1
Regular season,31.0,Sat,2022-04-23,18:30,Bayern Munich,1.7,3–1,1.3,Dortmund,75000.0,Allianz Arena,Daniel Siebert,Match Report,,22,D1
Regular season,31.0,Sun,2022-04-24,15:30,Bochum,1.1,0–2,1.9,Augsburg,23500.0,Vonovia Ruhrstadion,Bastian Dankert,Match Report,,22,D1
Regular season,31.0,Sun,2022-04-24,17:30,Hertha BSC,1.4,2–0,0.6,Stuttgart,54589.0,Olympiastadion Berlin,Felix Brych,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,32.0,Fri,2022-04-29,20:30,Union Berlin,1.4,1–1,0.3,Greuther Fürth,22012.0,Stadion An der Alten Försterei,Patrick Ittrich,Match Report,,22,D1
Regular season,32.0,Sat,2022-04-30,15:30,Dortmund,4.0,3–4,1.6,Bochum,81365.0,Signal Iduna Park,Robert Hartmann,Match Report,,22,D1
Regular season,32.0,Sat,2022-04-30,15:30,Stuttgart,0.8,1–1,1.4,Wolfsburg,55000.0,Mercedes-Benz Arena,Sven Jablonski,Match Report,,22,D1
Regular season,32.0,Sat,2022-04-30,15:30,Arminia,0.5,1–1,1.5,Hertha BSC,26021.0,SchücoArena,Deniz Aytekin,Match Report,,22,D1
Regular season,32.0,Sat,2022-04-30,15:30,Augsburg,1.7,1–4,2.5,Köln,29511.0,WWK Arena,Robert Schröder,Match Report,,22,D1
Regular season,32.0,Sat,2022-04-30,15:30,Mainz 05,3.3,3–1,1.4,Bayern Munich,33305.0,Mewa Arena,Sascha Stegemann,Match Report,,22,D1
Regular season,32.0,Sat,2022-04-30,18:30,Hoffenheim,2.0,3–4,2.4,Freiburg,23627.0,PreZero Arena,Marco Fritz,Match Report,,22,D1
Regular season,32.0,Mon,2022-05-02,20:30,M'Gladbach,1.5,3–1,1.1,RB Leipzig,35324.0,Stadion im Borussia-Park,Martin Petersen,Match Report,,22,D1
Regular season,32.0,Mon,2022-05-02,20:30,Leverkusen,1.8,2–0,0.3,Eint Frankfurt,26492.0,BayArena,Benjamin Cortus,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,33.0,Fri,2022-05-06,20:30,Bochum,2.1,2–1,0.8,Arminia,25000.0,Vonovia Ruhrstadion,Robert Schröder,Match Report,,22,D1
Regular season,33.0,Sat,2022-05-07,15:30,Hoffenheim,2.5,2–4,4.0,Leverkusen,20033.0,PreZero Arena,Frank Willenborg,Match Report,,22,D1
Regular season,33.0,Sat,2022-05-07,15:30,Köln,1.2,0–1,1.1,Wolfsburg,50000.0,RheinEnergieSTADION,Tobias Stieler,Match Report,,22,D1
Regular season,33.0,Sat,2022-05-07,15:30,Greuther Fürth,1.3,1–3,1.5,Dortmund,16600.0,Sportpark Ronhof Thomas Sommer,Christian Dingert,Match Report,,22,D1
Regular season,33.0,Sat,2022-05-07,15:30,Freiburg,1.8,1–4,2.0,Union Berlin,34700.0,Europa-Park Stadion,Felix Brych,Match Report,,22,D1
Regular season,33.0,Sat,2022-05-07,18:30,Hertha BSC,1.1,1–2,0.7,Mainz 05,71548.0,Olympiastadion Berlin,Patrick Ittrich,Match Report,,22,D1
Regular season,33.0,Sun,2022-05-08,15:30,Eint Frankfurt,0.8,1–1,1.4,M'Gladbach,51500.0,Deutsche Bank Park,Felix Zwayer,Match Report,,22,D1
Regular season,33.0,Sun,2022-05-08,17:30,Bayern Munich,2.6,2–2,1.5,Stuttgart,75000.0,Allianz Arena,Deniz Aytekin,Match Report,,22,D1
Regular season,33.0,Sun,2022-05-08,19:30,RB Leipzig,3.2,4–0,0.3,Augsburg,37029.0,Red Bull Arena,Bastian Dankert,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
Regular season,34.0,Sat,2022-05-14,15:30,Wolfsburg,1.5,2–2,2.1,Bayern Munich,30000.0,Volkswagen Arena,Robert Hartmann,Match Report,,22,D1
Regular season,34.0,Sat,2022-05-14,15:30,Stuttgart,3.9,2–1,1.2,Köln,52230.0,Mercedes-Benz Arena,Robert Schröder,Match Report,,22,D1
Regular season,34.0,Sat,2022-05-14,15:30,Leverkusen,2.2,2–1,1.1,Freiburg,30210.0,BayArena,Sven Jablonski,Match Report,,22,D1
Regular season,34.0,Sat,2022-05-14,15:30,Dortmund,1.3,2–1,1.0,Hertha BSC,80500.0,Signal Iduna Park,Tobias Stieler,Match Report,,22,D1
Regular season,34.0,Sat,2022-05-14,15:30,Mainz 05,1.3,2–2,1.6,Eint Frankfurt,33000.0,Mewa Arena,Martin Petersen,Match Report,,22,D1
Regular season,34.0,Sat,2022-05-14,15:30,M'Gladbach,3.2,5–1,1.6,Hoffenheim,50395.0,Stadion im Borussia-Park,Harm Osmers,Match Report,,22,D1
Regular season,34.0,Sat,2022-05-14,15:30,Union Berlin,2.6,3–2,0.2,Bochum,22012.0,Stadion An der Alten Försterei,Marco Fritz,Match Report,,22,D1
Regular season,34.0,Sat,2022-05-14,15:30,Augsburg,1.1,2–1,0.5,Greuther Fürth,27907.0,WWK Arena,Tobias Reichel,Match Report,,22,D1
Regular season,34.0,Sat,2022-05-14,15:30,Arminia,1.6,1–1,3.0,RB Leipzig,22719.0,SchücoArena,Daniel Siebert,Match Report,,22,D1
,,,,,,,,,,,,,,,22,D1
German 1/2 Relegation/Promotion Play-offs,,Thu,2022-05-19,20:30,Hertha BSC,,0–1,,Hamburger SV,75500.0,Olympiastadion Berlin,,Match Report,Leg 1 of 2,22,D1
German 1/2 Relegation/Promotion Play-offs,,Mon,2022-05-23,20:30,Hamburger SV,,0–2,,Hertha BSC,57000.0,Volksparkstadion,,Match Report,Leg 2 of 2; Hertha BSC won,22,D1
