Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
19.0,Sat,2020-02-01,15:30,Portimonense,0.5,0–1,1.1,Tondela,2241.0,Estádio do Portimonense SC,João Pinheiro,Match Report,,20,P1
19.0,Sat,2020-02-01,18:00,Vitória Setúbal,0.3,0–4,1.7,Porto,7390.0,Estádio do Bonfim,Manuel Mota,Match Report,,20,P1
19.0,Sun,2020-02-02,15:00,Gil Vicente FC,0.9,1–5,1.7,Moreirense,4880.0,Estádio Cidade de Barcelos,Tiago Martins,Match Report,,20,P1
19.0,Sun,2020-02-02,15:00,Marítimo,1.1,1–2,0.7,Aves,5775.0,Estádio dos Barreiros,Vitor Ferreira Fernandes,Match Report,,20,P1
19.0,Sun,2020-02-02,16:30,Santa Clara,2.5,2–1,1.0,Paços,1001.0,Estádio de São Miguel,João Bento,Match Report,,20,P1
19.0,Sun,2020-02-02,17:30,Braga,1.3,1–0,0.9,Sporting CP,18379.0,Estádio Municipal de Braga,Jorge de Sousa,Match Report,,20,P1
19.0,Sun,2020-02-02,20:00,Boavista,0.8,2–0,1.6,Vitória,14090.0,Estádio do Bessa Século XXI,Carlos Xistra,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
20.0,Fri,2020-02-07,20:30,Paços,1.3,0–1,1.5,Boavista,3105.0,Estádio da Capital do Móvel,Luís Godinho,Match Report,,20,P1
20.0,Sat,2020-02-08,15:30,B-SAD,1.0,0–2,1.1,Santa Clara,2308.0,Estádio Nacional,Hélder Malheiro,Match Report,,20,P1
20.0,Sat,2020-02-08,15:30,Famalicão,0.2,0–7,3.7,Vitória,4296.0,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,,20,P1
20.0,Sat,2020-02-08,18:00,Braga,0.7,2–2,1.9,Gil Vicente FC,13633.0,Estádio Municipal de Braga,Rui Costa,Match Report,,20,P1
20.0,Sat,2020-02-08,20:30,Porto,2.4,3–2,1.7,Benfica,49227.0,Estádio Do Dragão,Artur Soares Dias,Match Report,,20,P1
20.0,Sun,2020-02-09,15:00,Tondela,0.8,0–0,0.4,Marítimo,1574.0,Estádio João Cardoso,André Narciso,Match Report,,20,P1
20.0,Sun,2020-02-09,15:00,Moreirense,3.0,1–1,0.7,Vitória Setúbal,2100.0,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,Match Report,,20,P1
20.0,Sun,2020-02-09,17:30,Sporting CP,1.5,2–1,0.5,Portimonense,28763.0,Estádio José Alvalade,Hugo Miguel,Match Report,,20,P1
20.0,Sun,2020-02-09,20:00,Aves,0.6,0–4,2.7,Rio Ave,1289.0,Estádio Clube Desportivo das Aves,Manuel Oliveira,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
21.0,Fri,2020-02-14,20:30,Vitória Setúbal,0.8,1–2,0.7,Gil Vicente FC,2979.0,Estádio do Bonfim,Gustavo Correia,Match Report,,20,P1
21.0,Sat,2020-02-15,14:30,Santa Clara,2.4,1–0,0.2,Tondela,2215.0,Estádio de São Miguel,Jorge de Sousa,Match Report,,20,P1
21.0,Sat,2020-02-15,15:30,Portimonense,1.6,1–1,1.2,Moreirense,2493.0,Estádio do Portimonense SC,André Narciso,Match Report,,20,P1
21.0,Sat,2020-02-15,18:00,Benfica,1.7,0–1,1.2,Braga,59371.0,Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,,20,P1
21.0,Sat,2020-02-15,20:30,Rio Ave,1.5,1–1,1.1,Sporting CP,4434.0,Estádio do Rio Ave Futebol Clube,Fábio Veríssimo,Match Report,,20,P1
21.0,Sun,2020-02-16,15:00,Boavista,1.3,1–2,1.7,B-SAD,16900.0,Estádio do Bessa Século XXI,Vitor Ferreira Fernandes,Match Report,,20,P1
21.0,Sun,2020-02-16,15:00,Marítimo,1.0,3–0,1.0,Paços,5390.0,Estádio dos Barreiros,Manuel Mota,Match Report,,20,P1
21.0,Sun,2020-02-16,17:30,Vitória,1.5,1–2,1.2,Porto,23896.0,Estádio Dom Afonso Henriques,Luís Godinho,Match Report,,20,P1
21.0,Sun,2020-02-16,20:00,Famalicão,2.0,1–1,1.5,Aves,2926.0,Estádio Municipal 22 de Junho,Artur Soares Dias,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
22.0,Fri,2020-02-21,20:30,Aves,1.2,0–2,1.4,Vitória,3818.0,Estádio Clube Desportivo das Aves,Rui Costa,Match Report,,20,P1
22.0,Sat,2020-02-22,18:00,Tondela,1.0,1–2,1.6,Rio Ave,1859.0,Estádio João Cardoso,Manuel Mota,Match Report,,20,P1
22.0,Sat,2020-02-22,20:30,B-SAD,0.8,1–0,1.2,Marítimo,1955.0,Estádio Nacional,Artur Soares Dias,Match Report,,20,P1
22.0,Sun,2020-02-23,15:00,Paços,0.5,2–1,1.7,Famalicão,3445.0,Estádio da Capital do Móvel,António Nobre,Match Report,,20,P1
22.0,Sun,2020-02-23,15:00,Moreirense,1.3,2–1,1.2,Santa Clara,2148.0,P.D. Comendador Joaquim de Almeida Freit...,Iancu Vasilica,Match Report,,20,P1
22.0,Sun,2020-02-23,17:30,Sporting CP,1.8,2–0,1.0,Boavista,29171.0,Estádio José Alvalade,Nuno Almeida,Match Report,,20,P1
22.0,Sun,2020-02-23,20:00,Braga,3.1,3–1,0.8,Vitória Setúbal,11185.0,Estádio Municipal de Braga,Hélder Malheiro,Match Report,,20,P1
22.0,Sun,2020-02-23,20:30,Porto,2.0,1–0,1.3,Portimonense,40129.0,Estádio Do Dragão,Hugo Miguel,Match Report,,20,P1
22.0,Mon,2020-02-24,19:30,Gil Vicente FC,1.2,0–1,1.2,Benfica,11986.0,Estádio Cidade de Barcelos,Luís Godinho,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
23.0,Fri,2020-02-28,20:30,Portimonense,0.8,0–0,1.5,Vitória Setúbal,2522.0,Estádio do Portimonense SC,Manuel Mota,Match Report,,20,P1
23.0,Sat,2020-02-29,18:00,Rio Ave,1.1,0–0,0.2,B-SAD,2289.0,Estádio do Rio Ave Futebol Clube,Jorge de Sousa,Match Report,,20,P1
23.0,Sat,2020-02-29,20:30,Boavista,1.1,0–1,1.4,Gil Vicente FC,9558.0,Estádio do Bessa Século XXI,Hélder Malheiro,Match Report,,20,P1
23.0,Sun,2020-03-01,15:00,Aves,0.7,1–3,1.5,Paços,1779.0,Estádio Clube Desportivo das Aves,João Pinheiro,Match Report,,20,P1
23.0,Sun,2020-03-01,17:30,Marítimo,1.7,1–2,2.5,Braga,6530.0,Estádio dos Barreiros,Tiago Martins,Match Report,,20,P1
23.0,Sun,2020-03-01,20:00,Vitória,1.0,2–0,1.0,Tondela,12711.0,Estádio Dom Afonso Henriques,Manuel Oliveira,Match Report,,20,P1
23.0,Mon,2020-03-02,18:30,Santa Clara,0.5,0–2,1.8,Porto,6271.0,Estádio de São Miguel,Carlos Xistra,Match Report,,20,P1
23.0,Mon,2020-03-02,20:45,Benfica,3.4,1–1,2.0,Moreirense,40861.0,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,Match Report,,20,P1
23.0,Tue,2020-03-03,20:00,Famalicão,0.9,3–1,1.3,Sporting CP,3824.0,Estádio Municipal 22 de Junho,Luís Godinho,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
24.0,Fri,2020-03-06,20:30,Braga,3.9,3–1,1.0,Portimonense,8684.0,Estádio Municipal de Braga,Fábio Veríssimo,Match Report,,20,P1
24.0,Sat,2020-03-07,15:30,Tondela,1.3,1–1,0.9,Boavista,1701.0,Estádio João Cardoso,Gustavo Correia,Match Report,,20,P1
24.0,Sat,2020-03-07,18:00,Vitória Setúbal,0.6,1–1,2.2,Benfica,9152.0,Estádio do Bonfim,João Pinheiro,Match Report,,20,P1
24.0,Sat,2020-03-07,20:30,Porto,1.3,1–1,1.2,Rio Ave,38219.0,Estádio Do Dragão,Artur Soares Dias,Match Report,,20,P1
24.0,Sun,2020-03-08,15:00,Moreirense,1.9,2–0,0.8,Marítimo,1580.0,P.D. Comendador Joaquim de Almeida Freit...,João Bento,Match Report,,20,P1
24.0,Sun,2020-03-08,15:00,B-SAD,1.2,0–0,0.8,Famalicão,2308.0,Estádio Nacional,André Narciso,Match Report,,20,P1
24.0,Sun,2020-03-08,17:00,Gil Vicente FC,0.5,1–1,0.2,Santa Clara,4118.0,Estádio Cidade de Barcelos,Nuno Almeida,Match Report,,20,P1
24.0,Sun,2020-03-08,17:30,Sporting CP,2.3,2–0,0.1,Aves,26272.0,Estádio José Alvalade,Manuel Oliveira,Match Report,,20,P1
24.0,Sun,2020-03-08,20:00,Paços,1.0,1–2,1.2,Vitória,4105.0,Estádio da Capital do Móvel,Vitor Ferreira Fernandes,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
25.0,Wed,2020-06-03,19:00,Portimonense,0.2,1–0,0.3,Gil Vicente FC,,Estádio do Portimonense SC,Hugo Miguel,Match Report,,20,P1
25.0,Wed,2020-06-03,21:15,Famalicão,1.1,2–1,2.1,Porto,,Estádio Municipal 22 de Junho,Nuno Almeida,Match Report,,20,P1
25.0,Thu,2020-06-04,18:00,Marítimo,2.0,1–1,1.4,Vitória Setúbal,,Estádio dos Barreiros,Manuel Oliveira,Match Report,,20,P1
25.0,Thu,2020-06-04,19:15,Benfica,2.0,0–0,0.2,Tondela,,Estádio do Sport Lisboa e Benfica,Manuel Mota,Match Report,,20,P1
25.0,Thu,2020-06-04,21:15,Vitória,1.5,2–2,2.1,Sporting CP,,Estádio Dom Afonso Henriques,Carlos Xistra,Match Report,,20,P1
25.0,Fri,2020-06-05,18:00,Santa Clara,2.5,3–2,1.5,Braga,,Estádio de São Miguel,Artur Soares Dias,Match Report,,20,P1
25.0,Fri,2020-06-05,21:15,Aves,0.5,0–2,0.8,B-SAD,,Estádio Clube Desportivo das Aves,João Pinheiro,Match Report,,20,P1
25.0,Sat,2020-06-06,21:15,Boavista,2.4,0–1,0.6,Moreirense,,Estádio do Bessa Século XXI,Vitor Ferreira Fernandes,Match Report,,20,P1
25.0,Sun,2020-06-07,21:00,Rio Ave,3.0,2–3,1.1,Paços,,Estádio do Rio Ave Futebol Clube,Tiago Martins,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
26.0,Tue,2020-06-09,21:00,Gil Vicente FC,0.2,1–3,1.4,Famalicão,,Estádio Cidade de Barcelos,Hélder Malheiro,Match Report,,20,P1
26.0,Wed,2020-06-10,17:00,Vitória Setúbal,0.8,2–2,1.4,Santa Clara,,Estádio do Bonfim,Cláudio Ruivo Pereira,Match Report,,20,P1
26.0,Wed,2020-06-10,19:15,Portimonense,0.8,2–2,1.1,Benfica,,Estádio do Portimonense SC,Carlos Xistra,Match Report,,20,P1
26.0,Wed,2020-06-10,21:30,Porto,1.1,1–0,1.1,Marítimo,,Estádio Do Dragão,Tiago Martins,Match Report,,20,P1
26.0,Thu,2020-06-11,19:00,B-SAD,0.4,1–1,0.9,Vitória,,Estádio Nacional,Iancu Vasilica,Match Report,,20,P1
26.0,Thu,2020-06-11,21:15,Tondela,0.6,2–0,0.8,Aves,,Estádio João Cardoso,Rui Oliveira,Match Report,,20,P1
26.0,Fri,2020-06-12,19:00,Moreirense,0.8,0–1,1.4,Rio Ave,,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,,20,P1
26.0,Fri,2020-06-12,21:15,Sporting CP,0.6,1–0,0.8,Paços,,Estádio José Alvalade,Rui Costa,Match Report,,20,P1
26.0,Sat,2020-06-13,21:00,Braga,0.7,0–1,1.1,Boavista,,Estádio Municipal de Braga,Luís Godinho,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
27.0,Mon,2020-06-15,19:00,Marítimo,1.9,2–1,1.5,Gil Vicente FC,,Estádio dos Barreiros,João Bento,Match Report,,20,P1
27.0,Tue,2020-06-16,18:00,Santa Clara,1.4,1–1,0.5,Portimonense,,Cidade do Futebol,Gustavo Correia,Match Report,,20,P1
27.0,Tue,2020-06-16,21:15,Aves,0.2,0–0,2.5,Porto,,Estádio Clube Desportivo das Aves,Carlos Xistra,Match Report,,20,P1
27.0,Wed,2020-06-17,19:00,Paços,2.2,2–1,0.4,B-SAD,,Estádio da Capital do Móvel,Artur Soares Dias,Match Report,,20,P1
27.0,Wed,2020-06-17,21:15,Rio Ave,0.8,1–2,2.0,Benfica,,Estádio do Rio Ave Futebol Clube,Luís Godinho,Match Report,,20,P1
27.0,Thu,2020-06-18,19:00,Boavista,1.0,3–1,0.8,Vitória Setúbal,,Estádio do Bessa Século XXI,António Nobre,Match Report,,20,P1
27.0,Thu,2020-06-18,21:15,Sporting CP,1.6,2–0,0.4,Tondela,,Estádio José Alvalade,Manuel Oliveira,Match Report,,20,P1
27.0,Fri,2020-06-19,19:00,Vitória,1.7,1–1,1.4,Moreirense,,Estádio Dom Afonso Henriques,João Pinheiro,Match Report,,20,P1
27.0,Fri,2020-06-19,21:15,Famalicão,0.3,0–0,0.8,Braga,,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
28.0,Sun,2020-06-21,21:00,Gil Vicente FC,2.6,3–0,1.2,Aves,,Estádio Cidade de Barcelos,André Narciso,Match Report,,20,P1
28.0,Mon,2020-06-22,21:00,Portimonense,2.1,3–2,1.0,Marítimo,,Estádio do Portimonense SC,Manuel Mota,Match Report,,20,P1
28.0,Tue,2020-06-23,19:00,Vitória Setúbal,0.3,1–2,3.1,Rio Ave,,Estádio do Bonfim,Vitor Ferreira Fernandes,Match Report,,20,P1
28.0,Tue,2020-06-23,19:15,Benfica,1.7,3–4,1.7,Santa Clara,,Estádio do Sport Lisboa e Benfica,João Pinheiro,Match Report,,20,P1
28.0,Tue,2020-06-23,21:15,Porto,2.9,4–0,0.2,Boavista,,Estádio Do Dragão,Artur Soares Dias,Match Report,,20,P1
28.0,Wed,2020-06-24,19:00,Tondela,2.5,1–3,1.0,Paços,,Estádio João Cardoso,Hugo Miguel,Match Report,,20,P1
28.0,Wed,2020-06-24,21:15,Moreirense,1.2,1–1,1.5,Famalicão,,P.D. Comendador Joaquim de Almeida Freit...,António Nobre,Match Report,,20,P1
28.0,Thu,2020-06-25,21:00,Braga,0.9,3–2,1.7,Vitória,,Estádio Municipal de Braga,Tiago Martins,Match Report,,20,P1
28.0,Fri,2020-06-26,19:15,B-SAD,0.9,1–3,1.8,Sporting CP,,Estádio Nacional,Hélder Malheiro,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
29.0,Sun,2020-06-28,21:00,Boavista,1.0,1–0,1.1,Santa Clara,,Estádio do Bessa Século XXI,André Narciso,Match Report,,20,P1
29.0,Mon,2020-06-29,17:00,Aves,0.6,0–1,1.0,Moreirense,,Estádio Clube Desportivo das Aves,Cláudio Ruivo Pereira,Match Report,,20,P1
29.0,Mon,2020-06-29,18:00,Marítimo,1.4,2–0,1.8,Benfica,,Estádio dos Barreiros,Hélder Malheiro,Match Report,,20,P1
29.0,Mon,2020-06-29,21:15,Paços,0.9,0–1,0.8,Porto,,Estádio da Capital do Móvel,Luís Godinho,Match Report,,20,P1
29.0,Tue,2020-06-30,17:00,Famalicão,1.3,0–1,2.1,Portimonense,,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,,20,P1
29.0,Tue,2020-06-30,19:15,Vitória,1.9,2–0,0.3,Vitória Setúbal,,Estádio Dom Afonso Henriques,Gustavo Correia,Match Report,,20,P1
29.0,Tue,2020-06-30,21:30,Rio Ave,2.0,4–3,1.6,Braga,,Estádio do Rio Ave Futebol Clube,Nuno Almeida,Match Report,,20,P1
29.0,Wed,2020-07-01,19:00,B-SAD,1.4,1–1,1.1,Tondela,,Estádio Nacional,Rui Costa,Match Report,,20,P1
29.0,Wed,2020-07-01,21:15,Sporting CP,1.6,2–1,1.2,Gil Vicente FC,,Estádio José Alvalade,Rui Oliveira,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
30.0,Fri,2020-07-03,18:15,Santa Clara,0.8,0–1,2.1,Marítimo,,Cidade do Futebol,Carlos Xistra,Match Report,,20,P1
30.0,Sat,2020-07-04,17:00,Vitória Setúbal,0.9,2–3,2.3,Paços,,Estádio do Bonfim,João Pinheiro,Match Report,,20,P1
30.0,Sat,2020-07-04,19:15,Portimonense,1.2,0–1,0.4,Vitória,,Estádio do Portimonense SC,Hugo Miguel,Match Report,,20,P1
30.0,Sat,2020-07-04,21:15,Benfica,1.8,3–1,0.3,Boavista,,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,Match Report,,20,P1
30.0,Sat,2020-07-04,21:30,Braga,2.3,4–0,0.3,Aves,,Estádio Municipal de Braga,Manuel Mota,Match Report,,20,P1
30.0,Sun,2020-07-05,17:00,Gil Vicente FC,0.4,1–0,0.8,Rio Ave,,Estádio Cidade de Barcelos,Iancu Vasilica,Match Report,,20,P1
30.0,Sun,2020-07-05,19:15,Tondela,2.1,0–1,0.7,Famalicão,,Estádio João Cardoso,Artur Soares Dias,Match Report,,20,P1
30.0,Sun,2020-07-05,21:30,Porto,2.2,5–0,0.5,B-SAD,,Estádio Do Dragão,Rui Oliveira,Match Report,,20,P1
30.0,Mon,2020-07-06,21:00,Moreirense,1.3,0–0,0.7,Sporting CP,,P.D. Comendador Joaquim de Almeida Freit...,Tiago Martins,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
31.0,Wed,2020-07-08,19:00,Boavista,0.4,0–1,1.3,Marítimo,,Estádio do Bessa Século XXI,Nuno Almeida,Match Report,,20,P1
31.0,Wed,2020-07-08,21:15,Aves,1.2,1–0,1.5,Vitória Setúbal,,Estádio Clube Desportivo das Aves,João Bento,Match Report,,20,P1
31.0,Thu,2020-07-09,17:00,Rio Ave,1.3,2–1,0.6,Portimonense,,Estádio do Rio Ave Futebol Clube,Rui Costa,Match Report,,20,P1
31.0,Thu,2020-07-09,19:15,Tondela,1.4,1–3,2.2,Porto,,Estádio João Cardoso,Fábio Veríssimo,Match Report,,20,P1
31.0,Thu,2020-07-09,21:30,Famalicão,0.7,1–1,2.4,Benfica,,Estádio Municipal 22 de Junho,Jorge de Sousa,Match Report,,20,P1
31.0,Fri,2020-07-10,17:00,Vitória,1.4,1–2,0.5,Gil Vicente FC,,Estádio Dom Afonso Henriques,Vitor Ferreira Fernandes,Match Report,,20,P1
31.0,Fri,2020-07-10,19:15,Sporting CP,1.3,1–0,0.7,Santa Clara,,Estádio José Alvalade,António Nobre,Match Report,,20,P1
31.0,Fri,2020-07-10,21:30,Paços,1.0,1–5,3.2,Braga,,Estádio da Capital do Móvel,Carlos Xistra,Match Report,,20,P1
31.0,Sat,2020-07-11,19:15,B-SAD,1.7,0–1,1.7,Moreirense,,Estádio Nacional,Luís Godinho,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
32.0,Mon,2020-07-13,19:00,Marítimo,1.4,0–0,1.0,Rio Ave,,Estádio dos Barreiros,Cláudio Ruivo Pereira,Match Report,,20,P1
32.0,Mon,2020-07-13,21:15,Vitória Setúbal,1.0,1–2,1.3,Famalicão,,Estádio do Bonfim,Hélder Malheiro,Match Report,,20,P1
32.0,Tue,2020-07-14,16:00,Santa Clara,1.0,3–0,0.9,Aves,,Cidade do Futebol,Gustavo Correia,Match Report,,20,P1
32.0,Tue,2020-07-14,19:15,Portimonense,2.4,2–1,0.9,Boavista,,Estádio do Portimonense SC,Manuel Mota,Match Report,,20,P1
32.0,Tue,2020-07-14,21:30,Gil Vicente FC,1.2,3–2,1.6,Tondela,,Estádio Cidade de Barcelos,Jorge de Sousa,Match Report,,20,P1
32.0,Tue,2020-07-14,21:30,Benfica,1.2,2–0,1.1,Vitória,,Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,,20,P1
32.0,Wed,2020-07-15,17:00,Moreirense,1.4,1–1,0.2,Paços,,P.D. Comendador Joaquim de Almeida Freit...,Rui Costa,Match Report,,20,P1
32.0,Wed,2020-07-15,19:15,Braga,2.6,1–1,0.6,B-SAD,,Estádio Municipal de Braga,André Narciso,Match Report,,20,P1
32.0,Wed,2020-07-15,21:30,Porto,1.3,2–0,0.6,Sporting CP,,Estádio Do Dragão,João Pinheiro,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
33.0,Sat,2020-07-18,19:00,Rio Ave,3.0,2–2,1.6,Santa Clara,,Estádio do Rio Ave Futebol Clube,Rui Oliveira,Match Report,,20,P1
33.0,Sat,2020-07-18,21:15,Famalicão,1.6,2–2,1.6,Boavista,,Estádio Municipal 22 de Junho,Cláudio Ruivo Pereira,Match Report,,20,P1
33.0,Sun,2020-07-19,19:00,B-SAD,0.7,1–0,0.4,Gil Vicente FC,,Estádio Nacional,Manuel Oliveira,Match Report,,20,P1
33.0,Sun,2020-07-19,21:15,Vitória,2.0,1–0,1.2,Marítimo,,Estádio Dom Afonso Henriques,Luís Godinho,Match Report,,20,P1
33.0,Mon,2020-07-20,17:00,Paços,2.0,2–1,0.4,Portimonense,,Estádio da Capital do Móvel,João Pinheiro,Match Report,,20,P1
33.0,Mon,2020-07-20,19:15,Tondela,1.6,1–0,0.4,Braga,,Estádio João Cardoso,Artur Soares Dias,Match Report,,20,P1
33.0,Mon,2020-07-20,21:15,Porto,4.3,6–1,0.6,Moreirense,,Estádio Do Dragão,Carlos Xistra,Match Report,,20,P1
33.0,Tue,2020-07-21,19:00,Sporting CP,0.5,0–0,0.1,Vitória Setúbal,,Estádio José Alvalade,Nuno Almeida,Match Report,,20,P1
33.0,Tue,2020-07-21,21:15,Aves,0.3,0–4,4.3,Benfica,,Estádio Clube Desportivo das Aves,António Nobre,Match Report,,20,P1
,,,,,,,,,,,,,,20,P1
34.0,Fri,2020-07-24,19:00,Santa Clara,1.8,2–2,1.2,Vitória,,Cidade do Futebol,João Bento,Match Report,,20,P1
34.0,Fri,2020-07-24,21:15,Gil Vicente FC,1.7,3–3,1.6,Paços,,Estádio Cidade de Barcelos,Iancu Vasilica,Match Report,,20,P1
34.0,Sat,2020-07-25,19:00,Marítimo,0.7,3–3,1.6,Famalicão,,Estádio dos Barreiros,Tiago Martins,Match Report,,20,P1
34.0,Sat,2020-07-25,19:00,Boavista,0.5,0–2,1.8,Rio Ave,,Estádio do Bessa Século XXI,Manuel Oliveira,Match Report,,20,P1
34.0,Sat,2020-07-25,21:15,Braga,1.3,2–1,1.5,Porto,,Estádio Municipal de Braga,Jorge de Sousa,Match Report,,20,P1
34.0,Sat,2020-07-25,21:15,Benfica,2.0,2–1,1.2,Sporting CP,,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,Match Report,,20,P1
34.0,Sun,2020-07-26,19:30,Vitória Setúbal,0.9,2–0,0.8,B-SAD,,Estádio do Bonfim,Artur Soares Dias,Match Report,,20,P1
34.0,Sun,2020-07-26,19:30,Portimonense,1.5,2–0,0.8,Aves,,Estádio do Portimonense SC,Hugo Miguel,Match Report,,20,P1
34.0,Sun,2020-07-26,19:30,Moreirense,0.9,1–2,3.2,Tondela,,P.D. Comendador Joaquim de Almeida Freit...,Luís Godinho,Match Report,,20,P1
