Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,6.0,Sun,2017-09-17,13:30,Darmstadt 98,4–3,Arminia,15700.0,Jonathan-Heimes-Stadion am Böllenfalltor,Florian Badstübner,Match Report,,18,D2
Regular season,6.0,Sun,2017-09-17,13:30,Bochum,1–2,Heidenheim,13236.0,Vonovia Ruhrstadion,Lasse Koslowski,Match Report,,18,D2
Regular season,6.0,Sun,2017-09-17,13:30,Greuther Fürth,3–1,Düsseldorf,8535.0,Sportpark Ronhof Thomas Sommer,Martin Petersen,Match Report,,18,D2
Regular season,6.0,Sun,2017-09-17,13:30,Jahn R'burg,0–2,Dresden,14831.0,Continental Arena,Christof Günsch,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,7.0,Tue,2017-09-19,18:30,Sandhausen,1–0,Union Berlin,4893.0,Hardtwaldstadion,Alexander Sather,Match Report,,18,D2
Regular season,7.0,Tue,2017-09-19,18:30,Kaiserslautern,0–2,Erzgebirge Aue,16613.0,Fritz-Walter-Stadion,Martin Thomsen,Match Report,,18,D2
Regular season,7.0,Tue,2017-09-19,18:30,Ingolstadt 04,2–2,MSV Duisburg,8199.0,Audi-Sportpark,Frank Willenborg,Match Report,,18,D2
Regular season,7.0,Tue,2017-09-19,18:30,Holstein Kiel,0–1,St. Pauli,11935.0,Holstein-Stadion,Harm Osmers,Match Report,,18,D2
Regular season,7.0,Wed,2017-09-20,18:30,Düsseldorf,1–0,Jahn R'burg,19380.0,Merkur Spielarena,Robert Kempter,Match Report,,18,D2
Regular season,7.0,Wed,2017-09-20,18:30,Heidenheim,2–2,Darmstadt 98,10500.0,Voith-Arena,Patrick Alt,Match Report,,18,D2
Regular season,7.0,Wed,2017-09-20,18:30,Braunschweig,3–0,Greuther Fürth,18785.0,Eintracht-Stadion,Matthias Jöllenbeck,Match Report,,18,D2
Regular season,7.0,Wed,2017-09-20,18:30,Dresden,0–2,Arminia,26864.0,DDV-Stadion,Benedikt Kempkes,Match Report,,18,D2
Regular season,7.0,Thu,2017-09-21,20:30,Nürnberg,3–1,Bochum,21872.0,Max-Morlock-Stadion,Florian Heft,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,8.0,Fri,2017-09-22,18:30,Erzgebirge Aue,1–0,Sandhausen,6800.0,Sparkassen-Erzgebirgsstadion,Thorben Siewer,Match Report,,18,D2
Regular season,8.0,Fri,2017-09-22,18:30,MSV Duisburg,1–3,Holstein Kiel,13578.0,Schauinsland-Reisen-Arena,Benjamin Cortus,Match Report,,18,D2
Regular season,8.0,Sat,2017-09-23,13:00,Arminia,1–1,Heidenheim,15184.0,SchücoArena,Aarne Aarnink,Match Report,,18,D2
