Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,18.0,Sat,2021-12-11,19:00,Valenciennes,1–4,Paris FC,7572.0,Stade Nungesser,Arnaud Baert,Match Report,,22,F2
Regular season,18.0,Sat,2021-12-11,19:00,Pau FC,1–2,Quevilly-Rouen,2171.0,Stade Nouste Camp,Gaël Angoula,Match Report,,22,F2
Regular season,18.0,Sat,2021-12-11,19:00,Bastia,2–2,Sochaux,7611.0,Stade Armand Césari,Aurélien Petit,Match Report,,22,F2
Regular season,18.0,Sat,2021-12-11,19:00,Dunkerque,0–2,Auxerre,1925.0,Stade Marcel-Tribut,Guillaume Paradis,Match Report,,22,F2
Regular season,18.0,Sat,2021-12-11,19:00,Caen,2–0,Guingamp,9834.0,Stade Michel d'Ornano,Mathieu Vernice,Match Report,,22,F2
Regular season,18.0,Mon,2021-12-13,20:45,Toulouse,1–1,Rodez Aveyron,11577.0,Stadium Municipal,Nicolas Rainville,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,19.0,Tue,2021-12-21,20:45,Quevilly-Rouen,2–2,Caen,5058.0,Stade Michel d'Ornano,Alexandre Perreau Niel,Match Report,,22,F2
Regular season,19.0,Tue,2021-12-21,20:45,Niort,3–0,Pau FC,2173.0,Stade René Gaillard,Aurélien Petit,Match Report,,22,F2
Regular season,19.0,Tue,2021-12-21,20:45,Nancy,0–3,Dijon,138.0,Stade Marcel Picot,Marc Bollengier,Match Report,,22,F2
Regular season,19.0,Tue,2021-12-21,20:45,Nîmes,1–2,Toulouse,2064.0,Stade des Costières,Willy Delajod,Match Report,,22,F2
Regular season,19.0,Tue,2021-12-21,20:45,Guingamp,2–1,Dunkerque,7277.0,Stade du Roudourou,Olivier Thual,Match Report,,22,F2
Regular season,19.0,Tue,2021-12-21,20:45,Ajaccio,1–0,Grenoble,3472.0,Stade François Coty,Arnaud Baert,Match Report,,22,F2
Regular season,19.0,Tue,2021-12-21,20:45,Sochaux,1–1,Valenciennes,7221.0,Stade Auguste-Bonal,Abdelatif Kherradji,Match Report,,22,F2
Regular season,19.0,Tue,2021-12-21,20:45,Auxerre,2–3,Le Havre,6985.0,Stade de l'Abbé Deschamps,Pierre Legat,Match Report,,22,F2
Regular season,19.0,Tue,2021-12-21,20:45,Paris FC,1–0,Amiens,2596.0,Stade Sébastien Charléty,Gaël Angoula,Match Report,,22,F2
Regular season,19.0,Tue,2021-12-21,20:45,Rodez Aveyron,0–0,Bastia,1567.0,Stade Paul Lignon,Franck Schneider,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,20.0,Sat,2022-01-08,15:00,Le Havre,0–1,Sochaux,4998.0,Stade Océane,Marc Bollengier,Match Report,,22,F2
Regular season,20.0,Sat,2022-01-08,19:00,Pau FC,4–0,Rodez Aveyron,2162.0,Stade Nouste Camp,Bartolomeu Varela,Match Report,,22,F2
Regular season,20.0,Sat,2022-01-08,19:00,Grenoble,0–1,Auxerre,3881.0,Stade Lesdiguières,Benjamin Lepaysant,Match Report,,22,F2
Regular season,20.0,Sat,2022-01-08,19:00,Dijon,1–2,Nîmes,5400.0,Stade Gaston Gérard,Mathieu Vernice,Match Report,,22,F2
Regular season,20.0,Sat,2022-01-08,19:00,Bastia,3–0,Quevilly-Rouen,5000.0,Stade Armand Césari,Ruddy Buquet,Match Report,,22,F2
Regular season,20.0,Sat,2022-01-08,19:00,Valenciennes,1–1,Guingamp,4146.0,Stade Nungesser,Gaël Angoula,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,21.0,Sat,2022-01-15,19:00,Rodez Aveyron,0–2,Dijon,1165.0,Stade Paul Lignon,Nicolas Rainville,Match Report,,22,F2
Regular season,21.0,Sat,2022-01-15,19:00,Nancy,2–1,Bastia,4983.0,Stade Marcel Picot,Jérôme Miguelgorry,Match Report,,22,F2
Regular season,21.0,Sat,2022-01-15,19:00,Toulouse,1–1,Pau FC,5281.0,Stadium Municipal,Franck Schneider,Match Report,,22,F2
Regular season,21.0,Sat,2022-01-15,19:00,Guingamp,0–0,Grenoble,2699.0,Stade du Roudourou,Guillaume Paradis,Match Report,,22,F2
Regular season,21.0,Sat,2022-01-15,20:00,Sochaux,3–2,Caen,5000.0,Stade Auguste-Bonal,Aurélien Petit,Match Report,,22,F2
Regular season,21.0,Mon,2022-01-17,20:45,Paris FC,2–2,Le Havre,910.0,Stade Sébastien Charléty,Bartolomeu Varela,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,20.0,Wed,2022-01-19,19:00,Amiens,0–1,Ajaccio,2500.0,Stade Moulonguet,Guillaume Paradis,Match Report,,22,F2
Regular season,20.0,Wed,2022-01-19,19:00,Toulouse,4–0,Nancy,5482.0,Stadium Municipal,Olivier Thual,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,22.0,Sat,2022-01-22,19:00,Amiens,3–0,Guingamp,4000.0,Stade Moulonguet,Benjamin Lepaysant,Match Report,,22,F2
Regular season,22.0,Sat,2022-01-22,19:00,Le Havre,0–0,Rodez Aveyron,4045.0,Stade Océane,Abdelatif Kherradji,Match Report,,22,F2
Regular season,22.0,Sat,2022-01-22,19:00,Bastia,0–0,Toulouse,5000.0,Stade Armand Césari,Nicolas Rainville,Match Report,,22,F2
Regular season,22.0,Sat,2022-01-22,19:00,Dunkerque,0–0,Sochaux,2300.0,Stade Marcel-Tribut,Arnaud Baert,Match Report,,22,F2
Regular season,22.0,Sat,2022-01-22,19:00,Dijon,1–0,Quevilly-Rouen,3093.0,Stade Gaston Gérard,Bartolomeu Varela,Match Report,,22,F2
Regular season,22.0,Mon,2022-01-24,20:45,Caen,2–0,Ajaccio,5000.0,Stade Michel d'Ornano,Jeremy Stinat,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,21.0,Wed,2022-01-26,19:00,Quevilly-Rouen,1–1,Amiens,2200.0,Stade Robert Diochon,Abdelatif Kherradji,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,20.0,Fri,2022-01-28,19:00,Caen,0–2,Niort,3000.0,Stade Michel d'Ornano,Arnaud Baert,Match Report,,22,F2
Regular season,20.0,Fri,2022-01-28,19:00,Dunkerque,1–1,Paris FC,2300.0,Stade Marcel-Tribut,Nicolas Rainville,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,21.0,Fri,2022-01-28,19:00,Ajaccio,0–0,Auxerre,3300.0,Stade François Coty,Mathieu Vernice,Match Report,,22,F2
Regular season,21.0,Fri,2022-01-28,19:00,Nîmes,2–1,Valenciennes,1378.0,Stade des Costières,Romain Lissorgue,Match Report,,22,F2
Regular season,21.0,Tue,2022-02-01,19:00,Niort,2–0,Dunkerque,1614.0,Stade René Gaillard,Jérôme Miguelgorry,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,22.0,Tue,2022-02-01,19:00,Auxerre,1–2,Paris FC,4331.0,Stade de l'Abbé Deschamps,Gaël Angoula,Match Report,,22,F2
Regular season,22.0,Tue,2022-02-01,19:00,Valenciennes,6–1,Nancy,3830.0,Stade Nungesser,Mathieu Vernice,Match Report,,22,F2
Regular season,22.0,Tue,2022-02-01,19:00,Pau FC,0–3,Nîmes,2224.0,Stade Nouste Camp,Remi Landry,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,23.0,Sat,2022-02-05,15:00,Toulouse,4–1,Dijon,11000.0,Stadium Municipal,Marc Bollengier,Match Report,,22,F2
Regular season,23.0,Sat,2022-02-05,19:00,Nîmes,0–1,Dunkerque,1500.0,Stade des Costières,Pierre Legat,Match Report,,22,F2
Regular season,23.0,Sat,2022-02-05,19:00,Niort,0–0,Le Havre,2021.0,Stade René Gaillard,Aurélien Petit,Match Report,,22,F2
Regular season,23.0,Sat,2022-02-05,19:00,Nancy,1–1,Caen,4000.0,Stade Marcel Picot,Remi Landry,Match Report,,22,F2
Regular season,23.0,Sat,2022-02-05,19:00,Sochaux,1–1,Amiens,6623.0,Stade Auguste-Bonal,Franck Schneider,Match Report,,22,F2
Regular season,23.0,Sat,2022-02-05,19:00,Guingamp,1–1,Auxerre,7422.0,Stade du Roudourou,Abdelatif Kherradji,Match Report,,22,F2
Regular season,23.0,Sat,2022-02-05,19:00,Rodez Aveyron,0–0,Valenciennes,1198.0,Stade Paul Lignon,Olivier Thual,Match Report,,22,F2
Regular season,23.0,Sat,2022-02-05,19:00,Quevilly-Rouen,1–0,Grenoble,2400.0,Stade Robert Diochon,Arnaud Baert,Match Report,,22,F2
Regular season,23.0,Sat,2022-02-05,19:00,Bastia,1–1,Pau FC,7500.0,Stade Armand Césari,Guillaume Paradis,Match Report,,22,F2
Regular season,23.0,Mon,2022-02-07,20:45,Paris FC,2–0,Ajaccio,900.0,Stade Sébastien Charléty,Hakim Ben El Hadj Salem,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,24.0,Sat,2022-02-12,15:00,Valenciennes,1–3,Toulouse,5303.0,Stade du Hainaut,Bartolomeu Varela,Match Report,,22,F2
Regular season,24.0,Sat,2022-02-12,19:00,Paris FC,3–0,Quevilly-Rouen,,Stade Sébastien Charléty,Benjamin Lepaysant,Match Report,,22,F2
Regular season,24.0,Sat,2022-02-12,19:00,Grenoble,1–3,Sochaux,4001.0,Stade des Alpes,Abdelatif Kherradji,Match Report,,22,F2
Regular season,24.0,Sat,2022-02-12,19:00,Auxerre,1–1,Nancy,5003.0,Stade de l'Abbé Deschamps,Marc Bollengier,Match Report,,22,F2
Regular season,24.0,Sat,2022-02-12,19:00,Amiens,3–1,Niort,7182.0,Stade Crédit Agricole la Licorne,Alexandre Perreau Niel,Match Report,,22,F2
Regular season,24.0,Sat,2022-02-12,19:00,Ajaccio,0–1,Guingamp,3200.0,Stade François Coty,Pierre Legat,Match Report,,22,F2
Regular season,24.0,Sat,2022-02-12,19:00,Dijon,0–1,Pau FC,6465.0,Stade Gaston Gérard,Gaël Angoula,Match Report,,22,F2
Regular season,24.0,Sat,2022-02-12,19:00,Caen,4–0,Nîmes,8075.0,Stade Michel d'Ornano,Olivier Thual,Match Report,,22,F2
Regular season,24.0,Sat,2022-02-12,19:00,Dunkerque,2–0,Rodez Aveyron,2200.0,Stade Marcel-Tribut,Hakim Ben El Hadj Salem,Match Report,,22,F2
Regular season,24.0,Mon,2022-02-14,20:45,Le Havre,2–4,Bastia,4464.0,Stade Océane,Jérôme Miguelgorry,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,22.0,Tue,2022-02-15,19:00,Grenoble,1–0,Niort,3025.0,Stade Lesdiguières,Mikael Lesage,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,25.0,Sat,2022-02-19,15:00,Sochaux,0–1,Ajaccio,12067.0,Stade Auguste-Bonal,Thomas Léonard,Match Report,,22,F2
Regular season,25.0,Sat,2022-02-19,19:00,Rodez Aveyron,1–1,Amiens,1068.0,Stade Paul Lignon,Arnaud Baert,Match Report,,22,F2
Regular season,25.0,Sat,2022-02-19,19:00,Nîmes,3–1,Grenoble,1492.0,Stade des Costières,Alexandre Perreau Niel,Match Report,,22,F2
Regular season,25.0,Sat,2022-02-19,19:00,Quevilly-Rouen,1–1,Valenciennes,2777.0,Stade Robert Diochon,Guillaume Paradis,Match Report,,22,F2
Regular season,25.0,Sat,2022-02-19,19:00,Niort,0–1,Auxerre,2128.0,Stade René Gaillard,Franck Schneider,Match Report,,22,F2
Regular season,25.0,Sat,2022-02-19,19:00,Nancy,2–0,Dunkerque,3412.0,Stade Marcel Picot,Aurélien Petit,Match Report,,22,F2
Regular season,25.0,Sat,2022-02-19,19:00,Guingamp,1–1,Paris FC,8284.0,Stade du Roudourou,Jérôme Miguelgorry,Match Report,,22,F2
Regular season,25.0,Sat,2022-02-19,19:00,Pau FC,1–0,Caen,3106.0,Stade Nouste Camp,Nicolas Rainville,Match Report,,22,F2
Regular season,25.0,Sat,2022-02-19,19:00,Bastia,0–0,Dijon,8500.0,Stade Armand Césari,Remi Landry,Match Report,,22,F2
Regular season,25.0,Mon,2022-02-21,20:45,Toulouse,4–0,Le Havre,11130.0,Stadium Municipal,Mathieu Vernice,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,26.0,Sat,2022-02-26,15:00,Paris FC,3–1,Sochaux,2766.0,Stade Sébastien Charléty,Guillaume Paradis,Match Report,,22,F2
Regular season,26.0,Sat,2022-02-26,19:00,Auxerre,1–0,Quevilly-Rouen,5214.0,Stade de l'Abbé Deschamps,Remi Landry,Match Report,,22,F2
Regular season,26.0,Sat,2022-02-26,19:00,Valenciennes,1–0,Pau FC,6445.0,Stade Nungesser,Benjamin Lepaysant,Match Report,,22,F2
Regular season,26.0,Sat,2022-02-26,19:00,Guingamp,1–0,Niort,7368.0,Stade du Roudourou,Gaël Angoula,Match Report,,22,F2
Regular season,26.0,Sat,2022-02-26,19:00,Dunkerque,2–1,Dijon,2200.0,Stade Marcel-Tribut,Abdelatif Kherradji,Match Report,,22,F2
Regular season,26.0,Sat,2022-02-26,19:00,Caen,2–1,Bastia,8980.0,Stade Michel d'Ornano,Johan Hamel,Match Report,,22,F2
Regular season,26.0,Sat,2022-02-26,19:00,Le Havre,1–0,Nancy,4383.0,Stade Municipal Jules Deschaseaux,Bartolomeu Varela,Match Report,,22,F2
Regular season,26.0,Sat,2022-02-26,19:00,Ajaccio,2–1,Rodez Aveyron,2500.0,Stade François Coty,Mathieu Vernice,Match Report,,22,F2
Regular season,26.0,Sat,2022-02-26,19:00,Amiens,3–0,Nîmes,7354.0,Stade Moulonguet,Marc Bollengier,Match Report,,22,F2
Regular season,26.0,Mon,2022-02-28,20:45,Grenoble,0–2,Toulouse,4501.0,Stade Lesdiguières,Olivier Thual,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,27.0,Sat,2022-03-05,15:00,Nîmes,1–1,Paris FC,2008.0,Stade des Costières,Mathieu Vernice,Match Report,,22,F2
Regular season,27.0,Sat,2022-03-05,19:00,Dijon,1–0,Caen,4500.0,Stade Gaston Gérard,Franck Schneider,Match Report,,22,F2
Regular season,27.0,Sat,2022-03-05,19:00,Bastia,1–1,Valenciennes,8000.0,Stade Armand Césari,Jérôme Brisard,Match Report,,22,F2
Regular season,27.0,Sat,2022-03-05,19:00,Sochaux,1–0,Guingamp,7099.0,Stade Auguste-Bonal,Alexandre Perreau Niel,Match Report,,22,F2
Regular season,27.0,Sat,2022-03-05,19:00,Pau FC,2–1,Amiens,2356.0,Stade Nouste Camp,Pierre Legat,Match Report,,22,F2
Regular season,27.0,Sat,2022-03-05,19:00,Rodez Aveyron,1–3,Auxerre,1393.0,Stade Paul Lignon,Jérôme Miguelgorry,Match Report,,22,F2
Regular season,27.0,Sat,2022-03-05,19:00,Nancy,0–1,Grenoble,7000.0,Stade Marcel Picot,Nicolas Rainville,Match Report,,22,F2
Regular season,27.0,Sat,2022-03-05,19:00,Quevilly-Rouen,0–2,Le Havre,5200.0,Stade Robert Diochon,Marc Bollengier,Match Report,,22,F2
Regular season,27.0,Sat,2022-03-05,19:00,Niort,0–1,Ajaccio,1973.0,Stade René Gaillard,Aurélien Petit,Match Report,,22,F2
Regular season,27.0,Mon,2022-03-07,20:45,Toulouse,2–0,Dunkerque,8955.0,Stadium Municipal,Arnaud Baert,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,28.0,Sat,2022-03-12,15:00,Ajaccio,0–1,Bastia,5000.0,Stade François Coty,Hakim Ben El Hadj Salem,Match Report,,22,F2
Regular season,28.0,Sat,2022-03-12,15:00,Auxerre,3–2,Sochaux,10091.0,Stade de l'Abbé Deschamps,Benjamin Lepaysant,Match Report,,22,F2
Regular season,28.0,Sat,2022-03-12,19:00,Caen,4–1,Toulouse,11429.0,Stade Michel d'Ornano,Guillaume Paradis,Match Report,,22,F2
Regular season,28.0,Sat,2022-03-12,19:00,Paris FC,2–0,Niort,2636.0,Stade Sébastien Charléty,Olivier Thual,Match Report,,22,F2
Regular season,28.0,Sat,2022-03-12,19:00,Grenoble,0–0,Rodez Aveyron,3889.0,Stade des Alpes,Franck Schneider,Match Report,,22,F2
Regular season,28.0,Sat,2022-03-12,19:00,Amiens,1–0,Nancy,7500.0,Stade Crédit Agricole la Licorne,Gaël Angoula,Match Report,,22,F2
Regular season,28.0,Sat,2022-03-12,19:00,Valenciennes,0–0,Dijon,5119.0,Stade du Hainaut,Mathieu Vernice,Match Report,,22,F2
Regular season,28.0,Sat,2022-03-12,19:00,Le Havre,0–1,Nîmes,4407.0,Stade Océane,Pierre Legat,Match Report,,22,F2
Regular season,28.0,Sat,2022-03-12,19:00,Guingamp,1–1,Quevilly-Rouen,7794.0,Stade du Roudourou,Abdelatif Kherradji,Match Report,,22,F2
Regular season,28.0,Sat,2022-03-12,19:00,Dunkerque,1–0,Pau FC,2200.0,Stade Marcel-Tribut,Bartolomeu Varela,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,29.0,Tue,2022-03-15,19:00,Niort,1–1,Sochaux,1802.0,Stade René Gaillard,Nicolas Rainville,Match Report,,22,F2
Regular season,29.0,Tue,2022-03-15,19:00,Rodez Aveyron,1–1,Guingamp,1045.0,Stade Paul Lignon,Arnaud Baert,Match Report,,22,F2
Regular season,29.0,Tue,2022-03-15,19:00,Quevilly-Rouen,0–0,Ajaccio,2689.0,Stade Robert Diochon,Gaël Angoula,Match Report,,22,F2
Regular season,29.0,Tue,2022-03-15,19:00,Pau FC,0–1,Grenoble,2581.0,Stade Nouste Camp,Mathieu Vernice,Match Report,,22,F2
Regular season,29.0,Tue,2022-03-15,19:00,Nîmes,1–2,Auxerre,1838.0,Stade des Costières,Pierre Gaillouste,Match Report,,22,F2
Regular season,29.0,Tue,2022-03-15,19:00,Dijon,2–0,Le Havre,4500.0,Stade Gaston Gérard,Aurélien Petit,Match Report,,22,F2
Regular season,29.0,Tue,2022-03-15,19:00,Toulouse,6–0,Amiens,7119.0,Stadium Municipal,Remi Landry,Match Report,,22,F2
Regular season,29.0,Tue,2022-03-15,19:00,Valenciennes,1–1,Caen,6457.0,Stade du Hainaut,Abdelatif Kherradji,Match Report,,22,F2
Regular season,29.0,Tue,2022-03-15,19:00,Nancy,3–0,Paris FC,4000.0,Stade Marcel Picot,Jeremy Stinat,Match Report,,22,F2
Regular season,29.0,Tue,2022-03-15,19:00,Bastia,1–0,Dunkerque,5000.0,Stade Armand Césari,Alexandre Perreau Niel,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,30.0,Sat,2022-03-19,15:00,Le Havre,2–4,Caen,18693.0,Stade Océane,Mathieu Vernice,Match Report,,22,F2
Regular season,30.0,Sat,2022-03-19,15:00,Auxerre,1–2,Toulouse,14360.0,Stade de l'Abbé Deschamps,Stéphanie Frappart,Match Report,,22,F2
Regular season,30.0,Sat,2022-03-19,19:00,Niort,2–0,Quevilly-Rouen,1800.0,Stade René Gaillard,Benjamin Lepaysant,Match Report,,22,F2
Regular season,30.0,Sat,2022-03-19,19:00,Ajaccio,1–0,Nîmes,2300.0,Stade François Coty,Olivier Thual,Match Report,,22,F2
Regular season,30.0,Sat,2022-03-19,19:00,Dunkerque,1–2,Valenciennes,4000.0,Stade Marcel-Tribut,Franck Schneider,Match Report,,22,F2
Regular season,30.0,Sat,2022-03-19,19:00,Sochaux,2–0,Rodez Aveyron,6497.0,Stade Auguste-Bonal,Bartolomeu Varela,Match Report,,22,F2
Regular season,30.0,Sat,2022-03-19,19:00,Paris FC,1–1,Pau FC,3275.0,Stade Sébastien Charléty,Remi Landry,Match Report,,22,F2
Regular season,30.0,Sat,2022-03-19,19:00,Amiens,1–1,Dijon,6032.0,Stade Crédit Agricole la Licorne,Guillaume Paradis,Match Report,,22,F2
Regular season,30.0,Sat,2022-03-19,19:00,Guingamp,3–1,Nancy,8666.0,Stade du Roudourou,Jérôme Miguelgorry,Match Report,,22,F2
Regular season,30.0,Sat,2022-03-19,19:00,Grenoble,1–1,Bastia,4231.0,Stade des Alpes,Pierre Legat,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,31.0,Sat,2022-04-02,15:00,Toulouse,2–1,Paris FC,28032.0,Stadium Municipal,Aurélien Petit,Match Report,,22,F2
Regular season,31.0,Sat,2022-04-02,19:00,Dijon,1–0,Grenoble,4500.0,Stade Gaston Gérard,Nicolas Rainville,Match Report,,22,F2
Regular season,31.0,Sat,2022-04-02,19:00,Bastia,1–1,Auxerre,3000.0,Stade Armand Césari,Franck Schneider,Match Report,,22,F2
Regular season,31.0,Sat,2022-04-02,19:00,Valenciennes,0–2,Amiens,5450.0,Stade Nungesser,Arnaud Baert,Match Report,,22,F2
Regular season,31.0,Sat,2022-04-02,19:00,Quevilly-Rouen,0–2,Sochaux,2000.0,Stade Robert Diochon,Pierre Legat,Match Report,,22,F2
Regular season,31.0,Sat,2022-04-02,19:00,Caen,2–1,Dunkerque,10720.0,Stade Michel d'Ornano,Willy Delajod,Match Report,,22,F2
Regular season,31.0,Sat,2022-04-02,19:00,Rodez Aveyron,1–1,Niort,1004.0,Stade Paul Lignon,Abdelatif Kherradji,Match Report,,22,F2
Regular season,31.0,Sat,2022-04-02,19:00,Nîmes,0–2,Guingamp,1345.0,Stade des Costières,Alexandre Perreau Niel,Match Report,,22,F2
Regular season,31.0,Sat,2022-04-02,19:00,Pau FC,2–1,Le Havre,2713.0,Stade Nouste Camp,Gaël Angoula,Match Report,,22,F2
Regular season,31.0,Mon,2022-04-04,20:45,Nancy,0–2,Ajaccio,3000.0,Stade Marcel Picot,Marc Bollengier,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,32.0,Sat,2022-04-09,15:00,Guingamp,2–4,Toulouse,11640.0,Stade du Roudourou,Remi Landry,Match Report,,22,F2
Regular season,32.0,Sat,2022-04-09,19:00,Le Havre,2–1,Dunkerque,4332.0,Stade Municipal Jules Deschaseaux,Bartolomeu Varela,Match Report,,22,F2
Regular season,32.0,Sat,2022-04-09,19:00,Ajaccio,2–1,Pau FC,4200.0,Stade François Coty,Alexandre Perreau Niel,Match Report,,22,F2
Regular season,32.0,Sat,2022-04-09,19:00,Auxerre,1–0,Valenciennes,11447.0,Stade de l'Abbé Deschamps,Gaël Angoula,Match Report,,22,F2
Regular season,32.0,Sat,2022-04-09,19:00,Sochaux,1–0,Nancy,9102.0,Stade Auguste-Bonal,Guillaume Paradis,Match Report,,22,F2
Regular season,32.0,Sat,2022-04-09,19:00,Quevilly-Rouen,2–0,Rodez Aveyron,4568.0,Stade Robert Diochon,Benoît Millot,Match Report,,22,F2
Regular season,32.0,Sat,2022-04-09,19:00,Niort,0–0,Nîmes,2000.0,Stade René Gaillard,Marc Bollengier,Match Report,,22,F2
Regular season,32.0,Sat,2022-04-09,19:00,Amiens,0–0,Bastia,2697.0,Stade Moulonguet,Benjamin Lepaysant,Match Report,,22,F2
Regular season,32.0,Sat,2022-04-09,19:00,Grenoble,0–2,Caen,3937.0,Stade Lesdiguières,Jérôme Miguelgorry,Match Report,,22,F2
Regular season,32.0,Mon,2022-04-11,20:45,Paris FC,2–2,Dijon,3034.0,Stade Sébastien Charléty,Olivier Thual,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,33.0,Sat,2022-04-16,15:00,Pau FC,1–4,Auxerre,3406.0,Stade Nouste Camp,Aurélien Petit,Match Report,,22,F2
Regular season,33.0,Sat,2022-04-16,15:00,Toulouse,2–0,Quevilly-Rouen,12348.0,Stadium Municipal,Romain Lissorgue,Match Report,,22,F2
Regular season,33.0,Sat,2022-04-16,19:00,Valenciennes,0–1,Le Havre,10000.0,Stade du Hainaut,Pierre Legat,Match Report,,22,F2
Regular season,33.0,Sat,2022-04-16,19:00,Nancy,0–2,Niort,3000.0,Stade Marcel Picot,Arnaud Baert,Match Report,,22,F2
Regular season,33.0,Sat,2022-04-16,19:00,Dunkerque,0–3,Grenoble,2300.0,Stade Marcel-Tribut,Mathieu Vernice,Match Report,,22,F2
Regular season,33.0,Sat,2022-04-16,19:00,Nîmes,1–3,Sochaux,1694.0,Stade des Costières,Mikael Lesage,Match Report,,22,F2
Regular season,33.0,Sat,2022-04-16,19:00,Dijon,0–3,Ajaccio,7466.0,Stade Gaston Gérard,Abdelatif Kherradji,Match Report,,22,F2
Regular season,33.0,Sat,2022-04-16,19:00,Bastia,1–2,Guingamp,6000.0,Stade Armand Césari,Nicolas Rainville,Match Report,,22,F2
Regular season,33.0,Sat,2022-04-16,19:00,Caen,1–1,Amiens,11263.0,Stade Michel d'Ornano,Bartolomeu Varela,Match Report,,22,F2
Regular season,33.0,Sat,2022-04-16,19:00,Rodez Aveyron,0–1,Paris FC,1442.0,Stade Paul Lignon,Franck Schneider,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,34.0,Tue,2022-04-19,20:00,Auxerre,2–1,Dijon,13614.0,Stade de l'Abbé Deschamps,Marc Bollengier,Match Report,,22,F2
Regular season,34.0,Tue,2022-04-19,20:00,Niort,1–1,Bastia,2045.0,Stade René Gaillard,Thomas Léonard,Match Report,,22,F2
Regular season,34.0,Tue,2022-04-19,20:00,Rodez Aveyron,1–1,Nancy,1607.0,Stade Paul Lignon,Gaël Angoula,Match Report,,22,F2
Regular season,34.0,Tue,2022-04-19,20:00,Quevilly-Rouen,0–1,Nîmes,3334.0,Stade Robert Diochon,Aurélien Petit,Match Report,,22,F2
Regular season,34.0,Tue,2022-04-19,20:00,Paris FC,1–0,Caen,3423.0,Stade Sébastien Charléty,Remi Landry,Match Report,,22,F2
Regular season,34.0,Tue,2022-04-19,20:00,Ajaccio,2–1,Dunkerque,4300.0,Stade François Coty,Nicolas Rainville,Match Report,,22,F2
Regular season,34.0,Tue,2022-04-19,20:00,Guingamp,3–0,Pau FC,8291.0,Stade du Roudourou,Guillaume Paradis,Match Report,,22,F2
Regular season,34.0,Tue,2022-04-19,20:00,Grenoble,3–0,Valenciennes,4312.0,Stade des Alpes,Olivier Thual,Match Report,,22,F2
Regular season,34.0,Tue,2022-04-19,20:00,Amiens,0–2,Le Havre,6574.0,Stade Crédit Agricole la Licorne,Alexandre Perreau Niel,Match Report,,22,F2
Regular season,34.0,Tue,2022-04-19,20:00,Sochaux,1–1,Toulouse,15188.0,Stade Auguste-Bonal,Benjamin Lepaysant,Match Report,,22,F2
,,,,,,,,,,,,,22,F2
Regular season,35.0,Fri,2022-04-22,21:00,Nîmes,3–2,Rodez Aveyron,1560.0,Stade des Costières,Mathieu Vernice,Match Report,,22,F2
Regular season,35.0,Fri,2022-04-22,21:00,Le Havre,0–1,Grenoble,4830.0,Stade Océane,Arnaud Baert,Match Report,,22,F2
Regular season,35.0,Fri,2022-04-22,21:00,Dunkerque,0–0,Amiens,3400.0,Stade Marcel-Tribut,Olivier Thual,Match Report,,22,F2
Regular season,35.0,Fri,2022-04-22,21:00,Dijon,3–3,Guingamp,5000.0,Stade Gaston Gérard,Eric Wattellier,Match Report,,22,F2
Regular season,35.0,Fri,2022-04-22,21:00,Bastia,2–1,Paris FC,6000.0,Stade Armand Césari,Abdelatif Kherradji,Match Report,,22,F2
Regular season,35.0,Fri,2022-04-22,21:00,Nancy,0–3,Quevilly-Rouen,,Stade Marcel Picot,Remi Landry,Match Report,Match awarded to Quevilly-Rouen,22,F2
Regular season,35.0,Fri,2022-04-22,21:00,Valenciennes,0–0,Ajaccio,15451.0,Stade du Hainaut,Franck Schneider,Match Report,,22,F2
Regular season,35.0,Fri,2022-04-22,21:00,Pau FC,0–1,Sochaux,3363.0,Stade Nouste Camp,Bartolomeu Varela,Match Report,,22,F2
